date,matched_words,Deidentified_paragraph
07_10_2017,homeless,"I'd like to give a thanks out to the members of the [INSTITUTION] and our code enforcement area who went with me on a trip down into the FAC0 homeless encampment that's under the FAC1 viaduct. One of the gentlemen who was there is the man who killed the individual on the second floor there.  of a building on FAC2. He's also believed to be the same gentleman who murdered a homeless man, I believe it was in his own tent, in the viaduct encampment, and that was just back in [ORGANIZATION]."
09_06_2022,homeless,"And we did schedule a meeting with their team. Our contact over their homeless programs was on vacation [ORGANIZATION], so we have not been able to meet with her. yet since I put that request in, but we do plan to meet and ask that question."
09_06_2022,homeless,"well i'm gonna do a bad choice of words Thanks, thank you any other discussion alderman [ORGANIZATION] then alderwoman PERSON1 follow-up on the [LOCATION] cranes in this housing and I share the same concerns and It's one of those things where you like to trust but verify be interesting to see really that the data on these and Actually their effectiveness. You know you read the document and obviously Lot of who a lot of homeless we all know a good percentage of them are schizophrenic One of the biggest problems with them is getting them on their meds and trying to get these folks treatment now We we closed singer because schizophrenics don't have a pack and they don't have a voting block."
09_06_2022,homelessness,"The ability for schizophrenics to hurt themselves and sometimes hurt others, not intentionally, they're mentally ill people, is high, and the in and out is high. And I'm not so sure that I agree with this [ORGANIZATION] model. If it's a standard homelessness venture where somebody has lost their job or something has happened, that's not their fault and we need to assist them, that's fine."
09_06_2022,homelessness,I'll give you an example of [ORGANIZATION]. Okay. that the definition of functional zero of homelessness.
09_06_2022,homelessness,"At any point in time, the number of people experiencing sheltered or unsheltered homelessness will be no greater than the current [ORGANIZATION] housing placement rate for people experiencing homelessness. Now if anybody understands that, let me know. As a clinician or anybody, we look for helping these folks out and being effective."
09_06_2022,homeless,"Director [PERSON]? [PERSON], so for, I'll speak specifically about [PERSON] because that's kind of where the conversation has been around, but I will say typically we do have clients that are in this collaborative program that will reach out to our case managers in the homeless program. They do have contacts within [ORGANIZATION], so they will reach out to you."
06_26_2017,homeless,"I would like to ask that the [INSTITUTION] and the city and the homeless coalition... I don't know how [ORGANIZATION] got started, and I'm not gonna point the fingers, but I had a homeless gentleman who was killed by another homeless gentleman in a building on FAC0. It's just out of control."
09_04_2018,homeless,"We have been to [STREET] [DATE]. We have a family that was evicted, get reinstated. We have homeless youth."
09_04_2018,affordable housing,"i don't know that we're going to meet that deadline but we would like them out by [ORGANIZATION]  The next thing that is in front of us is that we have $3.9 million to bring down FAC0, but it has been found to be filled with asbestos, so we are going to be working on creative ways to develop partners to get it down. We currently have an RFP out for a consultant to help us design and move forward on fairgrounds. And we all want everyone to know that we are going back to the original purpose of housing, which is to help people have clean, safe, affordable housing while working on reducing unemployment and maximizing self-sufficiency."
06_06_2022,homelessness,"Number 13 is approval of the acceptance of [ORGANIZATION] in the amount of $487,000. The grant term is from [ORGANIZATION] and does not require a cost match. The grant funds will be used to pay for approved clients' landlord, electric and or heating bills, clients' budget education, staff training, payroll, and administration."
06_15_2015,homeless,"And as well as feeding them, they also clothe them. I can remember in the state of the city's address, one of the things that Your [PERSON] pointed out is there would be no more homeless in this community. This is an organization that I think that we could definitely partner with to help accomplish those needs."
06_15_2015,homeless,"[ORGANIZATION] and I had a conversation earlier today that we would at least have a conversation with the founder to see if there's something that we can do to achieve the goal of the homeless in the community. So I would like to forward PERSON1 phone number to [ORGANIZATION], so hopefully there'll be a contact and a conversation. I don't know what possibly could happen, but everything starts with a conversation."
08_03_2015,homelessness,"Good [TIME], folks. Update here. DATE0, I joined [ORGANIZATION], aka [ORGANIZATION], or [ORGANIZATION]."
08_03_2015,homeless,"I asked if this person was a veteran. When the answer I was expecting was revealed, I also announced, it takes one to know one. And [TIME], I was elected to represent the homeless veterans with their issues."
08_03_2015,homeless,"The lesson is, if you are not somewhat challenged in representing people and have no idea what their needs are, you have no business making a power play. DATE0, I spoke to the full [ORGANIZATION] to continue collecting support for [ORGANIZATION] area's homeless veterans with good success. And I can't forget all the support and requests from the union heads that we had a meeting with [LOCATION]."
06_19_2017,homeless,A [ORGANIZATION] GPE0 [ORGANIZATION] report found the poverty rate for children raised in female-headed households was 45.8 percent while the rate for children raised in married couple households was 9.5 percent. homeless and runaway children are fatherless. Four times more likely to be raised in poverty and without the guidance of a father.
08_17_2020,homeless,I observed some of the young men who are homeless. I know a couple of them. They are homeless that walked around and pulled branches out of the [STREET].
07_18_2016,homelessness,"And as we've stabilized the growth around downtown, the restaurants, other things, people feeling comfortable walking around, you know, we're not dealing with issues of any kind of concern with security or homelessness. All those things just feed into each other. The other challenge I just want to kind of leave you with, if it's okay, [ORGANIZATION], is just, you know, we are now, I believe, in [ORGANIZATION] bonds."
06_22_2015,affordable housing,"Pursuant to council rule, that will lay over. Their resumes will follow. I also just wanted to make a quick but important note and would just ask everyone, so everyone either was at that meeting [ORGANIZATION] or heard about the meeting that we had regarding [ORGANIZATION] affordable housing development proposal."
08_05_2024,affordable housing,"Plus, there's a newer fire station in that same area that will support the infrastructure that's needed there. Ideally, we need 25 to 30 more projects like the FAC0 facility, FAC1, and the [ORGANIZATION] complex to meet the housing needs of our community. More affordable housing and upscale housing will be key to [ORGANIZATION]'s future success."
08_05_2024,affordable housing,"We will also can't look the other [STREET] when it comes to seeing affordable housing is also at the root of the problem for all the shortages we're seeing in the workforce. Housing programs offered through [ORGANIZATION] as Section 42 low-income housing tax credits are the key to energizing our inner city business districts with public and private partnerships that are very popular in the larger cities and are now being seen in [ORGANIZATION]. We must also realize that increasing the density of our city's neighborhoods, we will be increasing the average per capita income of our neighborhoods."
08_05_2024,affordable housing,"We just approved that That is I guess categorized as low income But or what would you categorize it as officially I can't affordable housing affordable housing and But again individuals who have to meet certain criteria jobs Full-time jobs etc. And just need you know, basically a hand up not a handout I am all for that"
06_20_2023,affordable housing,"It's all about affordable and low-income housing. It must be built differently than market rate, and this will explain what we should be looking for when somebody is presenting affordable housing to make it a safe space for the people that decide to move there. Again, it is called Creating Defensible Space."
06_20_2023,affordable housing,But really good stuff in here and you really should read it before you approve any affordable housing. Thank you.
06_03_2024,homeless,"The current situation in [ORGANIZATION] is horrific. Over 36,000 people have been killed, 30 percent of [ORGANIZATION]'s population is starving, and 86 percent of [ORGANIZATION]'s population is homeless. Over 6 percent of [ORGANIZATION]'s population is either dead, wounded, tortured, or missing."
08_17_2015,affordable housing,"And that's what I really resent about it. If Mr. [PERSON] truly wanted to have a conversation and start a dialogue about affordable housing in [ORGANIZATION] and about what it means to affirmatively further fair housing in the city of [ORGANIZATION], this is not the [STREET] to go about it. This is orchestrated almost to assure that many people won't be able to attend the meeting."
08_17_2015,homelessness,"[ORGANIZATION] is the only, the major city in this county that supports homelessness, that has a program to eliminate homelessness among our veterans, that provides emergency shelter and housing to people who are in critical need. We bear almost the entire burden for the entire county. So for [ORGANIZATION] to say that [LOCATION] [ORGANIZATION] or [ORGANIZATION] is not furthering the goals and the aims of fair housing is insulting, it's ludicrous, and I hope we stand up to it through legal means and through practical means."
08_17_2015,affordable housing,"I'd like to pull our percentage of public housing in the city of [ORGANIZATION] compared with our population. I would like to look at our percentage of affordable housing in the city of [ORGANIZATION] compared with our population. And I would like to look at the amount of subsidized housing that is cited within the public, I'm sorry, within the corporate boundaries of the city of [ORGANIZATION] as opposed to [PERSON]."
08_01_2022,homelessness,The eighth cause is financial problems. The ninth cause is homelessness. The tenth cause is health problems.
08_31_2015,homelessness,Enough money to lower the unemployment rate by putting people to work. Enough money to eliminate homelessness in [ORGANIZATION] by putting people in the home. Enough money to eliminate poverty in [ORGANIZATION].
09_03_2024,homelessness,The eighth cause is financial problems. The ninth cause is homelessness. The tenth cause is health problems.
08_21_2023,affordable housing; unhoused,"I'd be remiss if I didn't say thank you for the support you provide [PERSON] on a regular basis, through both funding our home ownership program, our critical home repair program, and most importantly, a down payment assistance program for our first time home buyers that we have the privilege of walking alongside. As many of you know, affordable housing is a crisis, not just in the city of [PERSON] and in [ORGANIZATION], but across this state and across this entire nation. There are so many people here in our city that are both under housed and unhoused."
08_21_2023,affordable housing,But they're necessary people and they're as entitled as anyone to clean safe affordable housing. I also want to say FAC0 It was FAC1.
08_21_2023,affordable housing,"[PERSON]. Thank you, Your Honor. I think it's pretty well known that over [ORGANIZATION] I've had some concerns about affordable housing in [ORGANIZATION], how it's transpired over time."
08_21_2023,affordable housing,"I don't have the advantage of growing up in [ORGANIZATION], But I've seen a west side of [ORGANIZATION] that essentially became, in a sense, subsidized housing, affordable housing, dumping ground. The sites were not scattered. They were of high density, crowding people together, and complete opposite to how this should have been done."
08_21_2023,affordable housing,"[ORGANIZATION], other major cities, have learned this. And I don't. No, that we quite have, and we really don't have a [STREET] to look at housing and affordable housing or subsidized housing in [PERSON]."
08_21_2023,affordable housing,"And it's almost like putting more affordable housing in [ORGANIZATION] is like drilling holes in a hull of a sinking ship, hoping the water will run out. And I think we're struggling here across our city. And I'll outline a couple of reasons."
08_21_2023,affordable housing,"I know there's a distinction between affordable housing and subsidized housing, and people like it to make it that [STREET]. I think it's a matter of semantics. Most housing that receives either government funding with Section 8 tax credits, grants, tax rebates, whatever you may call them, essentially is subsidized housing and essentially almost a public housing project."
08_21_2023,affordable housing,"[ORGANIZATION] now approaching 200,000. [PERSON], a little over probably 150,000. These data are from an affordable housing survey."
08_21_2023,affordable housing,"website and there is I guess they're as good as [ORGANIZATION] and this is concerning the city of [ORGANIZATION] we bet have repeated I've had and others repeated calls for us to develop some kind of comprehensive approach to how this works we had a [ORGANIZATION] representative here [LOCATION] and I asked him several questions when he stood here As to what is the ratio of public housing units per capita or subsidized units per capita that is sustainable in a given demographic? I also ask them, what is the city's per household or per capita income that is required to sustain a number of affordable housing units within a demographic? I asked..."
08_21_2023,affordable housing,"So we never, the big question I have is we don't study the ripple effect that creating more subsidized or affordable housing units have within a demographic. There's a significant percentage of these folks, not all of them, but some of them who require the housing have other challenges that need to be met by schools, schools. [ORGANIZATION], fire calls, social service calls, non-government agency contribution, and police calls."
08_21_2023,affordable housing,"Is there another agenda? But I do support, affordable housing for people for no fault of their own who land up in dire straits for those unable to care for themselves. But however, general housing in [ORGANIZATION] has been a failure."
08_21_2023,affordable housing,How are we going to dilute them? What is our philosophy? What are we doing with public and affordable housing?
08_21_2023,affordable housing,"and I believe alderman [ORGANIZATION] had her hand up again. Yeah. Thank you your honor for allowing me to speak Just a few things on this number one is, you know I think most rock 40 ins have received their assessments and if you haven't you'll probably get the sticker shock of 11% increase in your property assessment and that is basically because we have a shortage of housing in our in our area it's created a really Undue need for housing and cause and causing prices to skyrocket in this area and so whether it's low income whether it's Affordable housing middle income, you know, I don't care if it's a mansion We should be seeing build build build here in the city of [ORGANIZATION] otherwise, we're going to continue to see our property assessments go up at rates like 11%"
08_21_2023,affordable housing,"and So I'm very much in favor of this project because I hope it gets other developers noticing that [ORGANIZATION] is moving these types of things forward. The other thing that I just would like to recognize is that, you know, the low income and affordable housing units will probably continue to go up at rates. And part of that is because when you give tax breaks to the wealthiest individuals and you don't allow people to make a living wage, you generally see people losing access to housing to the American dream."
08_21_2023,affordable housing,"And I think part of that goes to the idea that [ORGANIZATION], not [ORGANIZATION], but [ORGANIZATION] has used [ORGANIZATION] as its central hub for housing. And at places like [PERSON], GPE2, [PERSON], [PERSON], [PERSON], and surrounding communities, do not have that access to affordable housing because ORG2 has decided to use GPE6 as its number one stomping grounds and so i would encourage residents to get involved and get and understand that fact is that we have two interests both GPE6 housing authority [ORGANIZATION] who have used the LOC0 for [ORGANIZATION] as a part of their housing strategies because Those properties are cheaper."
08_21_2023,affordable housing,"They can access them cheaper and then can provide those [ORGANIZATION] units and I think it's unfair to residents on the west side. I think That areas like [ORGANIZATION] and [ORGANIZATION] and [PERSON] and [ORGANIZATION] should have access to affordable housing they have continue to buy units in [LOCATION]. They will not share, again, Alderman [ORGANIZATION] talked about sharing addresses."
07_15_2019,homelessness; affordable housing,"[ORGANIZATION], in collaboration with [ORGANIZATION], requests approval of ORG2 to serve as a sponsor of a nonprofit community housing development organization, which are also known as [ORGANIZATION].  for the purpose of developing affordable housing and reducing homelessness and there is attached memorandum this will be referred to planning and development  Thank you, sir. Next up, we don't have any finance and personnel items, so we'll move into public speakers. Just want to make all the public speakers aware that there's microphones on the back right and back left of the chamber and that each public speaker has [TIME]."
07_23_2018,affordable housing,"And one of the things I want to bring up is that many of us, when we talk about mixed income, it doesn't necessarily mean what we think it means. There is mixed income that is market rate and low income, and there are developments that are affordable housing and low income. And they make a great difference in what the development ends up looking like."
07_11_2022,homelessness,"should have the bus run [TIME] a day, [ORGANIZATION] a week, so people who don't have a car to get to work and school. [ORGANIZATION] should have their own cab service to help [ORGANIZATION] buses because most of the cabs in [ORGANIZATION] are from out of town. If you listen to this idea, you could reduce crime, poverty, homelessness, and the dropout rate, and increase the graduation rate in high school and college."
06_17_2024,homeless,"NUMBER THREE IS THE [ORGANIZATION] FROM [ORGANIZATION], DEPUTY DIRECTOR OF [ORGANIZATION] the acceptance of [ORGANIZATION] for additional funding, number four is a memorandum from [ORGANIZATION] Manager, regarding the approval of a professional service agreement with [ORGANIZATION] for tax increment financing consultation for the [ORGANIZATION] [ORGANIZATION] district. Number five is a memorandum from PERSON1 regarding the approval of a professional service agreement with [ORGANIZATION], a [ORGANIZATION] consultation for [PERSON] LOC2 district. Thank you, Your Honor."
06_17_2019,homelessness,"Hopelessness and despair is the mother of crime. 4. Negative self-image. 5.  alcohol addiction, seven drug addiction, eight unemployment, nine poverty, ten homelessness, eleven financial problems, twelve legal trouble, thirteen health problems, fourteen domestic violence, fifteen relationship problems, sixteen gangs, seventeen illiteracy."
09_05_2017,homeless,"We have half our kids. I shouldn't say it but I've got to say it, that's homeless, that live in fairgrounds, that live with relatives, that go into the school system, that have a hard time being in school, they need to be in school."
08_19_2024,homeless,"First, I was known for the guy that Mayor [PERSON] kicked out of [ORGANIZATION] for DATE0 DATE1. And then shortly after that, I was known for the guy that helped many homeless veterans. That was much better."
08_19_2024,homeless,"Now that my sentence is completed, the prison sentence that is, I am now moving ahead with [ORGANIZATION]. When this is accomplished, I will get back to the best job I ever had in the world, working for homeless vets for free. Until that time, I will continue my crusade to have people replace and remove these torn, disrespectful American flags."
08_19_2019,homelessness; affordable housing,"Thank you, your honor. The committee recommends approval of [ORGANIZATION] and [ORGANIZATION]'s request for the city to establish a tax exempt organization under section 501C3 of the ORG2 code. Establishing a 501C3 organization serves as the initial step to create a program in which a city would serve as a sponsor of a non-profit community housing development organization, otherwise known as [ORGANIZATION].  for the purpose of developing affordable housing and reducing homelessness."
07_24_2023,homeless,"So we'll go to [ORGANIZATION] alderman [PERSON]. I thank you number one is an award of it for city-wide payment preservation micro surf[ORGANIZATION]ing to [ORGANIZATION] pavement striping amount of 43 670 dollars the project s may be completed by [ORGANIZATION] the funding source is the one percent infrastructure sales tax number two is an award a bid for FAC0 improvements to end tr[ORGANIZATION]k in the amount of 1 million 408 177.35 cents it is estimated to be completed by [LOCATION] the funding source is [ORGANIZATION] and one percent infrastructure sales tax number three is a word of non-competitive bid for citywide payment preservation pressure pave to [PERSON] construction in the amount of one hundred and three thousand five hundred dollars the funding source is the one percent infrastructure sales tax Number four is an [ORGANIZATION]ceptance of [ORGANIZATION] for additional onset of funds for a total amount of $741,241. The grant does not require a cost match."
08_01_2016,affordable housing,"Thank you. Next on our agenda, we have a presentation from the law firm of [ORGANIZATION] to update the council on work performed as outside council for the city of [ORGANIZATION] involving our housing, affordable housing issues. [ORGANIZATION], would you like to do the honors, get us started?"
08_01_2016,affordable housing,"This is for all housing. It's not just housing for low-income, affordable housing. It's for all policy."
08_01_2016,affordable housing,"I don't see an ordinance, I don't see a housing policy, not just affordable housing, not just with [ORGANIZATION], but housing overall. It's one of the things that disturbs me, that really bothers me. We've got areas now, beautiful areas of the community that are going to be destroyed with rental housing very, very quickly."
08_07_2023,affordable housing,I'm also the Senior Vice President of [ORGANIZATION]. I run ORG1 of [ORGANIZATION] for the [ORGANIZATION]. I'm here [TIME] to speak on support of ORG2.
07_06_2015,affordable housing,"The meeting that was on [ORGANIZATION], on  at FAC0 on a potential affordable housing development on FAC1 was a total chaos. How do people in [ORGANIZATION] with their $100,000 home or more act so much with hate at that meeting? That was not fear."
09_17_2018,homeless,We have families that have been evicted. We got them reinstated. We have homeless youth re-engaged with domestic violence.
03_07_2016,homeless,"We pray for those people in our community [TIME] who are homeless or hungry. We pray for those people who will experience unexpected and sudden tragedy. We pray for our firefighters and law enforcement officers on the roads and in the streets waiting, ready to respond."
03_07_2016,homelessness,"Six, homelessness. Six. But the one that's overlooked is seven, illiteracy."
03_07_2016,homelessness,"Five, give people jobs. Six, eliminate poverty. Seven, eliminate homelessness."
03_07_2016,homeless,"Another thing is, as far as [ORGANIZATION] I've seen, and this is totally unrehensible,  [PERSON] at the city bus stop, there's two fellows walking along, okay, and they're selling cigarettes at a higher price to the homeless people because they don't have cigarettes because maybe mental illness or whatever, they can't handle it so they smoke up their cigarettes or give their money, whatever [STREET], okay? But they're selling them at the bus stop. Now wait [TIME], there's city licenses required for selling tobacco, liquor, etc."
03_07_2016,homeless,"Thank you.  such as working with [ORGANIZATION], [PERSON], ORG2, and the many neighborhood groups and events that she has supported over her time. And [ORGANIZATION], also with [ORGANIZATION], was honored by our [PERSON], she's part of our [PERSON], and she was honored at [ORGANIZATION] with [ORGANIZATION] for acting as a compelling force, facilitating action,  She is a leader in [LOCATION] and is a lead also for [ORGANIZATION]. Also wanted to mention [TIME], [PERSON] is here."
04_08_2019,affordable housing,"And whereas improving civil discourse and developing communication methods that support civility will help our community peacefully engage with each other as we address the most challenging issues of our time and support effective community problem-solving. As we deal with what we have been what have been at times divisive public issues in areas such as managing law enforcement use of force, reducing violence, improving public safety, managing the labor costs of government operations, improving public education. equity issues related to race and diversity, and supporting fair housing and affordable housing for all residents of our community."
06_03_2019,homeless,"The imprisonment of people unable to pay debt resulting from the increase of fines and fees, mass incarceration of poor and neglected minorities for nonviolence and the barriers to employment, housing and reentry into society. Once they have served their sentence, excessive punishment  children that creates a school to prison pipeline, increases in arrests of homeless people, and people feeding the homeless, and criminalizing life-sustaining activities such as sleeping in public when no shelter is available, and confiscate what little resources they have through civil assessment  True followers of [ORGANIZATION] should stand up and speak up and say we are tired of this garbage, the [STREET] you are treating poor people and homeless people, and we are not going to put up with this garbage anymore. Thank you for allowing me to speak."
05_30_2023,affordable housing,"and they'll be creating new, safe, affordable housing, which, as we all know, is a critical need in our community. We also partnered with [ORGANIZATION] to launch [ORGANIZATION] first ever comprehensive arts and cultural plan. The plan will help foster a stronger arts and cultural sector, and with this work still being done, I want to urge our elected officials as well as all citizens to get involved in this work and make sure that your voices are heard in this plan."
04_19_2021,homeless,"Number five is a memorandum from [ORGANIZATION], public works director regarding a development agreement for the downtown streetscape enhancements with [ORGANIZATION]. And this will be referred to ORG1. And lastly, number six is a memorandum from [ORGANIZATION], community services director regarding the acceptance of seven grant awards for weatherization, homeless prevention, and utility payment assistance."
02_20_2024,unhoused,"Number 19 the committee recommends approval and acceptance of the [ORGANIZATION] burn justice assistance grant program grant awarded the amount of $189,[ADDRESS] these [TIME] before you We have 20 items before us is there any discussion on those 20 items clerk will you please call the roll PERSON0, I'm sorry to bird frost [PERSON] GPE2 various I [ORGANIZATION]."
05_26_2015,homeless,Will we have to put our parents in nursing homes? Will we have to reject our children and grandchildren moving in with us? Will they be forced then to live on the streets or in homeless shelters?
03_27_2017,homeless,Enough money to eliminate homeless. Enough money to help reduce poverty. Enough money to reduce unemployment.
05_21_2018,affordable housing,"Thank you, Your Honor. I have a memorandum from [ORGANIZATION].  [ORGANIZATION] manager regarding prevailing wage Resolution and I also have a memorandum from ORG1 housing rehabilitation specialists regarding an application for the federal home loan bank of ORG2 affordable housing program grant and both of those items will be referred to finance and personnel. Thank you."
04_20_2015,homeless,Good [TIME] everyone. I'm a little slow here. I spoke on [ORGANIZATION] on the homeless people here in [ORGANIZATION].
04_20_2015,homeless,"And you know, when I was just wanted a homeless one and I sat here through the meeting here [TIME] and I know my check-in time, I have to be in [DATE] at [ORGANIZATION]."
04_20_2015,homeless,"But I did bring my lifeline, my bag of medications, left it out [TIME]. But you know,  I've been seeing a lot of homeless people getting the help that they need from the FAC0. And I just want to say too, I got blessed on [ORGANIZATION] when I went to the unemployment office and checked my status for the Section 8"
04_20_2015,homeless,"What you're doing is you've got 1,900 people in the homeless program. You've got 1,900 kids in the homeless program. You've got 26 people that's homeless."
04_20_2015,homeless,"If you put this family out that's trying to do something for themselves, they become homeless. You're not helping the system. The Republicans probably— I need to interrupt you."
04_04_2022,affordable housing,"And whereas, since [ORGANIZATION], [ORGANIZATION] has built more than 140 houses and helped over 160 families and counting thrive through safe homeownership. And whereas, [ORGANIZATION] owners have invested $1.  $3 million into our community through their property taxes in [LOCATION]. Whereas the efforts of organizations like [ORGANIZATION], nonprofit housing professionals, financial institutions, elected officials, and government must be combined to address the immense challenge of ensuring that every person in [ORGANIZATION] has access to safe, affordable housing."
04_04_2022,affordable housing,"We have been able to house over 490 children in safe, affordable housing. And [ORGANIZATION], because of your commitment to affordable housing,  We're going to be able to rehab and repair homes for so many families in our community. Thank you for supporting our mission and our ministry."
04_04_2022,affordable housing,"In this particular case, you know, we do, you know, these are market rate affordable housing units within our community. We don't believe that's going to change within by forgiving these. And so, you know, from the staff level, we're certainly comfortable with that, understanding that we were filling gap financing to begin with with these programs."
04_04_2022,affordable housing,"so if the property is sold in [ORGANIZATION] or [LOCATION] and there's sufficient funds to pay back this the city's portion of a loan it would be paid back so if we extend out the the it's the term forgiveness whether I mean when I think of a loan if it was forgiven over DATE2 for you over [PERSON]  there's no it doesn't change the unforgiven amount but you're saying you're saying if he was a [PERSON] term with it being forgiven in [PERSON] if in [PERSON] the property is sold you're saying and if there's sufficient funds which I don't know what that I mean from the cash flow from his assets from the [ORGANIZATION] I'm not sure what it was but if there was quote-unquote sufficient funds  if it was sold after [ORGANIZATION] then there would be a prorated portion of it that would be paid back to the city due to the city that is correct and have we ever collected on one of those loans like that before i'm sorry have we ever collected on a loan like that before on another project you know typically these loans related to affordable housing have been forgiven so they're  You know, these are unique situations where we have balloon payments that I believe are ultimately structured where they were because of the nature of the low-income housing tax credits that were involved. So more than likely, probably not. We probably have not been paid back on a typical basis."
04_04_2022,affordable housing,"I guess my, it's not really a question, it's more of a rhetorical question, but if I'm understanding properly, this forgivable loan that was created using CDBG dollars to support the development of affordable housing in this community,  So now on [TIME] that we recognized [ORGANIZATION] for their work in the development of affordable housing, we're contemplating if this resource that's allowed for thousands of low- to moderate-income folks to secure housing in our community for [ORGANIZATION] is worthy of our support. That's essentially what's happening. So I just want everybody to wrap it up because me and the mayor are trying to see the game."
04_04_2022,affordable housing,"When you look at it from the perspective of units, you're looking at $28 per unit over [ORGANIZATION]. So I think that's a steal when it comes to, you know, offering some affordable housing that is desperately needed. Like all the women, um,  Mentioned over here, you know, 113 units."
04_04_2022,homeless; homelessness,number nine the committee recommends approval of the award of non-competitive contract for mental health counseling services to carry counseling of [ORGANIZATION] for an estimated amount of twenty six thousand dollars based on unit pricing the services will be provided to head start children and families at FAC0 as well as other sites as needed the contract creation is [ORGANIZATION] with four optional extensions the funding source is the health and human services operating budget and number [ADDRESS] these 10 matters before you  thank you so we have uh 10 items before us is there any discussion on these 10 items clerk will you please call the roll [ORGANIZATION] tomb bird frost terena printy wilkins hoffman rose beach quinones PERSON1 mcneely bonnie 14 ice excellent so now we're at new business and we'll get to have this conversation all over again ORG1 uh alderman [PERSON] you.
04_10_2017,homeless,"A tranquilizer, thank you. A tranquilizer, having to use, I think it was four of them to put the deer to sleep and able to take the deer in the animal control van and hopefully properly dispose of it. The chief shared with me that in some localities  they're able to use the deer meat and share with the homeless."
05_17_2021,homeless,"At this time, I'll turn it over to Alderman PERSON0 to run the special finance and personnel meeting. oh thank you your honor i'll just stay seated uh i'd like to call the special meeting for [ORGANIZATION]'s date [PERSON] of the f p uh meeting clerk please call the roll ottoman logan [ORGANIZATION] here PERSON2 here beach by president thank you  There's one matter on the agenda. It's a resolution for the approval of the amendment to grant number ending in 191, homeless prevention."
05_17_2021,homeless,"This looks very similar to the [ORGANIZATION] grant that was awarded to [ORGANIZATION]. I know it says homeless prevention. I guess ultimately it would satisfy homeless prevention,  It's more for landlord."
05_17_2021,homeless,"Is that correct? Yes, that is correct Alderman PERSON0 This is actually the vehicle that [ORGANIZATION] used to get this funding out to communities that already had existing homeless prevention grants and  So this is that funding from ORG1 that is going to specified communities throughout the state of [ORGANIZATION]."
05_17_2021,homeless,They utilized the existing grant agreements that were already in [STREET] under the homeless prevention grants.  um in our grants portal this is identified as the direct as [ORGANIZATION] funding so this is um the city's version of that rental assistance program so it aligns with the same boundaries that we have for the community action agency which is [ORGANIZATION] and [PERSON] um but this these are [ORGANIZATION] dollars um that are being expended labeled as homeless prevention by [ORGANIZATION] got it thank you are there any other questions or comments  seeing and hearing them clerk if you can please take the the vote i'm on the logoman PERSON0 frost aye GPE2 five eyes thank you uh is there a motion to adjourn all those in favor of PERSON1 by aye aye opposed thank you this meeting is adjourned thank you mayor we'll give a couple moments so clerks can change over before we go into the ORG2 meeting you good awesome
05_17_2021,homeless,"The budget, the funding source is the [ORGANIZATION] operating budget and [LOCATION] grant funds. Number four is an approval of the amendment to grant number ending in 191 for homeless prevention. The amendment to the original grant."
05_04_2015,homeless,I wonder if the folks in charge think that by ignoring the poor they will just go away. We will hear much about the middle class and how both parties are not going to be able to get a lot of money  plan to help that group of people. But I'd like to know what their plans are for the poor and homeless in [ORGANIZATION].
05_04_2015,homelessness,"as for that safety net, true or misstated by [ORGANIZATION]. While the increase in poverty primarily reflects developments in the economy, weakness in the safety net, particularly in the temporary federal unemployment benefit program, also contributed criminologists say 95% of crime in [ORGANIZATION] emanates from an economic position. Only when we have seen enough killing in [ORGANIZATION] among young folks who are willing to get money or things they value by any means necessary, we will see a significant change in how we address the issue of poverty and homelessness."
03_20_2023,homeless,"Number seven, the committee recommends approval and acceptance of the amended [ORGANIZATION] [PERSON]. The grant amendment will provide funds for approved clients' landlord, electric, and or heating bills. clients, budget, education, staff, training, payroll, and administration."
03_20_2023,homelessness,"The additional grant award will provide funds for [ORGANIZATION], [PERSON], ORG2 recipients for supportive service expenses, including but not limited to expenses for homelessness prevention, utilities, transportation, gas, uniforms, tools, equipment, and similar purposed expenses as designated by the [ORGANIZATION]. The amendment for additional funds is the amount of $33,750. I [STREET] these eight matters before you."
03_04_2019,homelessness,"A [ORGANIZATION] GPE0 [ORGANIZATION] report  found the poverty rate for children raised in female-headed households was 45.8%, while the rate for children raised in married couples households was 9.5%. 90% of homelessness, runaway children are four times more likely to be raised in poverty and without the guidance of a father. More children abuse alcohol and drugs."
05_10_2021,homeless,"In the amount of $21,600 DATE0, the funding source is grant funds. Number three is [ORGANIZATION]. This grant is a ORG1 program designed to house homeless youth."
05_10_2021,homelessness,"The grant is the amount of $92,569 and does require a 25% cost match the grant term. is from [ORGANIZATION] to [LOCATION] number four is the continuum of care for FAC0 cp this is also a [ORGANIZATION] program designed to continue existing housing and services for those struggling with homelessness it's a hundred and thirteen thousand five hundred and thirty three dollars um again  Again, all these require a 25% cost match, but not by [ORGANIZATION]. The grant term is from DATE2 to [ORGANIZATION]."
05_10_2021,homelessness,"Number five is also a carbon risk [STREET], but this one is a renewal of a [ORGANIZATION] for existing housing supportive services for those struggling with homelessness. This grant is $32,810 and runs from [ORGANIZATION] to [LOCATION]. Number six is [ORGANIZATION]."
05_10_2021,homelessness,"Number seven is [ORGANIZATION]. Consolidated permanent support housing, which is to continue with existing housing and supportive services for those struggling with homelessness. The grant amount is 175,855 dollars."
05_10_2021,homeless,"[PERSON], all of these grants are continuing grants for the continuum of care. So they all go to the sub-recipients that we work with in the community for various subsections of the homeless population. And with this particular grant, as I questioned the other grants, is there more than one organization that would be a recipient of these funds?"
