city,article_date,article_source,city_source,keywords_matched,Deidentified_article_title,Deidentified_paragraph_text
scranton,2022-01-05T00:00:00Z,States News Service,WILK,homelessness,[ORGANIZATION] REPUBLICANS WANT BUDGET SURPLUS TO INVEST IN A BETTER GPE0,"In the budget letter below, [ORGANIZATION] Republicans outline several critical priorities including combating chronic homelessness, saving jobs, wildfire preparation, and making [ORGANIZATION] affordable. Click here to download the letter."
scranton,2022-01-05T00:00:00Z,States News Service,WILK,homelessness,[ORGANIZATION] REPUBLICANS WANT BUDGET SURPLUS TO INVEST IN A BETTER GPE0,[ORGANIZATION]. Part of [ORGANIZATION] homelessness crisis is due to a lack of capacity to assist those without shelter. The state can use excess funds to increase shelter beds and mental health treatment beds to help address the needs of those who need temporary shelter or whose serious mental illnesses have driven them into homelessness.
scranton,2022-01-05T00:00:00Z,States News Service,WILK,homelessness,[ORGANIZATION] REPUBLICANS WANT BUDGET SURPLUS TO INVEST IN A BETTER GPE0,"[PERSON] through Local Government. Many services that provide public safety and address homelessness are administered by cities and counties. Unlike the state government, these local governments do not receive tax revenues from the same sources that are driving the states surplus. Under the [ORGANIZATION] limit rules, the state can send money to local governments as long as there are no strings attached. Cities and counties can then use these funds for their chosen priorities, which could include responding to rising crime and providing local solutions to homelessness."
scranton,2022-01-05T00:00:00Z,States News Service,WILK,homelessness,[ORGANIZATION] REPUBLICANS WANT BUDGET SURPLUS TO INVEST IN A BETTER GPE0,"We look forward to working with you in crafting a budget that will assist Californians in recovering from this historic pandemic and address our homelessness, wildfire, drought, and cost of living challenges."
scranton,2019-03-26T00:00:00Z,PR Newswire,WILK,affordable housing,"[ORGANIZATION] to their ""Neighborhood"" [ORGANIZATION] introduced community leaders of the [ORGANIZATION] to their newest project, a 56-home FAC0 being built in [ORGANIZATION].","[ORGANIZATION], [PERSON], [ORGANIZATION], a nonprofit that empowers low-income veterans and their families to enter the middle class by providing them with affordable housing and holistic services that build resiliency, self-sufficiency and economic growth, held [ORGANIZATION] in [ORGANIZATION]."
scranton,2020-12-03T00:00:00Z,Langley Advance Times,WILK,homeless,[ORGANIZATION] left banking sector for education,"When the school had extra food, it didnt go to waste. [ORGANIZATION] would deliver pre-made bundles to the homeless people in the neighbourhood and also to nearby FAC0 which provides food to people who cant afford it."
scranton,2020-12-04T00:00:00Z,Langley Advance Times,WILK,homeless,[ORGANIZATION] administrative assistant finds food builds bonds with students and families,"When the school had extra food, it didnt go to waste. [ORGANIZATION] would deliver pre-made bundles to the homeless people in the neighbourhood and also to nearby FAC0 which provides food to people who cant afford it."
scranton,2018-09-17T00:00:00Z,Targeted News Service,WILK,affordable housing,[ORGANIZATION] of Common Sense Solutions,"High electricity rates, ever higher gas prices, and unaffordable housing occupy most headlines in [ORGANIZATION]. Democrats in [PERSON] cater to coastal elites and treat ordinary Californians as guinea pigs in a laboratory for social engineering experiments."
scranton,2018-09-17T00:00:00Z,Targeted News Service,WILK,affordable housing,[ORGANIZATION] of Common Sense Solutions,"While the middle class in the rest of the country is prospering, [ORGANIZATION] middle class is begging for relief from high taxes and runaway housing costs. In response, the majority party passed a 12-cent hike in the gas tax, along with affordable housing legislation which actually increases fees for folks buying homes. And despite our expensive glut of solar power, the legislature simply stood by when Governor PERSON0-appointed bureaucrats mandated all new homes in [ORGANIZATION] include solar panels, a policy which is estimated to [STREET] up the cost of a new home by at least 9,000."
scranton,2021-04-23T00:00:00Z,FinancialWire,WILK,homeless,"On [ORGANIZATION] and Every Day, The Gloria Barron Prize for Young Heroes Encourages Kids to Save the Planet","These are Some of the most recent young heroes are protecting the [ORGANIZATION], fighting climate change, saving endangered animals and moreBill PERSON0 of [ORGANIZATION] founded [ORGANIZATION], an environmental education nonprofit that brings native fish aquariums into classrooms.PERSON1 of [ORGANIZATION] founded [ORGANIZATION], which creates urban farms in order to provide fresh food to underserved people and help cool city neighborhoods.PERSON2 of [PERSON] co-founded ORG2, a diverse group of young climate justice activists.PERSON3 of [ORGANIZATION] created an early warning system using satellite imagery to predict crop yields in every African country DATE0 before the harvest.PERSON4 of [PERSON] founded ORG3 to reduce plastic and [PERSON] pollution and inspire others to do the same.PERSON5 of GPE4 founded [LOCATION], which recycles plastic caps into designated benches where schoolchildren can sit when looking for a friend.PERSON6 of [PERSON] created [ORGANIZATION] and has raised nearly  11,000 to protect sockeye salmon and other threatened fish by selling custom-designed socks.PERSON7 of GPE6 founded [ORGANIZATION], a nonprofit working to protect endangered fish using blockchain technology and machine learning.PERSON8 of GPE7 founded ORG7, an alliance of youth activists working to promote climate justice and advocate for homeless youth.PERSON9 of [PERSON], created For The Love of Frogs, to help to save frogs by addressing plastic pollution and protecting the worlds waters.PERSON10 of [PERSON] wrote Lets Go on [PERSON], a book that shows her generation that advocacy has no age limit. Her book sales support nonprofits that protect wildlife.PERSON11 of [PERSON] co-founded [ORGANIZATION], a nonprofit that helps schools implement green initiatives to mitigate the effects of climate change.PERSON12 of GPE9 founded ORG9, a nonprofit that empowers young people to achieve urban sustainability through a gardening-based educational program.PERSON13 of [PERSON]0 founded TurnUp, a mobile [PERSON] to efficiently organize young activists regarding climate change and other current issues.For more info visit [URL] the Barron PrizeEstablished in [LOCATION] by author [PERSON], the Barron Prize is a national award that [DATE] honors 25 outstanding young leaders DATE2 who have made a significant positive difference to people and the environment. Fifteen top winners each receive  10,000 to support their service work or higher education. These young people are as diverse as their service projects. They are female and male, urban and rural, and from a wide variety of backgrounds across the [PERSON]1 and [PERSON]2. All of them demonstrate heroic character qualities like courage, compassion, and perseverance. Through [ORGANIZATION], the Barron Prize has earned the support of [ORGANIZATION]0, [ORGANIZATION]1, [ORGANIZATION]2, and [ORGANIZATION]3, among other organizations.To learn more about the Barron Prize, visit [URL] PERSON15-621-2005Media [ORGANIZATION] PERSON16 PUBLIC RELATIONS INCContact Person PERSON17 [URL]Phone [PHONE]Address159 Madison [STREET], [LOCATION]. 5JCity [PERSON]3 NYCountry [PERSON]4 [URL] [URL] by [ORGANIZATION]4 [URL]"
scranton,2021-11-01T00:00:00Z,CalMatters,WILK,homeless,State renews $1.7B contract with troubled [ORGANIZATION] lab,"The automatic renewal, which [ORGANIZATION] spokesperson [ORGANIZATION] confirmed to me [ORGANIZATION] [TIME], comes as the state faces scrutiny for its failure to release a report investigating significant deficiencies at the lab. Gov. [PERSON] administration said3 the full report would be made available in [LOCATION]. DATE2, it is nowhere to be found. I urge you to halt auto-renewal of the contract, ORG1 Republican Leader [PERSON] wrote in a DATE3 letter4 to the states top health officials, arguing that it would be irresponsible to let any contract auto-renew when serious allegations remain unanswered and the report out of public reach. PERSON3 told me in a statement The state plans to continue to have ORG2 operational to ensure that we have adequate testing capabilities going into [DATE]. We will continue to evaluate our need for the laboratory as we do with all aspects of our response.The state can elect to terminate the agreement without case sic with DATE5 notice. To date, the state has paid [ORGANIZATION] 716 million to operate the laboratory, with majority of funds recovered through the federal funds and health insurance claims. The state opened FAC0 in [ORGANIZATION], [ORGANIZATION] after giving diagnostics company [ORGANIZATION] a no-bid [ORGANIZATION] to operate it. Problems began popping up almost immediately. Whistleblowers told [PERSON] that lab techs were sleeping while processing [PERSON] samples, test swabs were found in bathrooms and staff were inadequately trained. Although the state initially disputed the extent of the problems, it later admitted8 that it had become aware of significant deficiencies in DATE8. Indeed, state health inspectors gave the lab an immediate jeopardy [PERSON]  which represents10 the most severe and egregious threat to the health and safety of recipients. Meanwhile, the lab has consistently struggled to meet its mandate11 of processing 150,000 tests a day and turning results around quickly. According to the most recent state [DATE], [ORGANIZATION] processed less than 195,000 tests for [PERSON] and returned only 40 of test results within [LOCATION]5  one of the lowest rates in the state. The lab also has a history of high rates of invalid, lost or cancelled test results. According to [PERSON], 1 out of every 42 tests processed at ORG7 as of [LOCATION]0 did not return a clear positive or negative result. [ORGANIZATION] did not respond [LOCATION]1 to questions from ORG8 about the contract renewal. PERSON3 said that more than 1,600 schools are using the lab for [PERSON]-19 testing  but that doesnt include the states largest district, [ORGANIZATION]. Former Superintendent PERSON4 told [ORGANIZATION] [ORGANIZATION] that ORG10 signed a testing contract with private company [ORGANIZATION] in [LOCATION]2  [LOCATION]3 before the state made public its contract with [ORGANIZATION]. [ORGANIZATION] said that each test costs the district about 12 compared to the 53 charged by [ORGANIZATION]15 during [LOCATION]4 and that the deal stipulated the district wouldnt pay anything if accuracy thresholds and [TIME] results werent met. [ORGANIZATION] data shows16 [ORGANIZATION] returns 99 of test results within [LOCATION]5. [ORGANIZATION] [LOCATION] Unified reviewed the [ORGANIZATION] price and terms and elected to stay with [ORGANIZATION] because the price and terms were materially better for the school district. Interestingly, the states contract with [ORGANIZATION]17 also allows it to cancel the deal if [PERSON]-19 testing has become commercially available at lower cost and [ORGANIZATION] is unable to achieve comparable cost reduction. A Message from our [LOCATION] The coronavirus bottom lineAs of [LOCATION]6, [PERSON] confirmed cases 0.2 from [LOCATION]7 0.2 from [LOCATION]8, according tostate [LOCATION]. [ORGANIZATION] is also trackingcoronavirus hospitalizations by county19. [PERSON] has administered20 53,043,311 vaccine doses, and 73 of eligible [PERSON]ns are fully vaccinated21. A Message from our [LOCATION] stories you should know 1. PERSON6 replaces [PERSON] in [PERSON] Congresswoman PERSON8, Lt. Gov. [PERSON] and [PERSON] at FAC1 on [LOCATION]9 in [PERSON]. Photo by [PERSON]0 for [ORGANIZATION] Lt. Gov. [PERSON] will lead the [PERSON] delegation at [ORGANIZATION] that begins DATE20 in GPE4, [PERSON]  the result of [PERSON] abruptly cancelling his trip23 DATE21 and announcing that he and [ORGANIZATION] Jennifer Siebel [PERSON] would attend virtually due to family obligations. The about-face came [TIME] after I reported that details of [PERSON]s itinerary were practically nonexistent and that virtually no one from the [PERSON] press corps would be covering [PERSON]24 at the conference due to his office not telling journalists about the trip until DATE22 after the deadline to apply for a press credential. Indeed, [PERSON] had privately questioned his purpose in attending the conference and didnt have plans to make any major announcements, [ORGANIZATION] [PERSON]4 reports25. The last-minute pivot is eerily similar to an episode from [LOCATION]0 2020, in which [PERSON] backed out of a prime-time speaking spot at [TIME] before his scheduled speech. Then, to cap off the whirlwind series of events, [PERSON] announced he would be giving virtual remarks after all  just moments before he appeared via a cell phone livestream. 2. [PERSON] confronts crime uptick [ORGANIZATION] via ORG16 Three indications that crime will likely be a top issue for many [PERSON] voters in the DATE24 elections [PERSON] homicide rate is already 17 higher than it was in [DATE]  when the city saw a DATE27 high of 355 killings  and a whopping 49 higher than it was in DATE28. As of DATE29, the city had logged 320 homicides  putting it on track to potentially top 400 [PERSON] for the first time since DATE30. The surge in murders has increased homicide detectives workload29, resulting in less cases being solved. Meanwhile, [PERSON] [PERSON]5 is warning30 that the countys vaccine mandate will result in a mass exodus of law enforcement officers, increasing dangers to public safety.A ORG17 grocery store in GPE7 is limiting its hours31 due to what one supervisor described as out of control shoplifting. The move comes DATE31 after ORG18 announced plans to close five GPE7 stores32 because of organized retail crime. Although police data casts doubt on that [LOCATION], the closures have fueled the perception that GPE7 is overrun by crime  and the city itself is hoping that its requirement for municipal employees to return to the office starting DATE2034 will help make downtown seem busier and safer. [PERSON]s beleaguered bullet train project has cut through disadvantaged [ORGANIZATION] communities, displacing homes, businesses and residents and fueling drug deals and crimes in certain areas, the [PERSON] Times reports35. For example, after the high-speed rail authority paid the city of GPE8 to relocate a farmworkers housing site, the vacant units turned into a crime scene. Many of the units have been set on fire. There are homeless folks there, others hiding out, doing drug deals and storing stolen goods, said city manager [PERSON]6. 3. [PERSON] works to bring students back GPE7 [ORGANIZATION] University student [PERSON]7 works at her home in [LOCATION] on [DATE], DATE25. Photo by [PERSON]8 for [ORGANIZATION] As [PERSON] public schools turn to [LOCATION] and sleek marketing [ORGANIZATION] in an effort to boost declining enrollment, the [PERSON] [ORGANIZATION] University system is embarking on its own initiative to lure back students who dropped out during the pandemic  and help [PERSON] reach its ambitious goal of a 70 [DATE] graduation rate by DATE34. Some of [PERSON]s methods  like personally encouraging students with good grades to re-enroll in classes and launching a digital planner to help visualize degree paths  have been met with praise, while others  such as redesigning core classes where a higher percentage of low-income students and students of color receive Ds and Fs  are more controversial, [ORGANIZATION] [PERSON]9 reports37. In other higher-education news, ORG25 is in the midst of yet another scandal. On DATE21, ORG25 President [PERSON]0 acknowledged the university waited too long38 to notify students about numerous allegations of drugging and sexual assault at ORG26 fraternity parties. ORG25 authorities on DATE35 were informed of five to seven of these incidents, but didnt notify the community until DATE36  DATE37 after yet another student reported a sexual assault at ORG26. The university has since suspended ORG26 and is enforcing a moratorium on all fraternity parties. Support [ORGANIZATION] We are dedicated to explaining how state government impacts our lives.Your support41helps us produce journalism that makes a difference. Thank you! A Message from our [LOCATION] [ORGANIZATION] columnist [PERSON]1 [ORGANIZATION] have lost two key skirmishes in [PERSON]s water war. Pooled testing can keep schools safe The best [STREET] to gauge transmission levels in schools is to routinely test for [PERSON] even among those who are asymptomatic, argues [PERSON]2 of ORG27. [PERSON] must act urgently on climate [ORGANIZATION] lawmakers participation at the ORG28 climate change conference is important  but its more urgent for them to act once they return, writes [PERSON]3 of [PERSON] Environmental Voters44. A Message from our [LOCATION] Other things worth your time [PERSON]1 will be first in [LOCATION] to lift indoor mask mandate.  [PERSON] Meet the ORG10 teachers who refused to get the vaccine.  [PERSON] Times46 [PERSON] vaccine doses are precious. Heres how many [PERSON] has wasted.  [PERSON] is the least affordable new home market in the country.  [PERSON] Bee48 They were homeless [LOCATION] politicians share their stories.  [ORGANIZATION]1 Where rents are rising the most in [PERSON].  Crosstown50 Urban transplants threaten to price out locals in Southern [PERSON] desert.  [ORGANIZATION]2 Architect quits over [ORGANIZATION]3 mega dorm.  [ORGANIZATION]4 [LOCATION] is a bad [STREET] to retire, residents say in new poll.  [ORGANIZATION]5 [ORGANIZATION]6 Imagineering relocation shifts creative balance of power from [PERSON] to [PERSON]4.  [PERSON]5 [PERSON], [PERSON]6 ports delay when they will levy slow-container fee.  [ORGANIZATION]7 A [PERSON] town refused to help its neighbors with water. So the state stepped in.  [PERSON] Times56 [PERSON] oil spill Surfing, swimming OK but fishing still out.  [ORGANIZATION]8 After a devastating fire, this [PERSON] community dealt with [DATE].  [ORGANIZATION]9 [PERSON] homeowners can get cash for earthquake retrofits. Heres how.  [PERSON] Times59 Immigration [STREET] fast-tracking cases in what critics call a deportation conveyor belt.  GPE7 Chronicle60 How a [PERSON] principal helped a family escape the [PERSON]1.  [PERSON] Bee61 See you DATE38. Tips, insight or feedback? [ORGANIZATION]. Follow me on Twitteremily_hoeven63 Subscribe to [ORGANIZATION] newslettershere64. Follow [ORGANIZATION] onFacebook65andTwitter66. [ORGANIZATION] is now available in Spanish onTwitter67,Facebook68andRSS69.  1 [URL]pdfPerkinelmer-health-sciences-inc-CDPH.pdf  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62 [URL]  63  64  65  66  67  68  69"
scranton,2020-07-30T00:00:00Z,CalMatters,WILK,affordable housing,Filing for unemployment? Here's how [ORGANIZATION] is scrambling to respond,"The filing frenzy is extreme  much higher than the peak of the Great Recession  but unemployment was a system forged by economic disaster. [ORGANIZATION]s first version of the program was created after the Great Depression, in [ORGANIZATION], and has been reinvented several times to create the complex web of programs run [ORGANIZATION] by [ORGANIZATION], or [LOCATION].Even in calmer times, the agency is one of the states biggest. Its also heavily reliant on federal funding, which became especially clear after [ORGANIZATION] approved a temporary 600-a-week supplement to normal unemployment benefits in [DATE]. Now, that additional money and several other emergency changes are in political limbo3.Whether youre trying to navigate the unemployment maze or curious about the long-term impacts of the unprecedented surge in jobless claims, this explainer will walk you through [ORGANIZATION]s response  good, bad and ugly  to unemployment in the coronavirus recession. Keep tabs on the latest [ORGANIZATION] policy and politics news [ORGANIZATION]! Youre on the list. Whoops! There was an error and we couldnt process your subscription. Please reload the page and try again. Share by [PERSON] b887cbcddad2dddbcc85fed1d4d1d6df9d8a88ded7ca9d8a88cdd6ddd5c8d4d7c1d5ddd6cc9d8bfe9d8a88f0ddcadd9dfd8a9d80889d8181cb9d8a88d0d7cf9d8a88fbd9d4d1ded7cad6d1d99d8a889696969ed9d5c883dad7dcc185fbd0dddbd39d8a88d7cdcc9d8a88ccd0d1cb9d8a88d9caccd1dbd4dd9d8a88d9cc829d8a88d0ccccc8cb9d8bf99d8afe9d8afedbd9d4d5d9ccccddcacb96d7cadf9d8afeddc0c8d4d9d1d6ddcacb9d8afedbd9d4d1ded7cad6d1d995cdd6ddd5c8d4d7c1d5ddd6cc95daddd6ddded1cccb9d8afe lt gt lt gt Copy Embed Link If youve lost your job, seen freelance work dry up or had your [TIME] reduced, it might be time to fall back on state support that has been expanded during the pandemic. Applying for benefits in [ORGANIZATION] means searching through records, proving your need and often, a lot of waiting.[ORGANIZATION] requires that applicants be unemployed through no fault of their own, as well as physically able and ready to work. Undocumented immigrants cannot apply under federal rules, but some state lawmakers want to change that4.Applicants also have to meet a prior earnings threshold, which looks at [ORGANIZATION] of income. You must have earned at least 1,300 over [PERSON], or at least 900 in [DATE] and a fourth as much again in [ORGANIZATION]. Support in-depth reporting that matters As a nonprofit newsroom, we rely on the generosity of [ORGANIZATION]ns like you to cover the issues that matter. If you value our reporting, support our journalism with a donation. Share by [PERSON] 152a6660777f[PHONE]7c797c7b[PHONE]7a[PHONE]7b707865797a6c78707b[PHONE]27255d[PHONE]27302d25302c2c663027257d7a[PHONE]74797c737a677b7c743027253b3b3b337478652e777a716c28567d70767e3027257a[PHONE]617d7c[PHONE]67617c[PHONE]2574612f3027257d[PHONE][PHONE][PHONE][PHONE]7067663b7a[PHONE]706d6579747c7b[PHONE]537674797c737a677b7c7438607b707865797a6c78707b613877707b70737c[PHONE] lt gt lt gt Copy Embed Link [ORGANIZATION] unemployment benefits are not one-size-fits-all, whether its standard [ORGANIZATION] or the coronavirus-era ORG2 program. Applicants must detail prior earnings and, when certifying for benefits [PERSON], report any current earnings. The state looks at both when it decides how much to pay in benefits.In [ORGANIZATION], normal unemployment payments range from 40-450 a week. An online [LOCATION] calculator [PERSON] how much those payments will total.Regular benefits tend to replace around 45 of prior DATE8 earnings. That can leave families stretched thin by unemployment, particularly in [ORGANIZATION]s high-cost cities. For DATE9 of the coronavirus pandemic, the federal government bumped benefits up by [DATE], a sizable addition. Share by [PERSON] 9da2eee8fff7f8fee9a0dbf4f1f4f3fab8afadfbf2efb8afade8f3f8f0edf1f2e4f0f8f3e9b8aedbb8afadd5f8eff8b8d8afb8a5adb8a4a4eeb8afadf5f2eab8afaddefcf1f4fbf2eff3f4fcb8afadb3b3b3bbfcf0eda6fff2f9e4a0def5f8fef6b8afadf2e8e9b8afade9f5f4eeb8afadfcefe9f4fef1f8b8afadfce9a7b8afadf5e9e9edeeb8aedcb8afdbb8afdbfefcf1f0fce9e9f8efeeb3f2effab8afdbf8e5edf1fcf4f3f8efeeb8afdbfefcf1f4fbf2eff3f4fcb0e8f3f8f0edf1f2e4f0f8f3e9b0fff8f3f8fbf4e9eeb8afdb lt gt lt gt Copy Embed Link From stimulus checks and enhanced unemployment to tax extensions and relaxed rules, the government  state and federal  is pulling strings everywhere7 to respond to the [PERSON] crisis. [ORGANIZATION] eligibility has been expanded, and may include those who have to miss work to care for children. While benefits are typically capped at [ORGANIZATION]0 in [DATE], two new extensions8 allow for 13 and then [ORGANIZATION]1.ORG2 is a new federal program that provides unemployment benefits9 ranging from 167-450 to those ineligible for typical unemployment insurance, like freelancers, independent contractors, gig workers and people with limited work histories. [PERSON]-related job impacts qualify workers for this program.The extra 600 a week, also made available under the federal CARES Act, was automatically added to [ORGANIZATION]2 of benefits between [DATE] 29 and [DATE]. Now its up to politicians in GPE2 and [PERSON] to decide if it will be extended. The reason for the drastic measures is clear. Millions of [ORGANIZATION]ns have been hit [LOCATION] by the pandemic, particularly workers who are young, female or non-white. One survey showed11 a third of state residents dont know how theyll pay [ORGANIZATION]4 rent. Another researcher [PERSON] that the rate of household food insecurity has doubled. Share by [PERSON] 2d125e584f47484e59106b444144434a081f1d4b425f081f1d584348405d[PHONE]4359081e6b081f1d65485f4808681f08151d0814145e081f1d45425a081f1d6e4c41444b425f43444c081f1d0303030b4c405d164f424954106e45484e46081f1d425859081f1d5945445e081f1d4c5f59444e4148081f1d4c5917081f1d4559595d5e081e6c081f6b081f6b4e4c41404c5959485f5e03425f4a081f6b48555d414c4443485f5e081f6b4e4c41444b425f43444c[PHONE]5d[PHONE]4359004f4843484b44595e081f6b lt gt lt gt Copy Embed Link [ORGANIZATION]5, the unemployment horror stories started to boil over. As out-of-work [ORGANIZATION]ns slogged through13 150 redials to the unemployment office or long14 waits for checks docked for previously unknown penalties, [LOCATION] that just 3.1 million of the more than 5 million [ORGANIZATION] workers who applied for benefits from [DATE]-May had received their first checks by [ORGANIZATION]7. All over the state, public officials demanded [LOCATION] and an audit17 of the [LOCATION] after delays that in some cases stretched for [ORGANIZATION]8. Reports of technical glitches and unexplained delays still abound in newly formed [ORGANIZATION] support groups and news articles, but officials say18 that common reasons for hold-ups include identity verification, missing information on wages and application errors like incomplete work histories. Theres also no denying how drastically the workload has increased. The state processed eight times as many applications during [ORGANIZATION]9 so far of the coronavirus recession  1,058,325 in [DATE] of [DATE]  than [ORGANIZATION]9 after the financial crisis, according to a ORG6 analysis19. Share by [PERSON] [PHONE]4d4244531a614e4b4e[PHONE][PHONE]175249424a574b485e4a[PHONE]610215176f[PHONE]15021f17021e1e540215174f[PHONE]64464b4e414855494e[PHONE]090901464a571c4548435e1a644f42444c[PHONE][PHONE]4f4e[PHONE]55534e444b[PHONE]531d0215174f[PHONE][PHONE][PHONE]4b4a[PHONE][PHONE]021561425f574b464e[PHONE]156144464b4e414855494e460a5249424a574b485e4a4249530a[PHONE]4e[PHONE] lt gt lt gt Copy Embed Link The first big financial cliff for [ORGANIZATION]ns receiving or still waiting to receive unemployment benefits is [DATE]1, when the federal 600-per-week unemployment supplement is set to expire. A battle is underway on ORG7 over extending the emergency funds, with Republicans favoring a lower 200-a-week payment to encourage Americans to go back to work faster. If the funds do expire, state lawmakers have proposed [PERSON] from the feds through a loophole to keep paying the extra 600 per week with [ORGANIZATION] unemployment benefits.Whether additional safety net funds will be made available is a big question for working class residents, in particular renters staring down the end of short-term eviction21 protections. Working parents weighing whether to quit their jobs22 or reduce [TIME] to supervise children starting school remotely are another large segment of the workforce at risk of falling through holes in the pandemic safety net23.How much the state will ultimately pay out in unemployment benefits  and who will be on the hook in the future to settle the tab  is a massive question for [ORGANIZATION]s financial future. Already, unemployment spending during the pandemic has eclipsed the states total [DATE]2 budgets for higher education, transportation and prisons combined, and it far exceeds [DATE]3 spending on things like affordable housing. Expect a contentious battle in the coming [ORGANIZATION]8 about raising more state revenue, either through more borrowing or new taxes. Share by [PERSON] fec18d8b9c949b9d8ac3b[PHONE]9dbccce98918cdbccce8b909b938e929187939b908adbcdb8dbccceb69b8c9bdbbbccdbc6cedbc7c78ddbccce969189dbcccebd9f929798918c90979fdbccced0d0d0d89f938ec59c919a87c3bd969b9d95dbccce918b8adbccce8a96978ddbccce9f8c8a979d929bdbccce9f8ac4dbccce968a8a8e8ddbcdbfdbccb8dbccb89d9f92939f8a8a9b8c8dd0918c99dbccb89b868e929f97909b8c8ddbccb89d9f929798918c90979fd38b909b938e929187939b908ad39c9b909b98978a8ddbccb8 lt gt lt gt Copy Embed Link Not everyone receiving unemployment benefits has necessarily lost their job for good. Just how many waiters, bartenders and other furloughed or temporarily reduced personnel get back to work in the coming [ORGANIZATION]8 will be crucial for a recovery that economists already expect to last24 into [DATE] far, [ORGANIZATION] has lagged other states25 in lowering its unemployment rate. GPE4 already jarring 14.9 jobless rate could keep climbing [DATE]5 after another wave of business closures in dozens of counties as the state continues to break grim records26 for virus deaths and infections. Its a drastic shift from the states 3.9 unemployment in [DATE]6, just before the shutdowns began.While sectors including the tech industry have so far avoided the depth of job cuts in fields like tourism and hospitality, an uneven recovery could further entrench the inequality27 that has increasingly come to define both good and bad times in [ORGANIZATION].  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25 38utm_mediumemailamp38utm_campaignblog_subscriber  26  27"
