date,matched_words,Deidentified_paragraph
10_10_2023,homeless,So we could finally put that one to rest without anymore nonsense. All right. So we also sent a request to city administration on [ORGANIZATION] asking if [TIME] of the lady's swim club at [ORGANIZATION] may please be alternate d with the rest of the public at the indoor pool and this is referring to the vouchers that were issued to the homeless .
06_14_2022,homeless,"And poor [ORGANIZATION], she 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] must have anguish over the -- from what she says the big crocodile tears for the homeless and the -- not the homeless -- but for the seniors and the people that will lose their homes she says she doesn't know what to do about it. Poor thing. It must break her heart."
07_16_2024,unhoused,Arrogance is met with arrogance . First time I actually introduced myself to the Mayor was right here through the unhoused commission . They didn't even say the pledge of allegiance .
07_16_2024,unhoused,"[2] - 77:18, 78:20 unexpired [1] - 79:7 unfortunate [1] - 73:5 unfortunately [1] - 10:12 unhoused [1] - 29:20 Union [5] - 7:18, [LOCATION], 45:2, 55:20, 81:14 union [5] - 8:3, [DATE], 45:20, 54:3, 55:21 unions"
05_09_2023,homeless,"Legislation for appointment to [ORGANIZATION] is set to be received in our [ORGANIZATION] office by [ORGANIZATION] . Homeless 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] encampment s in the city are being address ed by [PERSON] , ORG2 , code enforcement , [PERSON] and if needed, FAC0. That's a dead end [STREET], homeless encampments , homeless entering yards and homes that we'll hopefully be looking into those issues, pavilion area and along FAC1 off of the [STREET]."
05_09_2023,homeless,"The 600 block of FAC0, homeless encampments , debris and trash and also FAC1 near FAC2 homeless encampments along the expressway . And I also asked you -- I know that I believe code enforce ment went out to [ADDRESS]."
03_12_2024,affordable housing,"And what I was hoping to discuss DATE0 was this affordable housing issue that we have in [ORGANIZATION] , not low income but affordable housing . So as a person that runs a lot of social programs , juvenile reaffirmation, emergency rent payments , bereavement services , we find that there's a lot of commonality in a lot of the issues and it seems to lead back to housing and security . So according to the data, the average single -- the median single income in [ORGANIZATION] is $23,000 a year and the median household income is $44,800 a year."
03_12_2024,affordable housing,We don't need 20 percent affordable and 80 percent luxury. What we need is true affordable housing . So how do we get there?
03_12_2024,affordable housing,"Thanks to [ORGANIZATION] man [ORGANIZATION], his vision, he wants to see green affordable housing with partnerships with [ORGANIZATION], which is finally here in the [ORGANIZATION] area. And we would like to do this right here in [PERSON] . We don't want to look to other cities to figure out our issues."
03_12_2024,affordable housing,So all we're asking for is for the [ORGANIZATION] people to please consider supporting our efforts to do real affordable housing here. We are going to peg them to median incomes . We're not going to let -- allow it to be market rates.
03_12_2024,homeless,"So I first want to say I'm speaking on my behalf, not on behalf of the entire board. I spoke here [ORGANIZATION] regarding the homeless camps on [ORGANIZATION] and [ORGANIZATION]. I first want to ask [PERSON] has anything been done to address this issue?"
03_12_2024,homeless,"Okay. I also attended a meeting with Police Chief, Fire Chief, administrators from the district and representative s from [ORGANIZATION] . I did ask to look into maybe an ordinance banning homeless camps at least maybe a thousand feet from school property ."
03_12_2024,homeless,"And unfortunately it was brought to my attention [TIME] that either [ORGANIZATION] or [LOCATION] one of our cross country members was harassed and almost assaulted by an individual around the homeless camps. The safety of our student s have always and will always be my number one priority . And I know the safety of our resident s and our student s are definitely , you know, everybody 's priority up here."
03_12_2024,homeless,"MR. PERSON0 : Because of contractual -- an event that I had to stay [ORGANIZATION] at work, I was unable to go to the homeless meeting . Was it discussed about -- because I know we've thrown this around about creating an ordinance -- and, guess what, cities across the county have done it with success creating an ordinance that prevents homeless camps near [DATE] cares, schools. And I agree with you, it's not if."
03_12_2024,affordable housing,"And hopefully , [ORGANIZATION] bless, it will never will be. Another thing I know we talked -- somebody spoke about affordable housing . I completely understand ."
03_12_2024,homeless,"So, Mr. [PERSON] , you may or may not know this. So I've been asking questions about homeless encampments for [ORGANIZATION] now. I've been getting different answers all over the [STREET]."
03_12_2024,homeless,SCHUSTER : A task force to address the homeless . MR. PERSON0 :
03_12_2024,homeless,"Courts are actually a business -- became a business around the time [ORGANIZATION] came in around the time of the 14th Amendment , around the time when big setup for equality was being set up which is going onto [ORGANIZATION]. I'm [PERSON] homeless . And it's freezing to death."
03_12_2024,homeless; homelessness,"Yet, the main rule of [ORGANIZATION], of the field office of [ORGANIZATION] is to make sure that people are not homeless and to find funding for them if they can't afford homelessness . And I guess I'm out of time. So I hope the movie theater comes through ."
03_12_2024,homelessness,We did have a meeting DATE0 about -- that I had called because I was speaking with the railroad about addressing homelessness in [ORGANIZATION] . They did say they were going to go back. There was a task force that's been formed that we found out about I'd say [LOCATION].
03_12_2024,homeless,"Yeah, I have a few. So to start off, we've been talking about homeless for [ORGANIZATION]. It's not an issue that just happened [LOCATION]."
03_12_2024,homeless,"So with that said, I would like to make a motion for Solicitor PERSON0 to explore and research an ordinance that prohibits homeless camps within so many feet of education facilities , like the high school, of course, day cares and any other educational facility related to that. I know it's been done. I've read a couple articles about it."
03_12_2024,homeless,I have been doing some -- just a little research myself. You may find that there's a lot of protections out there for the homeless and they have been challenged . So we need to tread lightly .
03_12_2024,homeless,It doesn't matter where you go. There are homeless and there is homeless encampments . And it does seem to be growing .
03_12_2024,homeless,"And it seems like it's working to address the issues of encampments near our waterways. You know, hopefully there will be some ordinances out there that have, you know, hold up against any challenges to prevent homeless camps near and around the schools . I'm all for that as well."
03_12_2024,homeless,Anyone else? No? I'll say I'm also for anything that will try to alleviate the problem we're having with homeless people.
03_12_2024,homeless,"I don't believe anything would hurt having Attorney [PERSON] research and see if there is anything that we can do or find to actually try to keep our students safe from all of this and our neighborhood also. So with that said, we have a motion and second. All those in favor of having 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] Attorney [PERSON] research an ordinance for the homeless signify by saying aye."
09_05_2023,homeless,Why weren't they offered hotel rooms? Were they not worthy of hotel rooms? But you'll give vouchers to the homeless to use [ORGANIZATION].
09_05_2023,homeless,"Now, I don't speak on this too frivolously . Actually on [TIME], that 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] marked the 12th anniversary of a devastating flood that wiped out my own house DATE0, rendered me homeless and my family homeless for some time. And I'm very aware of what it's like to lose everything to a flood, a flood that by all accounts shouldn 't have happened ."
09_05_2023,homeless,"And further consideration , that's how easy it is to become homeless. So when we approach the homeless people in our community , think about one bad storm, one car accident , all it takes. But we as a city need to do what we can to prevent as much as we can adverse weather and extreme weather conditions which we all know are tied to climate change."
09_05_2023,homeless,"I said three words. And the last time -- you know, my last eviction which I'm still dealing with with [STREET] process ; but it's -- it's the number one thing that's making people homeless ."
12_13_2022,homeless,"And for anyone who is homeless or needs a [STREET] to stay, they can find FAC0 house over on FAC1 to be open for them to be housed there. That's [TIME], in the morning . And I also just wanted to wish everyone happy holidays as we approach [ORGANIZATION] , [LOCATION], and DATE2 ."
12_14_2017,homeless,"Code Blue was put into effect [TIME] on [DATE] , and that's going to run until [ORGANIZATION]. Code Blue, again, for us who forget and don't want to remember , it's when the forecast ed temperature in [ORGANIZATION], including wind chills, is expected to reach 20 degrees [PERSON] or lower. The goal of this is to notify as many people as possible about the cold and extreme conditions and provide information related to the health and wellness in cold weather , and publicize locations of emergency homeless shelters that are operated by area social service agencies ."
12_14_2017,homeless,"During a Code Blue alert, homeless individuals can access emergency shelter at following location : FAC0, [ADDRESS], [ORGANIZATION] . [TIME], and [ORGANIZATION] at [ADDRESS] and that is [TIME] Thank you. MR. PERSON0:"
11_19_2024,homeless,"And I don't have to know everything . But I think we owe it to the citizen s of [ORGANIZATION] to know that there is something in the works to take care of our homeless population . When they called it the unsheltered plan, you know, just say it like it is, homeless plan because that's what these people are."
11_19_2024,homeless,They're homeless . I still look for that young lady that was here the [TIME]. And she was so concern ed about her safety in the streets.
11_19_2024,homeless,"And I know that if you go down to the [ORGANIZATION] at [TIME] you see a lot of homeless people down that [STREET]. It just breaks my heart because , you know, all they could do is talk about it and 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] all. But then I think, yes, there is, [ORGANIZATION]."
11_19_2024,homeless,"If there's anything at all that I could do to help move this plan along, you know, I'm willing and I think I'm able to do research and to see exactly where we are. I had spoke about [PERSON]. I spoke about [PERSON] and all the work that they're doing down there for the homeless and here we are in GPE4 and I can't seem to get anything ."
11_19_2024,homeless,"Also, I wanted to talk about [TIME] I'm going to be leaving again early because I don't know why the [ORGANIZATION] meetings are calling on [ORGANIZATION] [TIME] now. But [TIME] they are talking as well about the homeless population . And they have been in discussion with the Pastor at [ORGANIZATION]."
11_19_2024,homeless,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] It's no longer operational , but I understand that there's some conversation that's going to go on [TIME] about the homeless population in [ORGANIZATION] . And I'm not sure what -- how [ORGANIZATION] is going to be involved with it, but I do know that the ORG1 is going to be involved ."
11_19_2024,homeless,"This has been brought to your attention [ORGANIZATION], crickets . Proper signage for trucks near our low bridges in our neighborhood s, crickets . Homeless people sleeping in culverts , crickets ."
11_19_2024,homeless,"Anyone else? Mr. [PERSON] : -- PERSON1 , you guys 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] know my name. So we talk a lot about the homeless population ."
11_19_2024,homeless,"But there is two things with the homeless population . For one, a lot of these people -- okay, so how could I say this?"
11_19_2024,homeless,"I just got physically assaulted by two of them. I told you guys this at the last meeting , you know what I'm saying? So I think that we have to think about that when it comes to helping the homeless ."
11_19_2024,homeless,"Like, there's only a portion of the homeless that want help. The other portion we need to get them off the streets and lock them up honestly , you know what I'm saying because there's a lot of criminals out there that are just smoking, drinking down there at the pavilion . I told you guys I went down there 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] trying to do community service trying to clean it up."
11_19_2024,homeless,"So I'll just end it off by saying this, can you please send some police down there to police the pavilion how you guys used to do [ORGANIZATION], like, stop giving the homeless people their [STREET] because a lot of these people are criminals . And that's all I got to say. Thank you."
11_19_2024,homeless,"We did fight to get that eight [STREET] section also up at Nay Aug and can't wait to see it complet [PERSON] although it's going to take some time. The homeless question was brought up [TIME] . Mr. [PERSON] , if we could reach out to the administration to see if there is an update with the homeless task force."
11_19_2024,homeless,"[1] - 3:8 home [3] - 12:6, 14:6, 14:18 homeless [15] - 11:15, [DATE], [TIME], [ORGANIZATION], 12:20, 13:4, 29:23, 32:2, 32:3, [DATE], 32:19, [DATE], 37:5, 37:8 honest [1] - 19:12 honestly [1] - 32:21 honor [2] - 25:12 hope [4] - 6:5, 22:20, [LOCATION], 44:22 hopeful"
11_28_2023,beggar,And to hash it back and forth is utter silliness because you're just a beggar begging your government to respond to you and tell you something they want to keep secret. And it's also time for these residents to realize that you have to start watching these meeting s. You have to organize .
03_26_2024,homeless,"But we haven't had any relief from the 2.4 wage tax that the city levies on people. And, you know, you wonder what's going on with our country when you have homeless encampment s around every city and every population center in the country . And all the jobs are in [ORGANIZATION] and [PERSON]."
03_26_2024,homeless,"[ORGANIZATION] gets away with murder. Lastly, a lot of people have been talking about the homeless situation . And coming down to FAC0 getting off the FAC1 exit going towards FAC2 if anyone is familiar with that, about 100, 150 feet from the red light where FAC2 on the right-hand side it looks like there was a homeless camp there."
03_26_2024,homeless,"So we have [ORGANIZATION]. And we have a temple of gold, a sacrosanct walking trail of gold. So in the spirit of [LOCATION], we eject the homeless and the unclean because a walking trail is a treasure that might bring us 30 pieces of silver."
03_26_2024,homeless,There is lot to unpack [ORGANIZATION]. We supposedly have a committee for the homeless that was announce d 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] in here. How many times have they met?
03_26_2024,homeless,"Who comprise s it and are there any [TIME] for that meeting ? We heard that it exists out there but we have absolutely no website , public exposure , anything set up for it to say that it exists at all other than knowing that the police put do not trespass for the homeless on that path -- on that walking trail. Can we get some information of who is on that committee and what it actually entails and when they meet?"
03_26_2024,affordable housing,"Let them buy their own. You know, the town has one of our fire engines and they get free trash removal and there's hardly any taxes. And [ORGANIZATION] somebody was here about affordable housing ."
03_26_2024,affordable housing,"Well, how do we have affordable housing when we put up a [DATE] 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 24 2546 million dollar building , not in [ORGANIZATION] . It was the [ORGANIZATION] -- ORG1 . And it gets tax free for [ORGANIZATION]."
03_26_2024,homeless,That's exactly what we did. I don't think we took any belongings from anyone that was homeless because the items we picked up were frozen clothing and just garbage . It didn't belong to anybody .
03_26_2024,homeless,"But if we add all that stuff together , we really did save the city a lot of money. We made the trail look prettier . And I actually think the homeless people appreciate d"
03_26_2024,homeless,I lived [ORGANIZATION] at [ORGANIZATION] . I was recently evicted on [LOCATION] . I got a lot of information about the homeless situation .
03_26_2024,homeless,"When I first got homeless , I couldn't get any information because I couldn't get my mail. And, you know, I couldn't get a lot of things because I didn't have my license . I had to renew my license ."
03_26_2024,homeless,And I found where the money goes. And I also found out about the homeless situation . There's nothing for me because I'm over [ORGANIZATION].
03_26_2024,homeless,"You got to go to [ORGANIZATION] and get a 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] printout . Well, the most absurd thing I got and I showed this to [ORGANIZATION] , you know, because she's telling me about, you know, there's the [ORGANIZATION], which is where everybody is complaining about all the people homeless people being."
03_26_2024,homeless,That's not all the homeless people. I'll tell you that. And then there's another -- FAC0.
03_26_2024,homeless,"[1] - 47:17 Holy [1] - 11:9 Home [1] - 58:15 home [1] - 46:23 homeless [13] - 18:15, [TIME], [TIME], 35:25, 36:8, 52:7, 53:19, 56:16, 56:17, [DATE], 59:5, 59:7 homeowner [2] - 19:8, 49:20 homeowners [1] - 24:15 homes [2] - 15:9, 70:20 honest"
10_22_2024,homeless,"[TIME] , I want to talk about the homeless community . After being unable to attend [ORGANIZATION] for [ORGANIZATION], I have been watching it on the [ORGANIZATION] which they do a great job. And I wanted to know the status of the homeless community ."
10_22_2024,homeless,"Since I had not heard of anything , I'm sure that myself as well as the city residents want to know what's going on with our homeless population . As the nights have gotten colder, most of us go to our wall and turn our thermostats up. Or we say, oh, I'm not going to turn it up [TIME] because I don't want my bill to go up and they get another blanket or they put on their flannel sheet on their bed."
10_22_2024,homeless,The homeless population don't have those choices . And I wanted to know about that. So I kept listening to see if 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 [DATE] 24 [ORGANIZATION] or if something was going to be in the papers about where the committee that was develop ed for the homeless committee and what the status was.
10_22_2024,homeless,"I did not hear anything . So I always think about my church and we do a homeless project of sleeping bag project . And if anyone wants to know about that, they could Google that."
10_22_2024,homeless,We do about four or five a month. So previously I've asked about showers . And I was told that the homeless people could take a shower at FAC0.
10_22_2024,homeless,"So then I started reading about the different things in the paper between GPE0GPE1GPE2, [PERSON] . They're doing great jobs in other cities, but I don't see anything in the papers about [PERSON] . In GPE0GPE1GPE2 they've begun to renovate buildings to house the homeless ."
10_22_2024,homeless,"And [ORGANIZATION] has a facility in [ORGANIZATION] that houses [TIME] people. And if I recall, they give them [TIME] meals, showers , and a [STREET] to sleep and breakfast [TIME] . Headlines for [ORGANIZATION], [PERSON] on FAC0 in [ORGANIZATION]."
10_22_2024,homeless,I did see -- I was home and I saw the young lady come up to the podium. She was homeless .
10_22_2024,homelessness,And she was concerned about her safety. In [ORGANIZATION] they have a [STREET] called FAC0. And it's a shelter for women that are experiencing homelessness .
10_22_2024,homeless,"I don't know. So then, Dr. [PERSON] , maybe you 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] could address this in Fifth Order. We have talked about the number of homeless in the city, the list of facilities that are available so that I thought we were going to have a homeless czar or someone to oversee all the facilities in [ORGANIZATION] so that they could work together -- I'm sorry, I'm over my time."
10_22_2024,homeless,"And lawfare goes [STREET] up to the top. I mean, people -- yeah, they got 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] everything going through the phones in the legal community . And, you know, people are talking about the homeless problem ."
10_22_2024,homeless,"The homeless problem starts with housing , [ORGANIZATION] . That has to be a communication between this body and the Mayor and [PERSON] of [ORGANIZATION] because I have been going to the meetings . And it -- I mean, it just doesn't seem like democracy to me."
10_22_2024,homeless,"So, I'm sorry, if [ORGANIZATION] wins, you're liable to have 40 million people roaming around the country homeless and without anything to back up on. And it's just a shame. But actually , you know, if people don't familiarize themselves with what the issues are and they run out and vote on a bunch of junk that they heard off the television ."
10_22_2024,homeless,"So that is still where we stand on the [ORGANIZATION] test. And then to respond to Miss [PERSON] and her question regarding the unsheltered and 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] homeless population within [ORGANIZATION] , I haven't received any additional updates . Last I was told that there was going to be a meeting taking [STREET] I think [ORGANIZATION]."
10_22_2024,homeless,"[1] - 18:16 hill [2] - 27:18 PERSON0 [1] - 41:17 hired [1] - 36:1 hit [1] - 39:2 hits [1] - 19:4 PERSON1 [2] - 5:25, 6:1 PERSON2 [10] - 6:1, 7:4, 7:9, [DATE], 7:25, [TIME], [DATE], [TIME], 10:1, 10:10 hold [2] - 39:4, 39:5 hole [2] - 51:4, 51:9 home [6] - 11:2, 12:23, 14:9, 23:2, 39:1, 51:23 Homeless"
10_22_2024,homeless; homelessness,"[1] - 13:22 homeless [15] - 11:8, 11:13, [TIME], 12:3, 12:6, 12:21, [DATE], 14:11, 15:2, 15:5, 24:4, [DATE], 47:1 homelessness [1] - 14:15 homeowner [1] - 17:4 homeowners [1] - 51:19 homes [1] - 22:1 hope [6] - 6:3, 17:22, [DATE], 39:22, 41:6, 41:25 hopefully [3] - 18:6, 32:22, 39:7 hoping [1] - 17:21 Hotel [1] - 39:16 Houdini [1] - [TIME] [1] - [TIME] [2] - 38:1, 42:15 [ORGANIZATION]"
07_28_2020,affordable housing,PERSON0 [ADDRESS] (PERSON1) I read the paper about [ORGANIZATION] 's chief marketing exec that some people call mayor. She's marketing [ORGANIZATION] to big city people with big city paychecks to come here and work remotely in what she calls affordable housing .
07_28_2020,homeless,"Get rid of the flag and then get rid of the people. We don't need people from [ORGANIZATION] coming here to live in our “big affordable houses so they have room to stretch out like” our marketer in chief says. The people who need more space are the homeless families crammed into tiny motel rooms like [ORGANIZATION], etc."
07_28_2020,affordable housing,Everyone is building luxury apartments when families need affordable housing . We need to take care of our own. PERSON0 4:1.
07_28_2020,homeless,"I believe all taxing bodies are allowed to participate . Finally , I would ask Dr. [PERSON] to report on what the [ORGANIZATION] will provide to 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] address the Homeless situation . Surely between the [ORGANIZATION], federal ORG1 funds, and far-too-many empty buildings a plan should be in [STREET] before the frigid temperatures arrive."
07_28_2020,homeless,"Incidentally , are you able to obtain current [ORGANIZATION] figures for the number of homeless in the City? ([ORGANIZATION]) I am asking for you to get a full report of every penny ORG1 spent with money they received from grants and from [ORGANIZATION] and from The University of [ORGANIZATION] ."
12_03_2018,homeless,"You can visit www. Facebook .com/ friends ofshannonmcdonough if you are interested in learning more about this event. Also, received an announcement [ORGANIZATION] about a [LOCATION] coat [STREET] at FAC0 and it reads, ""Did you know there are almost 600,000 homeless people in [ORGANIZATION]?"
12_03_2018,homelessness,"Did you know 15,000 of them live in [ORGANIZATION] ? Did you know homelessness exists in [PERSON] ? Did you know even some of our friends at FAC0 are in need?"
12_03_2018,homeless,My name is [ORGANIZATION] . I am a third grade student at [ORGANIZATION]. I recently saw many homeless people struggling to stay warm on [ORGANIZATION].
12_03_2018,homeless,"I realize that not just homeless people need 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] 259 our help but a lot of people in our neighbor hoods do, too. My goal is to collect [DATE] items to donate to babies, children , teenagers and adults all over [ORGANIZATION] . Please help me help those in need by donating gently used winter coats, hats, gloves, scarves and blankets."
11_09_2021,unhoused,Just to answer I think it was Miss [PERSON] 's question [ORGANIZATION] about the temperature s that are now getting into the teens and I think it was [ORGANIZATION] that you had mention ed. So Mr. [PERSON] did check into it. The City employs a [ORGANIZATION] for 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] unhoused persons when the temperature reaches 20 degrees and below including windchill at FAC0 on FAC1 in [ORGANIZATION] .
05_30_2023,homeless,We did see one homeless person I think just because he was out in the middle of nowhere . And we did not see any loose dogs [ORGANIZATION]. So I was pretty happy with that.
05_30_2023,homeless,"Also, DATE0 I did ask it was also brought up in public comment about our health coordinator , our health individual . It's been I'd say [PERSON] now. I don't know where we are with the homeless population s along the expressway and other areas of the city."
05_30_2023,homeless,"I ask that we reach out to her to 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] see what her take was on the homeless population that this could be or -- a health issue in [ORGANIZATION] so that's something we could also follow up on. MR. PERSON0 : I will, sir. MR."
01_31_2024,homeless,I'm officially homeless now. But I'm going to keep working on what I've -- what I know. I just know too much.
01_31_2024,homeless,"And [ORGANIZATION] used to be a very great city. But I know clearly why we have a homeless problem , why we have all the gangs here, why things don't go anywhere . It just keeps going on and on and it's readily heading toward bottom."
09_19_2023,homeless,"The [ORGANIZATION] Director also stated that the homeless are issued vouchers to use the facility at FAC0 and that they are vetted properly . Who exactly is on site if there is an issue with one of your vetted people? Mr. [PERSON], do you know the specific s of this so-called program and how it came about?"
09_19_2023,homeless,"Can 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] you explain the vetting process and who does the vetting ? With the rumors swirling regarding some of the conduct inside [ORGANIZATION] with their employee s and their directors , we would feel very uncomfortable if these same people were vetting the homeless that are using FAC0. It's evident that the vetting process in [STREET] is highly lacking right now."
09_19_2023,homeless,"Let's imagine if the homeless person wasn't taken into custody selling drugs apprehended with $7,000 in our city. Imagine the violent activity that goes on in our city due to homeless population with no crime stats. We have no idea."
09_19_2023,homeless,Imagine if a homeless male didn't stab another homeless male in our city. Imagine if a homeless woman did not bite an innocent female passerby in our city. Imagine if ever a police officer visited a homeless encampment he or she didn't leave with someone in handcuffs due to outstanding warrants in our city.
09_19_2023,homeless,"Imagine if a police officer 's safety wasn't an issue, wasn't at serious risk when 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] visiting a homeless camp because we have no clue now who lives here with our stellar vetting process in our city. Imagine a city where our children walk to and from school not exposed to dangerous predators living in their backyard . Imagine a city without a drug unit."
09_19_2023,homeless,Imagine a city without specialized units in its [INSTITUTION] . Imagine the homeless now using the facilities at FAC0 along side paying resident s in our city. Imagine that you have city official s currently in office facilitating these decisions putting all of our lives at risk.
09_19_2023,homeless,But [ORGANIZATION] I sent a letter to the Mayor's office regarding the 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] homeless issue over on FAC0. [DATE] to and from school our [ORGANIZATION] students have to walk by that area under the pavilion . And I got a lot of reports of concerned parents about that route.
09_19_2023,homeless,"So if I have to have my own town hall there or a photo shoot there that gets people there from the city I will do that because the safety of our kids is my number one priority . DATE0 I believe it was DATE1 around 2:40, somebody was walking by and one of the homeless people bit somebody . Our student s get out around 2:50."
09_19_2023,homeless,"There's a whole little village back there from what I'm told. I spoke with one of the homeless members there. You know, there's a little village back there where they basically said you do not want to go back there."
09_19_2023,homeless,"Of course it should be -- of course city government 's number one priority . As an educator and a former board member, it's always been my priority one and also as a father. So can I sympathize with the homeless problem ?"
10_08_2024,unhoused,"[TIME] I'm bringing it. In the city where we respond to things in [ORGANIZATION], [LOCATION], and the case of FAC0 pool complex DATE2, we could do better. I showed up [ORGANIZATION] along with a few other people that cared to the unhoused commission meeting ."
10_08_2024,unhoused,"[2] - 84:4, 85:2 UNEXPIRED [1] - 82:10 unfair [1] - 47:11 unfortunate [1] - 33:5 unhoused [1] - 52:7 union [3] - 11:13, 47:5, 72:9 unit [2] - 40:16, 40:17 units [2] - 39:22, 65:7universal [1] - 48:24 universities [4] - 51:12, [DATE], 60:5, [ORGANIZATION] [1] - 87:6 University [6] - 19:1, [DATE], 60:2, 60:9, 61:18, 61:20 unless [3] - 18:18, 77:10, 91:24 unrepairable [1] - 40:13 up [52] - 5:17, 6:5, 6:6, [DATE], [TIME], 16:2, 19:2, [DATE], [DATE], [DATE], [DATE] [DATE] [DATE], 36:2, 37:4, 37:12, 38:15, [DATE], [DATE], 41:9, [DATE], [DATE], 44:3, [DATE], [DATE], 49:6, 50:18, 52:6, 52:13, 57:3, 57:22, 62:21, [TIME], [DATE], 68:1, [TIME], [LOCATION], 72:5, 72:15, [TIME], [DATE], [DATE] [DATE], 80:19, 88:22, [TIME], [TIME] 89:15 up-to-date"
01_18_2022,homeless; homelessness,That's for the [ORGANIZATION]. The [ORGANIZATION] funds will be for emergency shelters for the homeless and other program s to prevent homelessness . And this is the time of year certainly where we need emergency shelters .
01_18_2022,affordable housing,"And then at [ORGANIZATION] provides funds to expand the supply of safe, decent affordable housing for low income Americans . And for any questions regarding those program s you can contact PERSON0 at PERSON1 [USER] .gov or [ORGANIZATION] [USER] .gov. That's it."
12_03_2024,homeless,"But unfortunately we don't have people to coordinate for those in need. We have homeless advisory boards that the public isn't allowed to attend who advise that they're going to do something in the future. While people suffer under the burdens of these fees, it would be nice if our local government took action to coordinate what resources are physically out there for a population in need, actually made a [STREET] where they could come together and see everything that's out there."
12_03_2024,homeless,"It serves as a [STREET] to inform the community about things such as H2O Help which are important . I talked about the food resources in the budget and the mud funds for the homeless that were $10,000 a piece that were on that list as unspent . Whether they were unspent or not, as of [ORGANIZATION], 27,111 has been spent for recycling that has been rejected and charged the higher rate by the landfill ."
12_03_2024,homeless,"[11] - 7:5, [ORGANIZATION], [DATE], [LOCATION], [ORGANIZATION], [ORGANIZATION], [PERSON], [PERSON], [DATE], 34:2, 58:3 holidays [2] - 13:2, 28:25 homeless [2] - 27:3, 28:10 homeowner [1] - 11:19 hop"
11_07_2024,homeless; unhoused,"We have an administration that takes its time to answer questions and concerns , if at all. Great example that keeps coming up and getting brought up is [ORGANIZATION] . Ignoring issues will not make them go away."
11_07_2024,homeless,"And it is also [ORGANIZATION]. And if you would like to donate to it, you could go online. It is [ORGANIZATION] .org."
11_07_2024,homeless,"[4] - 5:11, [TIME], 6:2, 7:21 hold [1] - 24:1 holding [1] - 19:5 home [5] - 11:19, [DATE], [DATE], 22:22, 30:2 homeless [2] - 20:15, 33:2 homes [2] - 12:22, 12:23 honest [1] - 10:7 honesty [1] - 10:13 hope [6] - 9:12, [DATE], [DATE], 24:2, 26:2, 32:22 hopefully [1] - 27:23 horrible [1] - 32:9 hours [1] - 30:4 house [3] - 12:19, 13:14, 27:23 HUNDRED [1] - 36:18 hundred [2] - 10:4, 28:12 I idea [1] - 24:24 ideally [1] - 6:3 ignore [1] - [DATE]0 ignoring [1] - 20:16 ill"
