city,article_title,article_date,article_source,city_source,paragraph_text,keywords_matched,original_count,processed_count,was_shortened,used_sentence_method,segment_count,segment_index
buffalo,"Family Promise of WNY Receives $300,000 Grant From the KeyBank Foundation - the Largest Gift in the Organization's History",2024-11-20T00:00:00Z,ACCESSWIRE,WNY,"Family Promise of WNY serves a vital role in our community, keeping families experiencing homelessness together by offering emergency housing and compassionate support as they work to find their way back home, said KeyBank Buffalo Market President Michael McMahon. Their mission and work gives children and their families hope. We believe in their work and are excited to help them grow and serve more people.",homelessness,3,3,False,True,1,0
buffalo,"Family Promise of WNY Receives $300,000 Grant From the KeyBank Foundation - the Largest Gift in the Organization's History",2024-11-20T00:00:00Z,ACCESSWIRE,WNY,"This grant to Family Promise of WNY is symbolic of the partnerships KeyBank works to forge in the communities we serve, said KeyBank Buffalo Corporate Responsibility Officer Chiwuike Owunwanne. Securing safe and decent housing is a first step out of homelessness and gives children and their families a chance to move forward to brighter futures.",homelessness,2,2,False,True,1,0
buffalo,"Family Promise of WNY Receives $300,000 Grant From the KeyBank Foundation - the Largest Gift in the Organization's History",2024-11-20T00:00:00Z,ACCESSWIRE,WNY,Family Promise of WNY is one of just two emergency family shelters in Erie County that keep families together through the crisis of homelessness. Over 70 of their guests are children.,homelessness,2,2,False,True,1,0
buffalo,"KeyBank Financing Helps Bring Affordable Housing Project to Life in Niagara Falls , NY",2023-07-14T00:00:00Z,ACCESSWIRE,WNY,"True Bethel Commons is already having transformative impact on the neighborhood surrounding the former Sacred Heart school, rectory and convent buildings on South Avenue, bringing safe and affordable housing to this area, said Michael McMahon, KeyBank Buffalo Market President and Regional Commercial Bank Executive. We are very proud to have played a role in helping True Bethel Commons become reality and thank all of the partners in the project - Belmont Housing, True Community Development Corp., New York State and the City of Niagara Falls - for their vision and commitment to our community.",affordable housing,2,2,False,True,1,0
buffalo,"KeyBank Financing Helps Bring Affordable Housing Project to Life in Niagara Falls , NY",2023-07-14T00:00:00Z,ACCESSWIRE,WNY,"Belmont Housing Resources for WNY, Inc. is the developer in partnership with True Community Development Corporation. Ranked as a Top 4 affordable housing lender for 2022 by Affordable Housing Finance, KeyBank is committed to bringing much needed housing projects to life, and homes to those in need.",affordable housing,2,2,False,True,1,0
buffalo,$2.8 million+ Federal Home Loan Bank awards support access to affordable housing in WNY,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,Congressman Brian Higgins announced more than 2.8 million in funding made available through the Federal Home Loan Bank of New York toward the development of affordable housing in Western New York.,affordable housing,1,1,False,True,1,0
buffalo,$2.8 million+ Federal Home Loan Bank awards support access to affordable housing in WNY,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,"Thriving communities require access to quality, affordable housing, he said. These Federal Home Loan Bank awards will go a long way in supporting local projects that are providing safe, affordable home options for families and seniors.",affordable housing,2,2,False,True,1,0
buffalo,$2.8 million+ Federal Home Loan Bank awards support access to affordable housing in WNY,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,"Elmwood Crossing Located at the site of the former Women amp Childrens Hospital of Buffalo, People Inc. will oversee a project developing 44 residential units for low- and very-low-income seniors, individuals with disabilities, and those facing homelessness. The 15 million project will receive 401,236 through the Federal Home Loan Bank, as well as additional federal resources through Historic and Low-Income Housing Tax Credits.",homelessness,2,2,False,True,1,0
buffalo,$2.8 million+ Federal Home Loan Bank awards support access to affordable housing in WNY,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,"As a bank for communities, we know we need to help our customers and communities see it through this difficult year, said Katie OConnor, regional CRA officer for MampT Bank. This support has taken on many forms, including joining with the FHLBNY and our housing partners to create more affordable housing opportunities in Western New York. Nonprofit organizations like Habitat for Humanity play an important role in providing support to the individuals and families struggling in our communities, and were delighted to help secure grant funding for an additional 10 single-family homes in the City of Buffalo.",affordable housing,3,3,False,True,1,0
buffalo,$2.8 million+ Federal Home Loan Bank awards support access to affordable housing in WNY,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,"Jewish Federation Apartments The Federal Home Loan Bank will provide 1.5 million toward the renovation of 153 apartments located on Essjay Road in Amherst. The complex, which provides affordable housing for seniors, is undergoing an 18.1 million renovation.",affordable housing,2,2,False,True,1,0
buffalo,$2.8 million+ Federal Home Loan Bank awards support access to affordable housing in WNY,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,"The Federal Home Loan Bank Systems Affordable Housing Program, created by Congress in 1989, provides member community lenders with direct subsidies, which are passed on to qualified households through a sponsoring local nonprofit organization. AHP financing is combined with other funding sources to create housing for moderate and low-income families. Program awardees receive this funding through semiannual competitive rounds. Each competing project must be sponsored by a financial organization that is a member of the Federal Home Loan Bank in partnership with a community-based sponsoring organization. 2020 Global Data Point.",affordable housing,5,5,False,True,1,0
buffalo,Board of Directors of YWCA WNY Announces Retirement of CEO,2023-09-21T00:00:00Z,Executive Appointments Monitor Worldwide (English),WNY,"About YWCA WNY - YWCA WNY is dedicated to eliminating racism, empowering women, and promoting peace, justice, freedom, and dignity for all. Our vision is a thriving community without divide. Founded in 1870, YWCA WNY supports over 3,000 women, children, and families annually preventing 23,360 days of homelessness for our communitys most vulnerable seniors and ensuring that 244,420 production hours are pumped into the WNY economy. Our programs empower women to attain self-sufficiency, youth to unlock their potential and build a path to success, seniors to secure safe, affordable housing that keeps them connected to the community, and children to grow in healthy, nurturing and enriched environments.","homelessness, affordable housing",4,4,False,True,1,0
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,"Governor Hochul has announced the start of construction on the 950 Broadway development in East Buffalo. The 13.5 million project by Cedarland Development will renovate and convert a vacant building into a mixed-use development, including 28 affordable housing units, a free Head Start child education program, and a proposed indoor urban farm. The building has been unused for 18 years and will bring new life to the area. The project is part of Buffalos 10 million Broadway-Fillmore Downtown Revitalization Initiative Award, which includes 11 projects. The development will also receive financial support from the state, including a loan and grant from Empire State Developments Better Buffalo Fund, as well as grants from the Department of States Downtown Revitalization Initiative and New York State Homes and Community Renewal. Overall, the project aims to create affordable housing opportunities and enhance the streetscape in the Broadway-Fillmore neighborhood.",affordable housing,6,6,True,True,1,0
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,The development will feature 28 affordable housing units.,affordable housing,1,1,False,True,1,0
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,"- Project Features 28 Affordable Housing Units and Free Head Start Child Education Program- One Of 11 Projects For Buffalos 10 Million Broadway-Fillmore Downtown Revitalization Initiative Award, See Renderings Here",affordable housing,2,2,False,True,1,0
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,"Governor Kathy Hochul today announced the start of construction for 950 Broadway LLC in East Buffalo. The 13.5 million project, by Cedarland Development LLC, will renovate and convert a 50,000 square foot, vacant and underutilized building in East Buffalo into a mixed-use development, featuring 28 affordable housing units, a free Head Start child education program and a proposed indoor urban farm. The building has been unused for 18 years, with portions of the building being vacant for decades prior. Once complete, the renovated 950 Broadway will bring new life to the former retail store-turned-office building near one of the most visible intersections in East Buffalo. Governor Hochul previously announced 950 Broadway LLC was chosen with 10 other transformational projects in Buffalos Broadway-Fillmore neighborhood as part of a 10 Million Downtown Revitalization Initiative Award.",affordable housing,5,5,False,True,1,0
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,"Buffalos Broadway-Fillmore was a DRI winner in Round 5. Located in East Buffalo and one of the citys oldest neighborhoods, the Broadway-Fillmore Neighborhood is the focus of Buffalos plan for a downtown investment. The Broadway-Fillmore Neighborhood, with a relatively dense stock of largely historic commercial buildings, set forth a vision of creating special urban places, key park spaces, retail-oriented streets, improved neighborhood connections, bike and pedestrian connections, streetscape improvements, and public realm improvements. Building on this momentum, Buffalo aims to encourage more redevelopment of vacant structures, provide better connections between anchors and amenities through greenspace, increase affordable housing opportunities, and enhance the streetscape.",affordable housing,4,4,False,True,1,0
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,"Additionally, the project was awarded a 427,150 grant for the buildout of the daycare facilities through the Department of States Round 5 Downtown Revitalization Initiative for the Broadway Fillmore Neighborhood. New York State Homes and Community Renewal HCR is providing 2.1 million in construction and permanent financing toward the affordable housing portion of the project through its Small Building Participation Loan Program. The Community Preservation Corporation CPC is providing a 7.8 million construction loan, as well as a 3.2 million SONYMA-insured permanent loan financed through its partnership with the New York State Common Retirement Fund.",affordable housing,6,3,True,True,1,0
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,"New York State Secretary of State Robert J. Rodriguez said, This project will transform a vacant community eyesore into a vibrant, mixed-use community asset, which will provide much-needed affordable housing, childcare and address food access and insecurity. This innovative project is just the beginning of the Downtown Revitalization Initiatives transformative impact on the Broadway-Filmore district and a glowing testament to Governor Hochuls broader commitment to revitalizing and re-energizing East Buffalo.",affordable housing,2,2,False,True,1,0
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,"Cedarland Development Group Founder Dr. Fadi Dagher said, 950 Broadway represents not just a building but a commitment to revitalizing our community. We are dedicated to addressing the communitys needs by delivering essential neighborhood services and affordable housing projects in collaboration with our community partners and elected officials.",affordable housing,2,2,False,True,1,0
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,"I am proud of the hard work our Office of Strategic Planning has done to complete the DRI application and to help the local planning committee with project planning. In addition to the 950 Broadway project, the city secured funding for other projects in the Broadway Fillmore area such as revitalizing SearsPaderewski Park, Affordable Housing at Playter Gardens at the Market, and improvements to the Matt Urban Center.",affordable housing,6,2,True,True,1,0
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,"Fillmore District Council Member Mitch Nowakowski said, This transformative project, led by Cedarland Development LLC, will breathe new life into a long-vacant building and bring affordable housing, educational opportunities, and job prospects to our neighborhood. Its a testament to the positive impact we can achieve through strategic investments, and I look forward to seeing this development flourish in the heart of East Buffalo.",affordable housing,2,2,False,True,1,0
buffalo,Board of Directors of YWCA WNY Announces Retirement of CEO,2023-09-20T00:00:00Z,PR Newswire,WNY,"About YWCA WNY - YWCA WNY is dedicated to eliminating racism, empowering women, and promoting peace, justice, freedom, and dignity for all. Our vision is a thriving community without divide. Founded in 1870, YWCA WNY supports over 3,000 women, children, and families annually  preventing 23,360 days of homelessness for our communitys most vulnerable seniors and ensuring that 244,420 production hours are pumped into the WNY economy. Our programs empower women to attain self-sufficiency, youth to unlock their potential and build a path to success, seniors to secure safe, affordable housing that keeps them connected to the community, and children to grow in healthy, nurturing and enriched environments.","homelessness, affordable housing",4,4,False,True,1,0
buffalo,"Tompkins Community Bank Names New Market Presidents in Dual Announcement Diane Torcello and Johanna Anderson will assume the roles of market president in the bank's Western New York and Central New York markets, respectively",2023-04-12T00:00:00Z,Business Wire,WNY,"A three-year member of Tompkins CNY board, Anderson is known for her expertise in residential and consumer lending, commercial real estate management and affordable housing development work, as well as her advocacy for financial education. In her more than five years as executive director of INHS, Anderson has actively led the mission to build affordable housing developments, as well as support homeowners and renters with financial and maintenance services. In her prior position, she served as the chief credit officer of Home HeadQuarters, Inc., where she managed the process and production of all lending products and oversaw the development of credit approval processes. She also spent six years as the director of community development for Four Directions Development Corporation, a nonprofit that seeks to improve the social and economic conditions of the Native American tribes through education and investment in affordable housing, tribal business ventures, banking the unbanked and entrepreneurship.",affordable housing,4,4,False,True,1,0
buffalo,GOVERNOR HOCHUL ANNOUNCES START OF CONSTRUCTION ON 950 BROADWAY DEVELOPMENT IN EAST BUFFALO,2023-09-27T00:00:00Z,States News Service,WNY,Project Features 28 Affordable Housing Units and Free Head Start Child Education Program,affordable housing,1,1,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,Governor Andrew M. Cuomo today announced more than 11.4 million in state funding for three supportive housing developments in Buffalo and Brooklyn. The projects will create or preserve 80 units of housing for homeless New Yorkers supported by funding from the New York State Office of Temporary and Disability Assistances Homeless Housing and Assistance Program.,homeless,2,2,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"From Brooklyn to Buffalo, we are building new affordable and supportive housing to give the most vulnerable New Yorkers a place to call home, Governor Cuomo said. These three projects will help to revitalize the neighborhoods where they are located, offering clean, safe and affordable housing and supporting the transformation and growth of the communities.",affordable housing,2,2,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Supportive housing plays an important role in overcoming a variety of conditions that could have contributed to individuals becoming homeless by providing easy access to services that will help them remain stably housed. Services provided at these three developments will include case management, mental health care, education, substance abuse treatment and vocational support, among others.",homeless,2,2,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"CAMBA Housing Ventures Inc., Brooklyn - 5.5 million - This funding will be used for the new construction of an eight-story building that, when combined with other funding sources, will create 71 units of permanent housing, including 42 units of supportive housing for formerly homeless individuals.",homeless,1,1,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Western NY Veterans Housing Coalition, Inc., Buffalo - 1.3 million - This funding will be used to rehabilitate a building the organization currently operates as low-income and homeless veterans housing. Together with other funding sources, this award will preserve 41 units, including 15 units of supportive housing for homeless veterans.",homeless,2,2,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Cazenovia Recovery Systems, Inc., Buffalo - 4.7 million - This funding will be used to substantially rehabilitate a vacant building and create 23 units of permanent supportive housing for homeless individuals in long-term recovery from substance abuse disorders.",homeless,1,1,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"These projects are part of Governor Cuomos 20 billion Homelessness and Affordable Housing Action Plan, which includes 10 billion dedicated to creating and preserving 100,000 units of affordable housing and 10 billion devoted to tackling homelessness by developing 6,000 new, permanent supportive housing units. The Homeless Housing and Assistance Program is a key part of the Governors plan.","homeless, homelessness, affordable housing",2,2,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Office of Temporary and Disability Assistance Commissioner Samuel D. Roberts said, Everyone deserves to have a roof over their head and these projects will provide that and so much more for some of our most vulnerable New Yorkers. We are committed to doing all we can to help carry out the Governors comprehensive plan to address homelessness in New York State.",homelessness,2,2,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Office of Mental Health Commissioner Dr. Ann Sullivan said, The awards provided through the Homeless Housing and Assistance Program will help CAMBA Housing Ventures Inc. build 44 housing units for formerly homeless individuals living with mental illness. We at OMH are proud to work with our colleagues at OTDA, helping to give our most vulnerable neighbors an opportunity to live, and thrive, in their community.",homeless,2,2,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"New York State Homes and Community Renewal Commissioner RuthAnne Visnauskas said, Initiatives like HHAP are so important to breaking the cycle of homelessness. Access to stable housing and quality services will give these individuals the resources they need to achieve independence while simultaneously investing in stronger and more economically vibrant neighborhoods. With this 11.4 million in funding, the Governor has once again shown his commitment to improving the lives of New Yorkers who need our help most.",homelessness,3,3,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Senator Jesse Hamilton said, Tackling our housing crisis requires concerted action across government. Thats why I welcome Governor Cuomos announcement today of 11.4 million in state funding of supportive housing, including a 5.5 million investment here in Brooklyn. We need to seek out opportunities to deliver assistance to the most vulnerable communities across Brooklyn, and across our State, attempting to overcome this housing crisis. This investment represents an additional, important step in that direction.",housing crisis,4,4,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Assemblymember Sean Ryan said, Supportive housing strengthens our communities and provides a beacon of hope for those who are facing homelessness and trying to get back on their feet. This important investment from New York State will improve the lives of New Yorkers from Buffalo to Brooklyn. I am proud to have worked with my colleagues in the legislature and the Governor to make this funding a reality.",homelessness,3,3,False,True,1,0
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Mayor Byron Brown said, This is wonderful news for the WNY Veterans Housing Coalition and Cazenovia Recovery Systems, which both work tirelessly to eliminate homelessness in the City of Buffalo. I thank Governor Andrew Cuomo and the New York State Office of Temporary and Disability Assistances Homeless Housing and Assistance Program. This 6 million will allow these agencies to preserve 41 housing units and create 23 new units of housing for our veterans and individuals in long-term recovery from substance abuse disorders.","homeless, homelessness",3,3,False,True,1,0
buffalo,GOV. CUOMO ANNOUNCES $11.4M FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,US States News,WNY,"Mayor Byron Brown said, This is wonderful news for the WNY Veterans Housing Coalition and Cazenovia Recovery Systems, which both work tirelessly to eliminate homelessness in the City of Buffalo. I thank Governor Andrew Cuomo and the New York State Office of Temporary and Disability Assistances Homeless Housing and Assistance Program. This 6 million will allow these agencies to preserve 41 housing units and create 23 new units of housing for our veterans and individuals in long-term recovery from substance abuse disorders. For any query with respect to this article or any other content requirement, please contact Editor at content.serviceshtlive.com","homeless, homelessness",4,4,False,True,1,0
buffalo,"National Fuel Gas Company Foundation Announces more than $110,000 in Grants to Community Nonprofits",2022-11-29T00:00:00Z,Contify Energy News,WNY,"The board of directors of the National Fuel Gas Company Foundation Foundation, the charitable giving arm of National Fuel Gas Company National Fuel, recently held its quarterly meeting and approved Foundation grants totaling 110,325. According to David P. Bauer, Foundation President and President and CEO of National Fuel, our Foundation is proud to announce its ongoing commitment to initiatives that uphold community health and vitality across the National Fuel service territory. Our recent grant recipients comprise organizations that focus on food insecurity, homelessness and human services, provide education and youth programs, and preserve and enhance state parks, Bauer said.",homelessness,3,3,False,True,1,0
buffalo,"National Fuel Gas Company Foundation Announces more than $110,000 in Grants to Community Nonprofits",2022-11-29T00:00:00Z,Contify Energy News,WNY,"According to David P. Bauer, Foundation President and President and CEO of National Fuel, our Foundation is proud to announce its ongoing commitment to initiatives that uphold community health and vitality across the National Fuel service territory. Our recent grant recipients comprise organizations that focus on food insecurity, homelessness and human services, provide education and youth programs, and preserve and enhance state parks, Bauer said.",homelessness,2,2,False,True,1,0
buffalo,"National Fuel Gas Company Foundation Announces more than $110,000 in Grants to Community Nonprofits",2022-11-29T00:00:00Z,Contify Energy News,WNY,Hearts for the Homeless,homeless,1,1,False,True,1,0
buffalo,"National Fuel Gas Company Foundation Announces more than $110,000 in Grants to Community Nonprofits",2022-11-29T00:00:00Z,Contify Energy News,WNY,"National Fuel employees will participate in various volunteer events in Western New York including preparing and serving meals with Friends of the Night People, helping the VA of WNY to decorate their facility, assembling care packages for Hearts for the Homeless, making holiday cards for FeedMore WNY, and for the 10th year sponsoring the Veterans One Stop WNY adopt-a-family program. In Pennsylvania, food drives have been held across the entire service territory. Employees also are participating in a virtual holiday gift collection benefiting families via Community Shelter Services and assembling meal boxes at Second Harvest Food Bank.",homeless,3,3,False,True,1,0
buffalo,"STATE HCR, ESD AND PARTNERS ANNOUNCE DEDICATION OF BELLAMY COMMONS - PART OF BETTER BUFFALO FUND INITIATIVE",2016-09-30T00:00:00Z,States News Service,WNY,"30 Apartments of Affordable Housing for Low-Income Families, Mixed-Use Development Features Buffalo Black Achievers Museum Buffalo, NY State agencies and partners dedicated Bellamy Commons, the completion of conversion of a 100-year old former warehouse at 1490 Jefferson Avenue from a vacant community center to a 30 apartment development for low-income families. The restored building on Buffalos East Side, which received funding through the Governor Cuomos Better Buffalo Fund initiative, will also house the Buffalo Black Achievers Museum, dedicated to recognizing and celebrating the achievements of many of Buffalos prominent African Americans. There are 20 one-bedroom and 10 two-bedroom apartments, including five for persons with mobility issues and hearing or vision impairments. The building has an elevator, community room with kitchen, separate bulk storage units, laundry facilities, onsite parking and a playground. The commercial space also includes the local office of the NAACP.",affordable housing,5,5,False,True,1,0
buffalo,"STATE HCR, ESD AND PARTNERS ANNOUNCE DEDICATION OF BELLAMY COMMONS - PART OF BETTER BUFFALO FUND INITIATIVE",2016-09-30T00:00:00Z,States News Service,WNY,"Homes and Community Renewal Commissioner James S. Rubin said, A once vacant eyesore has become Bellamy Commons where 30 families can live in dignity and have vital access to essential neighborhood amenities. From here on the East Side of Buffalo to Rochester, to Albany and all the way north and all the way south, HCR and our partners are hard at work making Governor Cuomos aggressive 20 billion agenda combat homelessness and expand access to affordable housing a reality. Since 2011 in Western New York, HCR has invested 119 million to create and preserve more than 1,630 affordable homes and apartments.","homelessness, affordable housing",37,3,True,True,3,0
buffalo,"STATE HCR, ESD AND PARTNERS ANNOUNCE DEDICATION OF BELLAMY COMMONS - PART OF BETTER BUFFALO FUND INITIATIVE",2016-09-30T00:00:00Z,States News Service,WNY,"Mr. Bellamy said This building was a vital piece of this community in its prime. To be able to be a part of its rebirth and see this historic 1490 Enterprises which my father started move from warehouse to community center to become this incredible mix of high-quality affordable housing and commercial space has been exciting. Mike Riegel, President of Belmont Housing Resources for WNY said Creating new opportunities for affordable housing for the residents of WesternNew York is something that we take great pride in. We are grateful to Governor Cuomo and his team for their commitment to Bellamy Commons. They recognize that affordable housing strengthens families and builds strong communities which are key elements of Buffalos revitalization. This is our third new housing project completed on the East Side of Buffalo in the past three years.","homelessness, affordable housing",37,6,True,True,3,1
buffalo,"STATE HCR, ESD AND PARTNERS ANNOUNCE DEDICATION OF BELLAMY COMMONS - PART OF BETTER BUFFALO FUND INITIATIVE",2016-09-30T00:00:00Z,States News Service,WNY,"This is a transformative development and I congratulate all who made Bellamy Commons a reality, advancing yet another impressive investment in Buffalos historic east side. Mayor Byron Brown said The opening of Jefferson Avenues Bellamy Commons continues the transformation taking place in the Jefferson Avenue Commercial District by bringing new affordable housing and a Black Achievers Museum dedicated to telling local African-American success stories to the neighborhood, said Mayor Byron Brown. Im proud that the City contributed 800,000 from a variety of funding sources to this project. 1490 Jefferson was once an important center of activity in the community and to see it brought back to life will make an enormous difference. I thank all of our partners, including Governor Andrew Cuomo, Congressman Brian Higgins, State Assembly Member Crystal Peoples-Stokes and State Senator Tim Kennedy, for their commitment to this important project that complements the successes on Jefferson Avenue and surrounding East Side neighborhoods. Senator Tim Kennedy said As we continue to invest in affordable housing along our transportation corridors, so too are we investing in the connectivity and opportunities available in our great city. Together, were breathing new life into these communities and restoring them into the vibrant neighborhoods our residents deserve. Thank you to Governor Cuomo, Empire State Development and NYS Homes and Community Renewal for their continued commitment to affordable housing and transformative, long-term growth across Buffalo. Assemblywoman Crystal Peoples-Stokes said Bellamy Commons is an adaptive reuse win-win for its tenants and the surrounding community as it includes 30 units of affordable rental housing, a museum, and the local offices of the NAACP. These energy-efficient apartments are another example of the states commitment to affordable housing in Buffalo and along Jefferson Avenue. I applaud Governor Cuomo, DHCR and my colleagues in government in making today a reality. About NYS Homes and Community Renewal New York State Homes and Community Renewal HCR includes the Affordable Housing Corporation, the Division of Housing and Community Renewal, the Housing Finance Agency, State of New York Mortgage Agency, Housing Trust Fund Corporation and others. 2016 marks the fourth year of Governor Cuomos 1 billion statewide House NY program, whose goal is to create or preserve 14,300 affordable units by 2018. In 2015, HCR set a record for financing the creation or preservation of more than 11,000 affordable homes and apartments and was the 1 bond issuer in the nation with 2.5 billion issued. The agency stands ready to make good on the Governors new 10 billion 100,000 unit House NY 2020 commitment. For more information on HCR programs and initiatives, please visit About Belmont Housing Resources for WNY Founded in 1977, Belmont Housing Resources for WNY is the largest advocate for affordable housing and is dedicated to expanding affordable housing opportunities in WNY. www.belmonthousingwny.org","homelessness, affordable housing",37,17,True,True,3,2
buffalo,National Fuel Gas Company Foundation Announces Annual Grants,2024-11-26T00:00:00Z,Contify Energy News,WNY,"National Fuel employees volunteer at nonprofit organizations and participate in holiday collection drives benefiting veterans, families in need, and individuals experiencing homelessness.",homelessness,1,1,False,True,1,0
buffalo,National Fuel Gas Company Foundation Announces Annual Grants,2024-11-26T00:00:00Z,Contify Energy News,WNY,"National Fuel annually provides funding to the following food banks FeedMore WNYSecond Harvest Food Bank of Northwest PennsylvaniaCentral Pennsylvania Food BankMercer County Food BankThe Foundation regularly supports disaster and emergency service nonprofits, including American Red Cross chapters across Western New York and Northwest Pennsylvania. In addition, National Fuel continues its longtime support for Code Blue, the critical Buffalo and Erie County, N.Y., emergency cold-weather safety plan that provides transportation, shelter and warm meals to individuals experiencing homelessness from Nov. 15 through March 15.Western New York and Northwest Pennsylvania are prone to severe winter weather, weather-related disasters and other emergencies. Partnerships with our American Red Cross chapters and Code Blue are essential as they help numerous people experiencing crisis or hardship access much needed support services, Bauer said. Additionally, National Fuel employees regularly volunteer at many of these nonprofit organizations as well as for other agencies across the Companys footprint. In addition, employees participate in holiday collection drives that benefit veterans, families in need of assistance and individuals experiencing homelessness. To learn more about the Foundation and its giving process, visit www.nationalfuel.comcorporatenational-fuel-gas-company-foundation.",homelessness,12,6,True,True,1,0
buffalo,UnitedHealthcare Donates $1.3 Million to Nonprofits in New York Funding is part of UnitedHealthcare's $12.3 million in Empowering Health grants focused on expanding access to care and addressing the social determinants of health for people in underserved communities,2020-07-09T00:00:00Z,Business Wire,WNY,"Central Nassau Guidance and Counseling , Nassau County - 400,000 to contribute to the organizations role as part of a multi-agency initiative to build a comprehensive system of care for Nassau Countys homeless and indigent populations. The funds will support the hiring of licensed clinicians and peer specialists to be placed on-site at emergency shelters, soup kitchens and other locations that provide social services to the community.","homeless, soup kitchen",2,2,False,True,1,0
