date,matched_words,Deidentified_paragraph
11_25_2015,affordable housing,"Sorry. PERSON0. This really gets at the crux of, is this proposal for reducing demolitions, or is it for providing money for affordable housing?"
11_25_2015,affordable housing,"What's the primary purpose of it? I think the most persuasive purpose is that it's for providing money for affordable housing. $375,000 is not affordable to a lot of Portlanders."
11_25_2015,affordable housing,"For the median family income, $375,000 is not affordable. So the thought of giving a 50% rebate to properties that sell for 150% of median income  or medium sales price just doesn't meet my definition of what's affordable housing. And so I would like to have something like this."
11_25_2015,affordable housing,"Now, if the council wants to respond to the testimony we heard that it ought to be assessing a tax for every residential unit, that would capture duplexes, nonconforming multifamily development, single-family homes where there's an interior accessory dwelling unit,  you know we would write it that [STREET] but as staff really understands it now a duplex would only require one permit and only one $25,000 tax would be applied  Or a clarification. I think if the goal is to reduce demolitions and to get more money for affordable housing, both, we want to make it apply to as much as possible. So to my mind, yes, you would charge $50,000 for a duplex being demolished."
11_25_2015,homeless,"This includes home ownership, home repair, fair housing programs, and homeless service programs. this is also being used by both the county and the city and it's increasingly being accepted and used in [ORGANIZATION] and [PERSON]"
11_25_2015,homelessness,"Aye. Okay, [ORGANIZATION], amend subrecipient contract with [ORGANIZATION], to add $924,[ADDRESS] engagement program for people experiencing homelessness."
11_25_2015,homelessness,"PERSON0? Yes, thank you for this work, and thank you to the Mayor and Commissioner [PERSON] for putting this contract together. I know [PERSON] was here earlier, and he wanted to make the point that not everybody who's experiencing homelessness or houselessness is somebody who's also experiencing mental illnesses, right?"
09_23_2015,homelessness,"Good morning, everyone, and welcome. We'll get to the council's regular calendar in a moment. I just wanted to make an announcement of something that's going to be coming to council because of the rising concern highlighted once again on the cover of [ORGANIZATION]'s [ORGANIZATION] about housing affordability in the city and about homelessness."
09_23_2015,homeless; homelessness,"The county chair and I have been working together in a wonderful partnership with [ORGANIZATION] to address the issue of veterans' homelessness. We started with about 690 homeless veterans in our city, and we're down to about 230. So by a concerted effort on something of an emergency basis, we've proved that we can actually move the needle."
09_23_2015,homelessness,"So I believe that the [ORGANIZATION] cities that are dealing with housing affordability problems, with rising rents, and with intractable homelessness need to work together, and that's why I've invited those mayors along with the other [ORGANIZATION] mayors to a [ORGANIZATION] Mayors Conference here in [ORGANIZATION], and we'll continue our discussions together of those issues. But in the meantime, I think it's time for [ORGANIZATION] to act  and I believe [PERSON] is when we'll bring the ordinance forward for community discussion and for council action. So because that's going to be an important item for the council and an important item for the community, I just wanted to announce that it's coming."
09_23_2015,homeless; affordable housing,"yes my name is [ORGANIZATION] i represent [ORGANIZATION] watchdog [PERSON] as you know in the past i  I've done speeches on the different foundations, and of course I support the foundations and hope they do very well. One of the issues I have on this whole situation here, again, is that when we're talking authorized to use the payroll deduction system, is that, as Mayor [PERSON] stated [ORGANIZATION], is that we are in a state of emergency pertaining to the homeless, to affordable housing issues. And until we start putting that at the top of the list, and as Commissioner PERSON3 has created the housing fund, which I don't see on this list, and number one, I'd like to know if payroll deductions can go toward the housing fund, which I thought was originally set up to do."
09_23_2015,homeless,"I'd also like to have this at the top of the list due to that's a state of emergency. I'd like all the employees of the city of [ORGANIZATION] to understand that. that when you have homeless people scattered around on the sidewalks and the doorways, that is also your responsibility to make sure that there is a solution for that."
09_23_2015,homeless; affordable housing,"that when we are in a state of emergency and other foundations can look to other areas to obtain their funding, the city and [ORGANIZATION]'s employees' first responsibility should be the homeless, should be to affordable housing. And that is my position. Thank you for your time."
09_23_2015,affordable housing,"[ORGANIZATION], [PERSON]'s not here to respond, so I'll do so on his behalf. The fund you're referring to is [ORGANIZATION]. and it is an entity into which [PERSON] has proposed putting general fund and other resources to build and preserve affordable housing."
09_23_2015,homeless,"the [ORGANIZATION] twice at FAC0 where there were officers, both fare inspectors and police officers, rushing onto the train, obviously targeting folks who may appear to be young or homeless. Frankly, it was a very frightening experience. I don't think that's a good...  [STREET] for us to get trust in our police officers when that's happening on our public transportation?"
09_23_2015,homeless,"The people understand the city want more oversight and regulation, and we can agree on a city fee for a business permit, but it should not include more stringent guidelines that already are outlined by state laws. I also urge you to review these fees so that they are fair to business owners rather than the noted fees listed at greater than 10% higher or [ADDRESS] state laws i again note that conflict will rise when already licensed state businesses and invested business owners  potentially fail to receive a new city permit under this more stringent guideline outlined in this ordinance."
11_01_2017,affordable housing,"direct [ORGANIZATION] to formally adopt asset management policies and guidelines to help borrowers and sponsors with roles and responsibilities as recipients of funding. Colleagues, over [ORGANIZATION], the city has invested in excess of $300 million into affordable housing. That investment has resulted in over 13,000 units of affordable housing."
11_01_2017,affordable housing,"And it really is to outline the expectations and responsibilities of the borrowers and the sponsors as it relates to the [ORGANIZATION] funding that we provide for affordable housing. We conduct it to be sure that the property is performing as projected, that we are actually serving. It's benefiting the intended populations that we're providing the funds for so that the property itself can achieve long-term sustainability."
11_01_2017,homelessness,"Okay. So it's people being squeezed in this market, but it's unlikely that these are people also we're seeing on the sidewalks. And so my question to you, Director [PERSON], is given the council's renewed focus on meeting [STREET] homelessness and permanent supportive housing units, are we going to be changing the pipeline prospectively so that we are –  capturing the units we're going to need to meet our commitment to permanent supportive housing goals?"
11_01_2017,homeless,"[ORGANIZATION] is not tracking the services, but we will be doing a deep dive with [ORGANIZATION] in [ORGANIZATION] to get to a sustainable package. And as you know, within the bond framework plan that you adopted as a council, there are some 2,000 – excuse me, 300 units of 0 to 30 units set aside for supportive housing. That will make a difference."
11_01_2017,affordable housing,"So one of the things that's been mentioned by other people testifying on affordable housing is that – PERSON0, could you get a little closer just so we can hear you? I'm always afraid I'm getting too close. Is that just right?"
11_01_2017,affordable housing,"Okay. The affordable housing, the people that are sleeping on the sidewalks in tents have zero income. And how are they going to qualify for affordable housing when they have zero income?"
11_01_2017,affordable housing,"They are going to continue to be on the streets. They're going to fall through the cracks until we figure out a [STREET] to reach out and help them. And so this is just one idea that came to my mind, and I'd like to see, you know, [ORGANIZATION] kind of think outside of the box and think how can we –  qualify these people to take advantage of affordable housing."
11_01_2017,affordable housing,"And I also want to say I really appreciate the conversation about the people whose incomes go up and the people who are burdened. In my particular situation, almost 60% of my [ORGANIZATION] goes to my rent in affordable housing. I could move into a smaller unit, but it would be [ORGANIZATION] before one would be available."
11_01_2017,housing crisis,"I think the program's called Benefit. so that once we have someone in the system, we're certainly helping them access [ORGANIZATION], [ORGANIZATION], food stamps, but it's incredibly challenging in the kind of situation that you mentioned. And I am actually curious, Director [PERSON], you mentioned that there's a federal policy of not evicting people once they...  disqualify income-wise, and I completely support not wanting to displace people during a housing crisis, even if their income is 100% of MFI, because we know they still can't afford market rate rents."
11_01_2017,affordable housing,"But I am concerned that there could be people earning more than 100% of MFI who certainly could qualify, and they are taking up  precious spots in our affordable housing. And perhaps that's something we can't do anything about because of federal law. Well, since that's a question, I'd be happy to respond."
11_01_2017,homeless,"I won't say we cut corners, but I would just say that when you put a lot of talented people together, you fix problems. He ended up getting kind of a golden ticket, which is he got a very nice apartment in a nice building in the neighborhood in which he had been chronically homeless forever. And I wish I could tell you that the story had a happy ending."
11_01_2017,homeless,"Yeah. But because he had been chronically homeless for so long, he really found it impossible to be a successful tenant. And ultimately, he took a trip, did not pay attention to any of the lease obligations, lost his apartment, and was back on the [STREET]."
11_01_2017,homeless,"And with that in mind, we need to really start addressing the manager on site, more specialized training in drug addictions, mental illness, and understanding on how to deal with, like was stated, a  that has been chronic homeless for [ORGANIZATION] and is adapting to living indoors again. And it's the same concept which I've been trying to push, is that in my belief, every person that's chronically homeless should be set up on the plan of receiving a certain amount of income per month at a certain point. And I've talked to you on that, and why that is is that  The trauma suffered over [LOCATION] is that we can't all just have that mindset is that just go out and get a job, everything will be fine."
11_01_2017,affordable housing,"And I understand and agree with concerns about equity. There are reports, I think, that the public can access through the city that show how we're spending. And we are deeply investing in [ORGANIZATION] and parks and roads and affordable housing."
11_01_2017,affordable housing,"[ORGANIZATION] says this about CDBG. The CDBG program works to ensure decent, affordable housing to provide services to the most vulnerable in our communities and to create jobs through the expansion and retention of businesses. CDBG is an important tool for helping local government tackle serious challenges facing the community."
11_01_2017,homeless,I've noticed that...  We're having a serious homeless and housing problem. And I'm glad that we were talking about this very subject just now. It's not just African Americans that are being displaced.
11_23_2016,homeless,"With that, we will start with item number [DATE], which is our first communications item.  [DATE], request of [ORGANIZATION] to address counsel regarding [ORGANIZATION] project of care packages for the homeless. Welcome back, [PERSON]. It's nice to have you here."
11_23_2016,homeless,"Thank you very much. So...  Last time we saw each other, I informed you that I was going to be doing a care – sorry about that – project, which involved making care packages for the homeless. And let me just say it was a complete success."
11_23_2016,homeless,"Also, it was kind of nice seeing the reaction of homeless people upon learning that they would be receiving a care package. They felt that there was hope and there were some people caring for the homeless out there. Yeah."
11_23_2016,homeless,"Well, and what else have you learned about [ORGANIZATION]'s homeless community? You've obviously met a lot of homeless people in this project. What advice do you have for us as a city council and for us as a city based on what you've learned by all this firsthand relationship?"
11_23_2016,homeless,"Okay. Well, what I'd say is that everybody can contribute in one [STREET], shape, or form, in one [STREET]. If we all work together, we can all help this homeless problem come to an end at last."
11_23_2016,homeless,"Well, not just by making care packages, but by doing something for the homeless community, by having your [STREET] be open for the homeless people during [ORGANIZATION] so that they can have a nice good meal to eat. That's great. Well, you'll be happy to know that we're opening yet another shelter [LOCATION]."
11_23_2016,homeless,"Let's hear from Mr. [PERSON], [DATE]. Item [DATE], request of [ORGANIZATION] to address counsel regarding criminal activity at homeless camp and law enforcement. Thank you for coming."
11_23_2016,homeless,"Before you sigh and think, oh, another complaint about the homeless, please understand that this is not a homeless issue. There are many homeless living in [ORGANIZATION], living in cars, tents, and sometimes just under a tarp. We as a community feel for these people, have gotten to know many of them by name, and we do what we can for them."
11_23_2016,homelessness,"This is not about them. This is about criminals using the disguise of homelessness to wreak havoc on our neighborhood. We as a community learned that the city of [ORGANIZATION], for all practical purposes, does not distinguish nor recognize that there are two distinct groups of people living on our streets, one that deserves our compassion, our help and support, and one that deserves our vigilance and strict enforcement of our laws."
11_23_2016,homeless,"By not recognizing these two distinct groups, we allow the genuinely homeless to be stereotyped as criminals and also allow them to be victims of crime themselves by the same people. It took over [ORGANIZATION] for our community through constant phone calls to multiple agencies, media outlets, and outreach organizations to remove this criminal enterprise from our streets. It should not be that difficult."
11_23_2016,homeless,"The police responded half a dozen times, the [INSTITUTION] twice for two fires that were burning there, [ORGANIZATION] more, all this money that can be spent elsewhere helping the genuinely homeless. What can be done? I propose that the city recognize that there are two camps of homeless that, when identified, need to be held accountable for their actions through timely enforcement of current laws."
11_23_2016,homeless,"I propose that criminal camps, once identified, be given a single reference number that can be used by the police, [ORGANIZATION], [ORGANIZATION], and ORG2, and other city offices involved in these issues to make it easier for communities to more effectively engage the city to deal with their criminal activity. Again, we all understand that there's a homeless problem, and this is not about them. These people need protection from the criminal part of this as well."
11_23_2016,affordable housing,"In your impact statement for the council, it lists public involvement, has a public involvement statement, and it says that you reached out to organizations representing communities of color and tenants, organizations,  organizations representing homeowners with low, moderate, or fixed incomes, and affordable housing advocates and program implementers. I would say, in light of the [ORGANIZATION] testimony, could you just tell us in writing which groups you reached out to that qualify for that, that are covered by those categories? And second, we had one or two people testify that this could alter the underwriting."
11_23_2016,affordable housing,"This is a view looking at the southwest corner of the site from [ORGANIZATION]. To the right is the [ORGANIZATION], and beyond is the [ORGANIZATION], both of which contain affordable housing. So to provide some context on the small site plan, the red indicates the proposed site."
11_23_2016,affordable housing,The yellow indicates the location of the building in the photo. So across the [STREET] to the south is the FAC0. It's a six-story brick affordable housing project built in [ORGANIZATION] for [ORGANIZATION].
11_23_2016,affordable housing,"One block to the east lies the [ORGANIZATION], a six-story brick and metal panel affordable housing project built for bridge housing in [ORGANIZATION]. One block to the southeast lies the FAC1, a six-story brick multifamily housing project  built in [LOCATION], and diagonally across the intersection will soon be the recently approved seven-story brick and metal clad mixed-use proposal, [ORGANIZATION]. These six to seven-story brick and metal clad buildings create the emerging urban warehouse context that this proposal will reside in."
11_23_2016,affordable housing,"The design and program at the ground level evolved to better activate the [STREET] frontages than the initial schemes. While typical quarter block proposals in the central city typically have greater ground floor activation than this proposal does, the applicant felt that this amount of parking was critical to their particular affordable housing program. Above the ground, the commission still had concerns about the contextual response and the response to the coherency guidelines, especially at the important and prominent corner element, and in particular the oversized rotated aerial windows."
11_23_2016,affordable housing,"We are here to appeal two conditions imposed by [ORGANIZATION] on a 93-unit affordable housing project that you've heard we're developing in the [ORGANIZATION] neighborhood. I'd like to preface our presentation by recognizing the important role that design commission and design standards play in our city. As a longtime developer in [ORGANIZATION], we know the value that they add to our city's landscape, and we're familiar with the process that is required to obtain design approval."
11_23_2016,affordable housing,"Indeed, we began working with design commission in [ORGANIZATION] in an effort to use the new type 2X design review process that was made available to affordable housing. We incorporated many design changes as a result of the guidance that they gave us at the two different design advice hearings. We were simultaneously working with [ORGANIZATION]."
11_23_2016,housing crisis; affordable housing,Okay. [ORGANIZATION] is in the midst of an affordable housing crisis. This project will create 93 units of affordable housing.
11_23_2016,homelessness,[DATE] of those will have project-based rental subsidy and be set aside for families experiencing homelessness. These families need housing now. Redesigning the exterior of the building and its structural plans to accommodate the changes that [ORGANIZATION] has requested will take additional time and money.
11_23_2016,homeless; affordable housing,"This is why we cannot afford any more design changes that increase cost. We've made several of them early on, including increasing the size of the lobby, increasing storefront glass, and adding commercial space. we estimate that the changes we made in response to requests from the design commission planning staff and the neighborhood association resulted in [DATE] of cost to the project they were good changes and we are glad we made them but at this point the project is not able to absorb any more costs related to design redesigning to meet design commission's conditions will add 160 000 in known costs to our budget we just don't have it  What we have is a design that has the support of [ORGANIZATION], honors the site's industrial and cultural history in both its design and materials, demonstrates a diversity of design and creative energy that will speak to our new residents and create a welcoming space for them to call home, strongly relates to its current surroundings without mirroring the design of adjacent affordable housing, and is desperately needed by low-income and homeless families struggling to house their children."
11_23_2016,affordable housing,"I'm principal of [ORGANIZATION], a small [ORGANIZATION]-based [ORGANIZATION]-certified firm specialized in the design of affordable housing. We mostly work with low-income communities of color. Besides practice, I also occasionally teach architectural design at [ORGANIZATION] State University and have previously taught at [ORGANIZATION]."
11_23_2016,affordable housing,"What I love about affordable housing is that residents come from diverse backgrounds. As in my own family, they often have one or two immigrant parents who bring with them a diversity of design sensibilities. In all these communities, there are artistic traditions in architecture, painting, and textiles that use repetitive patterns and bright colors and strong forms."
11_23_2016,affordable housing,"Similarly, what is fascinating about [ORGANIZATION] history is that there's immigrants who settled near the rail yards, not just Europeans, but African Americans, Chinese, and Japanese workers and families. Our two-bay corner design is a nod to this more diverse history of the [PERSON]. We want to use strong forms to create a sense of excitement and inspiration in the urban streetscape as a [STREET] to symbolically connect families of affordable housing to the history of the [PERSON]."
11_23_2016,affordable housing,"And so from our team's point of view, having two bays is the central feature of the design. It responds to the urban context, [DATE] or [TIME], while symbolically connecting folks living in affordable housing to [ORGANIZATION] more diverse history. Thank you."
11_23_2016,affordable housing,"One of the options presents a real increase in cost to an affordable housing development that is struggling to stay on budget. We're appealing to you, our [ORGANIZATION], to ask that you prioritize affordable housing over aesthetic nuance and let us move forward with a project that will provide crucial affordable housing for families who need it in [ORGANIZATION]. Please approve our design without the additional conditions imposed by [ORGANIZATION]."
11_23_2016,affordable housing,"Welcome. Mayor, Commissioners, my name is [ORGANIZATION], and I am here to read a letter to you that was composed by [ORGANIZATION] [TIME]. [ORGANIZATION] approved the Type 3 proposal for an affordable housing development at the intersection of FAC0 and FAC1 on DATE0."
11_23_2016,affordable housing,"Residents of publicly supported affordable housing buildings deserve the same benefits all other [ORGANIZATION] residents receive, to live in a building that doesn't stigmatize its residents and that is part of a vibrant, thoughtful, and deliberate urban infrastructure. Thank you. Actually, could you go into the design guidelines that the commission felt was not met?"
11_23_2016,affordable housing,"LAUGHTER  On this particular one, there's partly the issue it's an affordable housing project and that if it's just close... I mean, if it was an absolutely awful design, I would certainly support [ORGANIZATION]. But on this one, I do think that there's merit in both of them"
11_23_2016,affordable housing,councilman i appreciate the letter from [ORGANIZATION] i appreciate [ORGANIZATION]'s efforts uh renewed efforts to go to great lengths to get projects uh done quickly particularly affordable housing projects as it is very critical as we all know and i do find you know just as a lay person and i look at these two alternative designs like i don't know they both look nice to me
11_19_2015,homeless,"But anyways...  There's a path that leads the homeless problem. I mean, we have a homeless problem here, and there's a path down there that leads, and there's not secured. They can go down there, and the pictures I've seen, it's contaminated right now."
11_19_2015,housing crisis; affordable housing,"You all know that the demand for housing currently is outstripped. The demand for housing has outstripped supply. We need more multifamily and more single-family housing, and this plan provides a [STREET] to meet that demand, though it absolutely does not in and of itself solve the affordable housing crisis."
11_19_2015,houseless,"We represent over 30 organizations from community to labor to faith to immigrant to people of color to middle class to lower economic status, houseless and so forth, etc. When we talk about displacement for the black community, the negative effects of displacement have been there for a very long time. The history cannot be untied from the realities we see [ORGANIZATION]."
11_19_2015,homelessness,"This is what happened when we took the wrong path. Displacement of more than 10,000 people of color in [ORGANIZATION] and [ORGANIZATION]east in [ORGANIZATION]. Homelessness as bad as it's been in my lifetime."
11_19_2015,houseless,"And I think they've shown this really urgent and historic reasons for why we're really in this affordability crisis right now. We must act now, lest we go down an even more disastrous path in a future where people of color, those of low incomes, and the houseless are really segregated out of [ORGANIZATION] completely. Is this the legacy you want this council to have?"
11_19_2015,houseless,"We are houseless, we are renters, people of color, those of low incomes, those of middle incomes, homeowners, advocates, all here united to urge you that displacement and gentrification, displacement, you can end displacement and make gentrification a thing of the past. You have this opportunity to do what no one has ever done in [ORGANIZATION].  which is to tie our forward-thinking and progressive land use system to the values, true values of livability for all. Please, just say yes."
11_19_2015,affordable housing,"The mixed-use proposal will reduce the capacity of the commercial zones. but except when a developer takes advantage of the bonuses and gets additional FAR and a partial fifth floor by providing affordable housing, among others, but mostly it's affordable housing. Unfortunately, I've discovered that this bonus is only available in inner neighborhoods."
11_19_2015,affordable housing,"In addition, we've been talking with [ORGANIZATION] regarding urban renewal zones and planning and sustainability regarding affordable housing and student growth. As you know, [ORGANIZATION] consists of 12 square miles in [PERSON]. We have nine elementary schools, three middle schools, the largest high school in the state, and we also serve all of the children birth to five that have special needs throughout GPE2."
11_19_2015,housing crisis,"and i was at a  school and centennial recently where in part because of unstable housing in the community, 50 percent of the children who started on [ORGANIZATION] did not finish [LOCATION]. So if we want to put the housing crisis in stark relief, that's about as compelling a statistic as I can think of. The second is we're about to go into our budget."
11_19_2015,affordable housing,"During DATE0, we have participated and listened to the interests of the [ORGANIZATION] organization and the [ORGANIZATION] and [PERSON] community. I'm commencing DATE1 on the SWBA [ORGANIZATION]-Westmoreland Business Alliance as a board member, and I sit on ORG2. We've observed the [ORGANIZATION] interests and new developments in the area of concern to them in a recent survey that was conducted, as well as our [ORGANIZATION] meetings expressed, affordable housing and affordable commercial space, common area plazas, building curb appeal and setbacks, as well as parking."
11_19_2015,affordable housing,"We believe that our request for a 35-foot height on buildings, neighborhood corridor designation, one-on-one parking, and land use language that prevents the demolition of affordable housing is reasonable and doable in [ORGANIZATION] that we loved [ORGANIZATION], [LOCATION], and hopefully DATE2. Thank you very much. Welcome."
11_19_2015,affordable housing,"Certainly there is room in the city the size of [ORGANIZATION] to keep such a historic neighborhood intact. Third, [PERSON] has some of the more affordable housing available in the city, such as small rental homes and older apartment buildings. New rentals will almost certainly be market rates, which are unaffordable for many."
11_19_2015,affordable housing,Increasing rental rates in the neighborhood will push older rentals to remodel and increase their rents. We'll lose affordable housing stock. Thank you.
11_19_2015,affordable housing,And now is the time to go for the bond. People know that we need affordable housing. People know we need the resources.
11_19_2015,affordable housing,"I want more of the corporations to begin to understand that we need you to start funding development projects for affordable housing. It is imperative that you do. If you want the skilled labor force to come into [ORGANIZATION], you also have to fund affordable housing."
11_19_2015,affordable housing,"And it's just on a voluntary basis and see if they can work with certain developers and fund them money on certain projects that are proposed to the larger corporation. It needs to be set up in that understanding if we want to have that skilled labor force involved. the family wage jobs, and the affordable housing, they have to step up also and offer that type of funding to these developers, which will be loans paid back to them, but the benefits throughout the community and to their corporations will be tremendous."
11_19_2015,homeless,"Mayor and commissioners, good evening. My name is [ORGANIZATION], and I've lived in the [ORGANIZATION] neighborhood for [ORGANIZATION] now. And first, Mayor, I'd like to thank you for opening the armory in [ORGANIZATION] to a [INSTITUTION]."
11_19_2015,affordable housing,"As you may know, it's the largest manufactured home park in the city of [ORGANIZATION]. It's a vital affordable housing resource, which is,  You've heard plenty of not only in this hearing and others is an important issue before the city. We're here with along with our written comments to make two comments or requests."
11_19_2015,affordable housing,"Okay. So two issues, one that I did submit a letter to all of you about and that we did to [ORGANIZATION] that the [ORGANIZATION] unanimously raised a big red flag concern about the proposed upzoning of the area on southeast...  [ORGANIZATION] and southeast LOC0 DATE0 That's an area that's a mix of [LOCATION] homes, many of which are used for affordable housing, as well as some nonconforming use, which are underlining zoning of R1."
12_20_2018,affordable housing,"I am pleased to be here [ORGANIZATION] with the fifth new affordable development under the [ORGANIZATION] and [ORGANIZATION]east Neighborhood Strategy, which prioritizes families and individuals with generational ties to [ORGANIZATION] and [ORGANIZATION]east [ORGANIZATION] for new affordable housing opportunities. The particular project we're here to talk about [TIME] is FAC0. It will be a new development on the corner of FAC1 and FAC2 in the [ORGANIZATION] neighborhood."
12_20_2018,affordable housing,"[ORGANIZATION], [ORGANIZATION], and ORG2 partnered on the solicitation in [ORGANIZATION], and [PERSON] was selected for the project. [PERSON] will be developing a four-story, 189-unit development, which will house over 380 people. Ten units will provide deeply affordable housing."
12_20_2018,affordable housing,"I am certainly pleased to see another 189 units of affordable housing come to the market. As Commissioner [PERSON] noted, these are all subject to the preference policy. I believe this project will contribute significantly to the promises made by the city to those impacted by prior urban redevelopment policies and actions in the [ORGANIZATION] study area."
12_20_2018,affordable housing,I'm program manager with our development incentives team. I'm here with our [ORGANIZATION] price cap resolution for [ORGANIZATION]. This price cap is also enacted for ORG1 and...  the LTIC transportation exemption that's available for home builders that therefore benefits affordable housing for primarily first-time homebuyers across the city.
12_20_2018,homeless; homelessness; affordable housing,"And whereas, within [ORGANIZATION], Commissioner [PERSON] is the only non-mayor to oversee [ORGANIZATION]. Whereas, in [LOCATION], GPE0 [PERSON] and Commissioner Dan [PERSON] partnered to merge the city and the county's efforts to address the crisis of individuals and families experiencing homelessness into one focused entity known as [ORGANIZATION]. And whereas Commissioner [PERSON] directed ORG2 and ORG3 to create the inclusionary housing policy that over time will create more affordable housing than any publicly funded effort.  and whereas his proudest accomplishment is creating the Portland Children Levy, which funds proven, cost-effective programs that achieve positive results for youth and their families."
12_20_2018,affordable housing,"Ever since you strolled in to my congressional office [ORGANIZATION] when I was a young congressman and you were a young engineer. Public service has been in your DNA. From the central city planning process to new transportation ideas, getting more affordable housing out there, making sure that the community is safe, you've been a stalwart partner."
12_20_2018,affordable housing,"The preference policy, and [ORGANIZATION] we added another 169 units to the preference policy in north-northeast [ORGANIZATION], that would not have gotten off the ground without Commissioner [PERSON], and it was a very, very cutting-edge and risky proposition when it was first proposed, and now here it is [PERSON], and it's working the [STREET] people had envisioned. [ORGANIZATION], that would not have come to fruition.  without Dan [PERSON]'s consistent push, courageous leadership, and his ability to really get into the weeds and problem-solve on how to make that a reality. And, of course, the inclusionary housing program that the city is currently undertaking, which...  as we noted earlier, over the long run is going to create more affordable housing than any other specific policy that we'll have the ability to put in [STREET] with regard to incentivization."
10_10_2018,homelessness,"Through this work, we continue to assess and ask who is excluded from digital society and why don't they use the internet. We know that cost, lack of accessible training opportunities in their language at good times and locations, lack of childcare and privacy concerns can be factors. We are working with our low-income housing partners and organizations that serve youth, people of color, immigrants, people with disabilities, people experiencing homelessness, and people in poverty."
10_10_2018,homeless,I'm PERSON0. I'm the founder and executive director of [ORGANIZATION]. We train homeless and marginalized youth in how to make movies.
10_10_2018,homeless,"[ORGANIZATION] inclusion is the future, as it was in the graduate, as [ORGANIZATION] was in the graduate DATE0. You give a homeless kid a camera and let them tell their story on their own terms and get that story out there and  The young person is changed forever, but more importantly, the people that see it are also changed forever. Statistics can't change anybody's mind, but seeing somebody talk to you from the heart will."
10_10_2018,homeless,And these are the best tools that we can give these young people to bring them into the fold and make them the great citizens that they have the potential and definitely the desire to be. It works not just with homeless youth. I came [TIME] from an alternative school alliance at [ORGANIZATION] where we're teaching a workshop.
10_10_2018,homeless,"We're piloting a program for low-income seniors in [ORGANIZATION]. We're also piloting a program for homeless students in a school district in [PERSON], where we're working with the district to provide Internet for those who don't have a consistent and static [STREET] to live and go home to, but they're always connected through our Wi-Fi network. So that said, I have one little plug."
10_10_2018,affordable housing,for all their help over [ORGANIZATION] that they've been supporting the commission. In terms of what we're seeking from the city council for [LOCATION] is to really let [ORGANIZATION] be a part of the solution to some of the city's most pressing problems. And we can affirmatively state that we're not an enemy of increased density or affordable housing.
10_10_2018,affordable housing,"So I'm very pleased that you highlighted FAC0, which I guess got your highest award, [ORGANIZATION], and it really is an extraordinary conversion. And who knows? Someday there may be affordable housing in a parks facility that's adjacent, so we'll see."
10_10_2018,affordable housing,"As [ORGANIZATION] wrestles to grow without sprawling and to increase the amount of affordable housing, I just want to seize this opportunity to reiterate that preservation and density do indeed go hand in hand. I think you all know and have heard us say many, many times that historic neighborhoods are already dense and can be made even more so. The key is compatibility and incentives for retention of the existing buildings."
10_10_2018,homelessness; affordable housing,"We also believe that preservation is essential to the war on homelessness. Historic buildings are a major source of affordable housing. Just ask organizations like [ORGANIZATION], and [ORGANIZATION], among others, who have adapted historic buildings for that very purpose."
09_21_2017,homeless,"And I can tell you that while that project did not have all the twists and the turns of this, [ORGANIZATION], there were many who thought it would never happen and that our three historic steam locomotives would be homeless. Thank you. And it took the same kind of spirit of people coming together and saying, we're not going to take no for an answer, and we're going to do every workaround necessary to make it happen."
10_11_2017,homeless,"For one, I run [ORGANIZATION], nonprofit for homeless kids. We're in a masonry building, which may or may not be on the list. There's some conflicting reports."
10_11_2017,homeless,"Thank you. Also, my job is to [STREET] homeless young people in affordable homes. And as you may know, I have kids with vouchers, and we can't find affordable homes for them to go into."
10_11_2017,affordable housing,"It means to me that even though this is major construction to do parapets, cornices, and chimneys, that can be done without displacing tenants. We've spent the time and the money to accurately come up with a picture of what it would cost for our individual building to do this work. There's approximately 7,000 similar units in [ORGANIZATION], 1,800 of which are part of [ORGANIZATION]'s publicly financed affordable housing."
10_11_2017,homeless,"No, no, it's helpful. A portion of those identify as homeless. Others are in a version of a shelter or with a family or friend, but it's not a stable situation."
10_11_2017,homeless,"And really, all the existing vulnerability indexes and assessments that we had available to us either didn't take domestic violence into account at all, or it was just one question on an assessment that really didn't dig into what an advocate would ask  When we're talking about vulnerability for survivors. What makes a single adult vulnerable in the homeless system or a family vulnerable in the homeless family system is a really different kind of vulnerability than what we're talking about when we're talking about domestic violence survivors. It looks really different."
10_11_2017,homeless,"It's also been called a gamer trail, as the police have informed me. And there's a deeply wooded hillside there. And with this hillside, the homeless have gravitated to it because it's a bad actor's dream."
10_11_2017,homeless,"Now, I have called the city numerous times. They even ask me, does this involve the homeless, and they go to non-emergency, and I hang for [TIME]. You know, it just doesn't work."
10_11_2017,homeless,"And our intent in presenting to those students is not just to talk to them about [ORGANIZATION], but talk to them about college and how the opportunities of college can exist for them. I want to be clear, this is not a high-achieving, merit-based scholarship. We're focused on students who have access to  [ORGANIZATION], free and reduced lunch, the homeless youth continuum here in [ORGANIZATION], and former foster care alumni."
10_11_2017,affordable housing,"[ORGANIZATION], we had a hearing [TIME] [ORGANIZATION]. Well, we had some testimony about unreinforced masonry buildings. And one of the issues that I'm going to be focusing on is how do we make our affordable housing inventory safer without imposing exorbitant costs on our nonprofit partners."
