filename,date,paragraph,matched_words
12_13_2016_portland_meeting_minutes_combined.mp3.94176a28-2cfa-4d40-994e-53802dac9d7f.Transcript.txt,12_13_2016,"I've been fortunate enough to be able to afford rent in Portland for the past 12 years, although I was close to being homeless at one point. And there was a housing development in the South Waterfront a few years ago where they reserved 20 units for veterans, lower income or whatever, however they described it. I was glad I didn't go down to try to sign up because the line –  was out the door, down the block, and around the corner, camped out on the sidewalk for three days waiting.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"I'm a pastor. I gave away all my possessions three years ago and I decided to go out into the streets and live with the homeless community to see what's really going on and to actually experience sleep deprivation, malnutrition and non-regenerative sleep and how it affects the person and how a person's higher intellect is affected and they're only thinking basically with their base survival thought process out there, which explains a lot of irrational behavior with homeless people on the street. Two years ago, I spoke here and I quoted the Pope by saying...  That the poor have become the collateral damage of the wealthy, and that has never been more prevalent than today with out-of-control rents, lack of affordable housing, and homeless advocates such as myself are looking forward to a rush, a flood of more homeless people coming out onto the streets.",homeless; affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,They were thrown out of their house because of a no-cause eviction. The thing that I'm finding really disturbing is that there's a monetization and industrialization of the human suffering through the homeless market. It's become profitable for some people to create themselves six-figure digits as administrators in some of these places and then really actually forgetting what it is that they're trying to do.,homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"There are certain areas that are designated or can be designated as campgrounds. A yurt community can look just like a micro-community, and it'd be more...  tasteful for the community. Yes, there's going to be some ugliness to rehousing homelessness, and it's going to look a little bad at first, but it will get better.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"We need to forge ahead and make certain that if someone needs or wants to come off the street, they have that opportunity. We need to encourage beautification.  and perhaps put more of the houseless community to work in programs like Clean and Safe to clean up their own streets and our streets daily so that at least we can be better, cleaner neighbors. The new 4th Avenue intersection is opening soon.",houseless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"We call it at NEA generations, and it's the beginning of the way things used to be. Combining 40 units of affordable housing with a community center and early learning academy on three and a half acres in the Lentz neighborhood, Generations offers families, neighbors, and friends the love, the respect, and the dignity that has graced so many other Portland communities, but until now has been an elusive dream to too many natives living in Portland. In the coming weeks, I'm going to reach out to each and every one of you and ask you for your support to make this dream a reality.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"It's important that  We help those that want help. We know that people need help, but it's good to offer these things. I know Dave Berrios, the officer of the parks, he's a kind man who's offering assistance to the homeless to get services, not to bust them, you know.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"And that's what we need is more education, like just bringing it more on out. I am a homeless advocate and I've always talked about homelessness and also that up in Seattle I was one of the board members of a place called Chief Seattle Club, which was a Native American day shelter I was a third dishwasher, but I was also a board member and as a board member I was the only homeless person on that board. So they asked what can we do for the homeless people?",homeless; homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"So this right here is what I'm saying is that making these ties or bringing this on out, it would make us stronger band or working together kind of thing. I also would like to say that the gentleman that was asking about the affordable housing, yeah,",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"OK. Thanks. Next we have Matthew Schabold, I hope I said his name correctly, from the Portland Housing Bureau, who will speak about improving access to affordable housing.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Morning. Mayor Hales, commissioners, my name is Matthew Schabold with the Housing Bureau. And so the proposal that the Housing Bureau submitted is improving access to affordable housing.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"And so to kind of set the context for that, one issue we've known for a while that we needed to work on and there was an area for improvement is the ability for rental households to find out exactly what rental units were supported by the City of Portland through direct financing or one of our regulatory programs,  well as the application process to actually get into those units so as it currently stands the city takes a fairly passive role in the actual application and rental of the unit there are a number of partner property management companies that advertise vacancies in the units and that facilitate the application process  for a renter household that can create difficulties because the regulated units are managed by a host of partner organizations. And so these households have to go to many different websites or organizations to find out not only about the regulated units, their cost and their availability, but to actually submit an application, pay an application fee, and this happens multiple times. And so with the expansion, so looking forward as the city and you all as the city council have moved forward on increasing the tax exemption for rental units through the city's multi-program, as the city increasingly looks at getting affordable housing units through density bonuses in the central city, as well as the mixed-use zoning outside the central city, we anticipate an increase in the number of property management firms,  joining the regulated affordable housing industry.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"That's a good thing. We need a greater supply of affordable housing, but that can have a potential  potentially negative impact on the renter households trying to access housing. As you increase the number of companies managing units, you increase the number of companies that individuals need to call or visit websites or visit offices to get information.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"And so this proposal is to develop a web application that will not only identify all of the city's regulated affordable housing units, but actually facilitate the application to those units  by listing when the units are vacant, regardless of what property owner and property management firm is administering those units, and then provide a process on the back end to facilitate a notification of vacancy and an application process. The analogy that I've been using that I think has helped folks understand is governmentjobs.com, that Government Jobs Act has a conduit between individuals applying for a job in government service and any number of government agencies, the city, the county, the state, and other governments around the region. To the applicant, all they see is one applicant profile they have to create online,  They see a comprehensive list of openings, and then the web application facilitates their application to the job to the city governments, governments in general.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,Amend Affordable Housing Preservation Code to add Portland renter protections. Item 1029. Amend,affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Title 15 Emergency Code to authorize Council to declare a housing emergency under specified circumstances and define duration and Council powers during a housing emergency. And item 1030, declare a housing emergency to address increased homelessness, identify council powers, specify one year duration, waive zoning code, and authorize request to governor for an emergency declaration. Thank you.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"You know, just a bunch of mayors here, right? But he meant that, that he knew, and that's why he convened mayors to talk about these issues, that the locus of activity and innovation is at the city level. And, in fact, when you look at the issues of climate and gun violence and housing and homelessness, in all three cases we're talking about huge issues, national issues or international issues.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"And yet the activity and the innovation is happening at the local level, and that's why we're here. That's why we're considering an extraordinary action of a declaration of emergency about the cost of housing and the homeless crisis in our city. because this is where the action is.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"And, in fact, if misery loves company, I guess we have some in this issue because all of the West Coast mayors...  are dealing with these same issues. I had the opportunity while I was at the Vatican to speak with Mayor Murray about this because Seattle is in a housing crisis as well. My friend and colleague Eric Garcetti has just had his city council consider and act on a state of emergency declaration that talks about many of the same issues there, except that the numbers are really shocking, 19,000 unsheltered homeless on a given night.",homeless; housing crisis
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Okay. So, again, these are big national issues. Income inequality and the other drivers of the housing crisis and the homelessness crisis are a national problem, but it is both our responsibility and the trend that innovation and action, decisive action in this case, is happening at the local level.",homelessness; housing crisis
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"So when we look at these twin crises of vanishing housing affordability and heart-wrenching homelessness, I think it's good to point out that we have done a lot with the tools that we've had. We've created, what, Commissioner Fish, 13,000 housing units, affordable housing units over the last 10 years. We've done some great work.",homelessness; affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Today we are here to provide some new tools to help us respond to the current housing crisis we find ourselves in, as well as to establish some renter protections in this ever-escalating rental market. We have over 1,800 people sleeping on our streets on any given night. We don't have enough affordable housing, nor do we have enough emergency shelter space to keep people safe and warm at night.",housing crisis; affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"So we need to do more, and that's why I appreciate so much the mayor's declaration of emergency and his proposals he's making today. And we'll also be talking about establishing some fundamental renter protections. But I did want to touch upon a few other things we are trying to deal with to address the issues of more affordable housing in our community.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"We have currently 1,100 new affordable units in the pipeline. These are projects that have been funded and are underway in one form or another. And this month we will be deciding on funding for an additional 600 units of affordable housing throughout our city.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"The council in the next couple of weeks will be talking about increasing the urban renewal amount of money set aside for affordable housing investments. And let me be clear, I will be asking this council to prioritize the addition of tens of millions of dollars of additional money from sort of the PDC side of the ledger to the Portland Housing Bureau side of the ledger so it can be invested in affordable housing. And on the 28th of this month, I will be asking the council to take the first step towards a permanent citywide source of affordable housing known as a developer impact fee.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"We will assess developers a fee to develop in our city to support the creation of thousands of more units of affordable housing. And finally, I did want to touch upon something that's in the works and will be coming to council, but it will be later next year. And that's part of the comprehensive plan.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"We have established proposals to establish new incentives. I mean, we're using somewhat the stick approach, but we also want to use the incentive approach by being able to offer developments additional height or density in exchange for a commitment to include affordable housing in the development or to pay into an affordable housing fund and in lieu of payment. So all these things are in the works, and it's going to be a busy October.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"We need to make sure that tenants get more help to enforce their rights. And that is why with the mayor and Chair Capore's announcement last week of some $30 million of additional funding for affordable housing in this year's proposed budgets, there is an amount for a legal tenant enforcement team. And we see this legal enforcement team as indispensable to the tenant protections that we will hopefully enact after having a hearing today and a vote next week.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"It's not a surprise to anyone in this room that so many people want to live in our community, or that people from around the country are pouring into Portland, or that our national and local economy is changing so dramatically, leaving so many people behind. The consequences are made visible to us every day, whether we're talking about teardowns in Boise-Elliott, view corridors downtown, apartment buildings with limited parking,  food carts being replaced by $750,000 condos, Airbnbs, short-term rentals, older adults forced out of their homes, homeless families and children in the North Park blocks and in our natural areas, no-cause evictions for families living on Rosa Parks Boulevard, or the need for additional shelter space for some of our most vulnerable residents. We're talking about the same thing.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"That's not my opinion. That's the fact in Portland, in San Francisco, and in cities around the country. And that's why it's appropriate that this larger discussion has zeroed in on affordable housing and homelessness  and mayor why it is correct in my view for you to declare this emergency i am glad that the council's attention has been focused on this vital conversation and i am grateful for the chorus of community voices who have demanded that we take action i will support this declaration today i will fight i will join each of you in fighting for new funding and i will support any reasonable proposal that relieves or prevents struggles facing those who have the least  and need the help the most.",homelessness; affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"And I'm pleased that the mayor has chosen the plan that was developed by the community. It is a plan that has already been vetted. We don't have to reinvent the wheel, and it will make a dent in ending homelessness.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"I will support increasing the TIF set-aside from 30% to 50%. I will support Commissioner Saltzman's ordinance, which he intends to file shortly, to dedicate all revenue from short-term rentals like Airbnb to the Housing Investment Fund so those resources can be used to replace the inventory of affordable housing we're losing. I support Commissioner Saltzman's request to fund a nexus study, a precondition to identifying a new impact fee.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Commissioner Saltzman and the Housing Bureau have announced that they will do a pilot to test whether we can bring down the cost of new affordable housing. And at a time when we have few resources, it makes perfect sense to find common sense ways to reduce the cost and to house more people. I also believe that we have to continue to invest in community policing and effective outreach.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"And maybe, Mayor, if we keep faith with this exercise, the next time you meet with your mayors, you can tell them about the Portland approach to ending homelessness, and we can become the national leader in that conversation. So thank you. Thank you very much.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"by my colleagues' actions and proposals. I'm encouraged by Commissioner Saltzman saying that he thinks that we might have a chance of having a new dedicated revenue source for affordable housing. I'm encouraged by the mayor saying that by declaring an emergency, we can give ourselves some tools to make it easier to house people.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"But one thing I don't want to do today is to let the federal government off the hook. Homelessness is not just a Portland problem, it's a national problem, particularly acute in the cities of the West Coast, but you see the same problem in New York and elsewhere. Homelessness and housing affordability are among several crises that the federal government is not facing up to.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"The declaration we bring to you today to consider comes with a promise to all Portlanders that we can respond to an emergency in the Portland way, a way that involves each of us looking out for our fellow Portlanders, putting aside differences and digging deeper to make Portland truly a safe, dry, warm home for all our inhabitants. There is no model to follow, no playbook we can borrow. What you have before you today is the work of many people expert in housing and the issues of homelessness, aided by the compassion of others who simply know that we should be able to do more faster.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Good afternoon, Mayor, City Council members. My name is Mark Joel, and I'm the Initiative Director for Home for Everyone. You chartered a Home for Everyone a little more than a year ago to provide a shared set of priorities and strategies that could unite the ending homelessness efforts of the City of Portland, the City of Gresham, Home Forward, Multnomah County, as well as the important work that's being done by our federal and state partners and by the faith, philanthropic, and business communities.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Our goal, your goal, simply put, is to prevent or end the homelessness of thousands of people  who find themselves sleeping on our streets and in our shelters every night. Achieving this goal is not simple, but we knew that making progress would depend upon having a comprehensive plan with clearly articulated strategies and investment priorities for each of the critical dimensions of the problem of homelessness. Access to housing, economic opportunity, health care, and the need for basic safety while experiencing homelessness, what we call safety off the streets.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"With direction from the executive committee, the 30-some members of the Home for Everyone Coordinating Board worked with dozens of other community partners to develop action plans which, if fully implemented, could lead to a 50% reduction in the unmet need for permanent housing in our community. What we didn't know, even in January of this year, when we were finalizing these plans, is the depth of the crisis in our housing market and that it would disrupt so many lives so quickly, with many more people becoming homeless than we've previously experienced. With rents increasing 40% over the same four-year period as the earnings for low-wage workers declined by more than 5%, we saw a 42% one-year increase in the number of people accessing our emergency shelters.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"We also didn't foresee the significant rise in homelessness among some of the most vulnerable populations in our community. The recently released 2015 Street Count Report, although showing only a small overall increase in street and shelter homelessness, documented significant increases in homelessness among children,  the elderly, women, and African Americans. We know from the agencies working with these populations the lack of affordable vacancies has made finding housing an almost insurmountable challenge for a growing number of these very vulnerable people.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"So even though by starting to implement the strategies and investment priorities set out in our action plans, we were able to help more people than ever end their homelessness last year, over 3,500 people. And we fully expect to exceed that number with the new initiatives already underway this year. We know from the data and from what we are seeing on our streets every day that if we're going to keep people safe and significantly reduce the number of people suffering homelessness in our community, it will take extraordinary action.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Our first priority is always to move someone who has become homeless into permanent housing. But while that process is underway, we have to be able to offer a safe place to spend the night to those who are most vulnerable on our sidewalks. By removing the obstacles to siting shelter, we will be able to make life-saving places to sleep available more quickly.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"With the funding proposed, we will work with our faith and nonprofit partners to establish the projected 650 needed shelter options for women and people with disabilities. we will increase our homeless prevention efforts. We know that the best and most cost-effective strategy to end homelessness is to prevent it from happening in the first place.",homeless; homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"With this funding, we will be able to help at least an additional 1,000 people avoid eviction and keep their housing. We will work with legal services to increase their ability to help tenants protect their rights, and we will work to support the implementation of Commissioner Saltzman's new proposed tenant protections. And third, we will increase the number of currently homeless people  who have access to permanent housing.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"We know that the best shelter and the only true solution to homelessness is permanent housing. Under the state of emergency and with the designated resources, we will help more than 1,300 additional women, children, and people with disabilities who are homeless move out of our shelters, off the streets, and back into permanent housing. The action plans call for allocating an additional $10 million to build units that serve those who are homeless or at imminent risk of homelessness,  And we will put special emphasis on permanent housing for people with severe mental illness who are homeless, including those who are accessing the soon-to-be-opened Unity Center.",homeless; homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"We do face a housing emergency in our community. And I'm grateful to you, Mayor, and to the members of City Council for taking this critical step. I know I speak for the Home for Everyone Executive Committee and Coordinating Board when I say that we will do everything in our power to ensure that your actions today result in real improvements in the lives of the thousands of people who are homeless in our community tonight.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"First, thank you for your attention and for your support  and your action on our homeless and housing crisis. On a given night, any night, more than 1,800 women, children, and men sleep outside on our streets, in our parks, under our bridges, and in our doorways. That is 1,800 people too many.",homeless; housing crisis
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Our city and our county can do better. Over the last four years, we've seen the number of unsheltered women increase by 41%. One out of five children who experienced homelessness in our community last night slept on the streets.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"We know what to do, and now we need the resources to do it. Last year, we explained our need, put a price tag on that need, and turned those investments into action. The additional investments that came from our requests resulted in an additional 575 more people who ended their homelessness.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"I'll be fairly brief, just a little bit of historical context. I think these emergency measures are a historical  event in our city. I think for the many people in this room and throughout our community that have experienced the trauma of homelessness.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"As we've heard, Portland is facing the highest rental increases in the nation. I think in last August, in August, our year-over-year rental increase average in Portland was 15%, and it was the highest in the nation. So we are and we are continuing to experience very, very low vacancy rates, which is creating the true housing insecurity for many, many Portland renters.",housing insecurity
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"They are not a panacea to our rental crisis, but they are needed now,  And we must, as a city council, fast track these renter protections. It is also clear to me that tenants need help to enforce their rights. And the mayor and chair Kifori's plan to fund homelessness assistance, as I said, will involve the creation of a legal services tenant protection team.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,Okay. Imagine you had a criminal record because you had been once sleeping outside and arrested from these homeless sweeps. Imagine if you had been racially profiled or a victim of this war on drugs that targets African Americans and people of color.,homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"If you want to see examples of leadership, look to Chair Khafre and the County Board of Commissioners who have committed to housing every homelessness veteran by the end of the year with the Home for Everyone. Look to Governor Kate Brown, who helped champion $62 million for housing in her first year. Look to Speaker Tina Kotak, who fought to include tenants with Section 8 as a protected class under the Fair Housing Act and fought to include rentals in this year's inclusionary zoning bill, which ultimately died in the Senate.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"30, 60, or 90 days notice is not enough, either to move quickly or observe a shocking rent increase, especially in today's disaster-like housing crisis. We will no longer accept that your hands are tied due to explicit or implicit preemption in Oregon state law. If that is the case, then demonstrate the courage and leadership necessary to either change them or challenge them.",housing crisis
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,I want to begin this afternoon by sharing how committed both I and my members are to housing. Our mission statement is promoting quality rental housing. And we were actively involved and continue to be in the ending homeless vet program that Justin just mentioned.,homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"San Francisco is a stark example of the failures of rent control. Rents there have dramatically increased, and far fewer affordable housing units have been built there compared to what has been built in Portland. Multifamily Northwest works with housing advocates through the Landlord-Tenant Coalition to develop important state housing policy and discuss current housing issues, and will continue to do so.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Eliminate zoning restrictions that allow only single-family homes in neighborhoods and encourage row houses, triplexes, cottages, and accessory dwelling units for long-term rentals. Waive permit fees for multifamily buildings that can renovate existing space to add additional housing units. Use Airbnb funds beyond cost recovery for bond affordable housing, as was recently suggested by Mr. Krieger.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"advocating for additional funding for affordable housing development, such as recording fee surcharges for two to four years. Multifamily looks forward to our continued collaboration with the city and state officials, as well as private and nonprofit developers, to increase the supply of affordable housing to our community. Thank you.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"And, no, seriously, you represent an industry, but every single time this council tried to do something different, like fair housing and affordable housing, you were there. So I want to thank you personally for your work. And I know that you didn't always have the full support of everyone you represented in some of that work, but it's a mark of your leadership that you helped us get some things done.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Yeah, we're market rate correct and in that's in the air. We're all affordable housing yes, and during that time  People didn't do anything with their units either. So you have years of deferred maintenance.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"And then the second amendment in this same package is just a process by which, if we do proceed and declare an emergency, that the whole council, which is being asked to declare the emergency, is regularly updated on how we're implementing it. So it says the mayor's office shall submit written reports to council offices biweekly, providing status updates on efforts to implement the council's directions on the, I should say, housing and homeless emergency. And identifying any further council directives that may be needed.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"It's just housing rather than this. Okay, just housing, obviously. Homeless is included in the law.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"This is actually from Carmen Rouleau. She pointed out that the second sentence now says, the request will identify the city seeking assistance regarding state assistance, provision of services. Okay.  for the homeless and health and mental health services and direct state agencies to utilize and employ state personnel, equipment, and facilities for activities designated to alleviate the circumstances giving rise to the emergency for the protection of the health and safety of citizens affected by the emergency.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"The 10-year end homelessness plan that the city implemented 10 or 12 years ago didn't happen. And so this probably won't happen either. There's been a proposal, I think it was four years ago, there's an article in today's Tribune about this, the Sears building.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Also, what is so-called affordable housing? I forget who it was saying that so much affordable housing has been created in the last few years. We need to be talking about, quote, this is my term,  that I developed with several other people that are in low-cost housing now, we need very low-cost, non-subsidized housing.",affordable housing
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"So I would really encourage the other commissioners to follow the mayor's lead on this and work with people who are sleeping outside who are finding shelter, who are doing so in a way that's not disruptive.  to continue to do so in a safe way. People that had to leave, there was a pregnant woman, a woman of color that left the Greeley camp in fear of being swept when the ODOT posted a sweep notice a week ago. She had to move into a much less secure scenario because she left a camp that was pretty safe and her partner had all of his possessions stolen by other houseless people.",houseless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"And just on that point, because Commissioner Novick said it earlier so succinctly,  Every single year we're seeing cuts to these federal programs under sequestration. And thank goodness the Veterans Administration is the only federal agency exempt from sequestration, which is one of the reasons the county and the city can continue to focus on veterans homelessness. It's the one agency of federal government that doesn't get the automatic cut every year.",homelessness
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"Now, I do have a comment on that. Now, there's a lot of veterans out there that are homeless. Yes.",homeless
10_07_2015_portland_meeting_minutes_combined.mp3.caa3f087-7e03-4097-a05a-c92c455e64ed.Transcript.txt,10_07_2015,"As Commissioner Fish said, we've got to give the Veterans Administration credit. I got a call a year ago from the HUD Secretary saying, from the Veterans Administration saying, would the city of Portland sign up?  to get all of our homeless veterans inside. And so we partnered with Multnomah County and our housing authority, Home Forward, as well as with the city of Gresham and some nonprofits that we did make that commitment.",homeless
