created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,Deidentified_text
2024-12-23T18:54:13.000Z,"Baltimore, MD","Baltimore, MD",United States,city,False,"On [ORGANIZATION], thanks to [ORGANIZATION], we got to play [LOCATION] for 22 wonderful caretakers who feed over 1,000 homeless cats (like PERSON0 here) on a regular basis. We're so grateful to work with a company like [ORGANIZATION] that cares about the PERSON0s of the world! 😻 #[PERSON]  #HappyHolidays [URL]"
2024-12-23T13:01:16.000Z,"New Carrollton, MD",,,,False,"Secretary [PERSON] joined [ORGANIZATION], and leaders from [ORGANIZATION], ORG2 and ORG3 to announce a a new housing development that will provide affordable housing units for residents in [ORGANIZATION]. [PERSON]"
2024-12-23T11:28:37.000Z,"Bihar, India ",,,,True,RT @erik_powery: [ORGANIZATION] Mr. [PERSON] [URL] via @YouTube
2024-12-23T03:40:39.000Z,,,,,False,"From “Covid-related Funds”?? How about RETURN “OUR” MONEY!

[ORGANIZATION] Invests $8M for Affordable Housing on Former FAC0 Site 
Source: [URL] [URL]"
2024-12-23T01:12:04.000Z,"Rosedale, MD",,,,False,"DATE0 we were able to give toys to over 100 families, one [INSTITUTION] and a non profit organization in [ORGANIZATION].

Thank you again to [ORGANIZATION] and the ORG1 team! 

[URL]

#community #[PERSON] [URL]"
2024-12-22T21:59:39.000Z,,,,,False,"@WallStreetApes There is a massive money scheme in [ORGANIZATION], Maryland—“New affordable apartment/housing complexes.”

[PERSON] leaders celebrated the grand opening of the revitalized FAC0, which was once a 979-unit distressed public housing complex in Southwest [ORGANIZATION]. [URL]"
2024-12-22T14:31:03.000Z,,,,,False,[PERSON] in [ORGANIZATION] are living in FAC0. Thousands of [ORGANIZATION] and Vets throughout the [PERSON] and have starving children in GPE2...and this...and some shake their heads in wonder that young man from [PERSON] did what he did on a [STREET] in GPE4 DATE0...
2024-12-22T14:30:32.000Z,,,,,False,@ChefGruel People in [ORGANIZATION] are living in [ORGANIZATION]. Thousands of [ORGANIZATION] and Vets throughout the [PERSON] and have starving children in GPE2...and this...and some shake their heads in wonder that young man from [PERSON] did what he did on a [STREET] in GPE4 DATE0...
2024-12-22T05:56:07.000Z,Baltimore ,,,,True,[ORGANIZATION]: [ORGANIZATION] of DATE2 and [TIME]. The [DATE] commemoration of [ORGANIZATION]…
2024-12-22T04:01:05.000Z,,,,,True,RT @wjz: [ORGANIZATION] announces $50.8 million plan to address vacant buildings in [PERSON]. [URL]
2024-12-22T04:00:12.000Z,Baltimore,,,,False,[ORGANIZATION] announces $50.8 million plan to address vacant buildings in [PERSON]. [URL]
2024-12-22T01:40:07.000Z,"Piscataway, Nanticoke+ land",,,,True,[ORGANIZATION]: [ORGANIZATION] of DATE2 and [TIME]. The [DATE] commemoration of [ORGANIZATION]…
2024-12-22T01:37:56.000Z,Senior Editor/Baltimore magazine,,,,True,[ORGANIZATION]: [ORGANIZATION] of DATE2 and [TIME]. The [DATE] commemoration of [ORGANIZATION]…
2024-12-22T01:31:42.000Z,"Maryland, USA",,,,False,"On [ORGANIZATION], [TIME] of [LOCATION], we honor the lives of unhoused people who died DATE2.  Honored to be with [ORGANIZATION] and [ORGANIZATION], along with many other [ORGANIZATION] friends, as we pay our respects to lives lost all too soon. #HousingIsHealthcare [URL]"
2024-12-22T00:51:02.000Z,"Baltimore, MD",,,,True,"RT @BaltCoExec: We're all in to change—and improve—the housing paradigm in [ORGANIZATION].

FAC0, replacing FAC1,…"
2024-12-21T22:27:22.000Z,Baltimore,,,,False,[ORGANIZATION] of DATE2 and [TIME] of [ORGANIZATION]. The [PERSON] commemoration of [ORGANIZATION] kicks off in [ORGANIZATION]. [ORGANIZATION]
2024-12-21T20:29:56.000Z,,,,,False,"[ORGANIZATION], [ORGANIZATION] commit $8M to convert [ORGANIZATION] into affordable housing [URL]"
2024-12-21T18:38:00.000Z,"Baltimore, Maryland",,,,False,[ORGANIZATION] is allocating $8 million to help buy a troubled [ORGANIZATION] at FAC0 and FAC1 that will be converted into affordable housing units. [URL]
2024-12-21T18:33:00.000Z,"Baltimore, Maryland",,,,False,"[ORGANIZATION], [ORGANIZATION] commit $8M to convert [ORGANIZATION] into affordable housing [URL]"
2024-12-21T14:00:15.000Z,Baltimore,,,,False,"[ORGANIZATION] church and shelter celebrate [ORGANIZATION] after fire, rebuilding efforts offer hope for families. [URL]"
2024-12-21T05:15:21.000Z,United States,,,,False,"[ORGANIZATION]

🇺[PERSON]Same [LOCATION] 
🏴‍☠️ [ORGANIZATION] 
⚖️ Let’s Change That #[PERSON]

💻 [URL]

🫱🏻‍🫲🏿 🫱🏻‍🫲🏼🤝🏻🇺[PERSON]🫱🏾‍🫲🏻🫱🏿‍🫲🏻🇺[PERSON]🫱🏿‍🫲🏾🫱🏿‍🫲🏽🇺[PERSON]🎓
#wbhp #Homeless #JacksonvilleFL #Equality #Maryland #Pardons #[PERSON] #Democrats #Republicans #Repair🇺[PERSON] #Christmas #Sagittarius [URL]"
2024-12-21T04:28:14.000Z,大阪,,,,False,"Decent bus drivers don’t be late for [TIME], don’t [STREET] roughly always. Homeless people don’t ride the bus and don’t bother other passengers. Decent people don’t live by emotions. Decent people go to school normally, don’t do drugs, don’t steal ATMs.

#[PERSON] #[PERSON]"
2024-12-20T19:06:40.000Z,"Cleveland, OH",,,,False,"Gov. [PERSON] announced $50.8M in awards through [ORGANIZATION] to revitalize [ORGANIZATION]’s neighborhoods by reducing vacant buildings.  [URL]

#SafeguardProperties #[ORGANIZATION]VacantsReinvestmentInitiative #OneCommunity #[PERSON] [URL]"
2024-12-20T16:37:43.000Z,,,,,True,"RT @WEAA889: ""We're all in to change—and improve—the housing paradigm in [ORGANIZATION].

FAC0, replacing FAC1, wi…"
2024-12-20T16:25:33.000Z,"Maryland, USA",,,,False,"""We're all in to change—and improve—the housing paradigm in [ORGANIZATION].

FAC0, replacing FAC1, will provide 122 much-needed, high quality and affordable units to working families.""- [ORGANIZATION] Executive
[URL]"
2024-12-20T14:21:22.000Z,your cerebrum,,,,True,"RT @wjz: New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on [ORGANIZATION]…"
2024-12-20T13:34:00.000Z,"Baltimore, MD",,,,False,FAC0 motel being cleared for affordable housing in [ORGANIZATION] [URL]
2024-12-20T11:56:55.000Z,,,,,True,"RT @wjz: The $53 million development includes 150 brand-new modern, affordable, and workforce rental homes. [URL]"
2024-12-20T10:00:01.000Z,Baltimore,,,,False,"The $53 million development includes 150 brand-new modern, affordable, and workforce rental homes. [URL]"
2024-12-20T07:10:27.000Z,"Baltimore, MD",,,,True,"RT @wjz: New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on [ORGANIZATION]…"
2024-12-20T07:08:36.000Z,"Baltimore, MD",,,,True,"RT @wjz: New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on [ORGANIZATION]…"
2024-12-20T05:42:05.000Z,,,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-20T04:10:25.000Z,DMV,,,,True,"RT @wjz: New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on [ORGANIZATION]…"
2024-12-20T04:00:06.000Z,Baltimore,,,,False,"New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on [ORGANIZATION] that left nine injured and one killed in [ORGANIZATION], [ORGANIZATION] officials announced. [ORGANIZATION]"
2024-12-20T03:24:23.000Z,"Baltimore, MD",,,,True,"RT @BaltCoExec: We're all in to change—and improve—the housing paradigm in [ORGANIZATION].

FAC0, replacing FAC1,…"
2024-12-20T02:49:06.000Z,Baltimore,,,,True,"[PERSON]: [ORGANIZATION] sentenced in killings of deaf cellmate at [ORGANIZATION] jail, homeless man, @justin_fenton reports: https://…"
2024-12-20T02:48:23.000Z,,,,,True,"RT @wjz: [ORGANIZATION] leaders celebrated the grand opening of the revitalized [ORGANIZATION], which was once a 979-unit distressed…"
2024-12-20T02:40:49.000Z,,,,,False,"PERSON0 Really works for most of modern politics. ""Would this person saying we should use [ORGANIZATION] money on the homeless and rundown cities be mad if we were using it in [PERSON] or GPE2?"" Solves a lot of foreign policy posting"
2024-12-20T02:30:05.000Z,Baltimore,,,,False,"[ORGANIZATION] leaders celebrated the grand opening of the revitalized FAC0, which was once a 979-unit distressed public housing complex in [ORGANIZATION]. [URL]"
2024-12-20T01:58:27.000Z,"Baltimore, MD",,,,False,"[ORGANIZATION] sentenced in killings of deaf cellmate at [ORGANIZATION] jail, homeless man, @justin_fenton reports: [URL] (via @[ORGANIZATION]Banner)"
2024-12-20T01:11:56.000Z,"Baltimore, MD",,,,True,"[ORGANIZATION]: [ORGANIZATION] spent time with @bmoredhcd and
@WYPR881FM to discuss [ORGANIZATION]’s historic non-contiguous [ORGANIZATION]…"
2024-12-19T22:28:00.000Z,"Annapolis, MD",,,,False,"FAC0, the new multifamily complex off FAC1, is [ORGANIZATION] latest answer to addressing the need for quality low-income housing. [URL]"
2024-12-19T22:08:44.000Z,"Maryland, USA",,,,True,[PERSON]: He's from [ORGANIZATION] which is represented by Delegate PERSON1. Wonder who she's going to blame for this loser killing…
2024-12-19T21:51:37.000Z,"Baltimore, MD",,,,True,"RT @BaltCoExec: We're all in to change—and improve—the housing paradigm in [ORGANIZATION].

FAC0, replacing FAC1,…"
2024-12-19T21:48:00.000Z,"Baltimore, Maryland",,,,False,"FAC0, the new multifamily complex off FAC1, is [ORGANIZATION] latest answer to addressing the need for quality low-income housing. [URL]"
2024-12-19T21:33:00.000Z,"Baltimore, Maryland",,,,False,"[ORGANIZATION], [PERSON] tout progress on affordable, vacant housing as [ORGANIZATION] development opens [URL]"
2024-12-19T21:32:50.000Z,"Towson, MD",,,,False,"We're all in to change—and improve—the housing paradigm in [ORGANIZATION].

FAC0, replacing FAC1, will provide 122 much-needed, high quality and affordable units to working families.

[URL] [URL]"
2024-12-19T20:30:00.000Z,"Baltimore, MD",,,,False,"[ORGANIZATION] sentenced in killings of deaf cellmate at [ORGANIZATION] jail, homeless man [URL]"
2024-12-19T20:00:02.000Z,"Baltimore, MD",,,,False,The man charged with the murder of his cellmate in a [ORGANIZATION] jail and the murder of a [ORGANIZATION] homeless man was sentenced to life in prison on [LOCATION]. [URL]
2024-12-19T18:17:08.000Z,"Baltimore, MD",,,,True,[PERSON]: He's from [ORGANIZATION] which is represented by Delegate PERSON1. Wonder who she's going to blame for this loser killing…
2024-12-19T18:13:22.000Z,"Baltimore, MD",,,,False,He's from [ORGANIZATION] which is represented by [ORGANIZATION]. Wonder who she's going to blame for this loser killing a homeless man in Baltimore- since she can't blame it on a fatherless Black man. [PERSON]
2024-12-19T18:00:38.000Z,100 Holliday Street,,,,False,"@bmorefinances spent time with @bmoredhcd and
@WYPR881FM to discuss [ORGANIZATION]’s historic non-contiguous [ORGANIZATION] district and bonds that will create affordable housing across [PERSON]. For the full article click here: [ORGANIZATION] #bmorefinance [URL]"
2024-12-19T16:59:44.000Z,,,,,False,"[PERSON] @historyinmemes Thats not a picture from [ORGANIZATION] dummy.

[URL]"
2024-12-19T16:34:44.000Z,,,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-19T13:32:07.000Z,USA,,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-19T13:21:21.000Z,"Baltimore, MD",,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-19T13:12:15.000Z,Myownland 👑,,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-19T12:13:40.000Z,.,,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-19T10:33:10.000Z,Home 😊.,,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-19T09:53:32.000Z,"ÜT: 38.975121,-76.888847",,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-19T09:31:24.000Z,"Maryland, USA",,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-19T08:00:40.000Z,,,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-19T08:00:11.000Z,Baltimore,,,,False,[ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [PERSON] through [ORGANIZATION]. [URL]
2024-12-19T02:43:01.000Z,"Baltimore, MD",,,,False,"Thanks to @BaltCoExec [ORGANIZATION] destroying [ORGANIZATION] with high crime and “affordable housing” and PERSON1 destroying [PERSON] with a looming budget crisis and by mandating electric vehicle death traps, people are fleeing the state in droves. Well done! 👏 [URL]"
2024-12-19T02:30:11.000Z,Baltimore,,,,False,"[ORGANIZATION] Mayor [PERSON] says it has been a [ORGANIZATION]-long effort to bring life into the 13,000 vacant properties in the city, and the nearly $51 million in state funding is a tremendous boost. 

 [URL]"
2024-12-18T21:47:42.000Z,Baltimore,,,,False,"[ORGANIZATION] AT [TIME]: [ORGANIZATION] got a boost from state funding to help create affordable housing and revitalize vacant buildings.

[ORGANIZATION] explains how the funding will be distributed. [URL]"
2024-12-18T19:20:17.000Z,"Nashville, TN",,,,False,Registration is OPEN for [ORGANIZATION]; Policy Symposium! Join us DATE1 in [ORGANIZATION] to explore the theme [ORGANIZATION]. Use code EB15 at checkout before DATE2% off! [URL] #HCHDATE0 [URL]
2024-12-18T16:41:56.000Z,,,,,False,"[ORGANIZATION] PERSON0        we  have      exec  orders          we  are  fine   ..   ask  any  homeless  person     in  [ORGANIZATION], [PERSON] , [ORGANIZATION] , [PERSON] ,  GPE4 ,  [PERSON],  [ORGANIZATION]  ,  GPE6 , GPE7 ,  [PERSON] ,  atGPE4nta ,  [PERSON]0  ,   [PERSON]1  ,  [PERSON]2 ,   [PERSON]3 , cleveGPE4nd ,  [PERSON]5 ,  [PERSON]6 .."
2024-12-18T16:02:05.000Z,"Severna Park, Maryland",,,,False,"A sincere thank you to clients, family, and the community for making this [ORGANIZATION]'s coat [STREET] a huge success. 💕 Your generosity will help [ORGANIZATION], [PERSON]'s Legacy, deliver  over 20 truck loads of clothing to homeless shelters in [ORGANIZATION], [PERSON] and GPE2 on DATE1.🎄 [URL]"
2024-12-18T15:18:25.000Z,,,,,False,"@Shem_Infinite [ORGANIZATION] citizens should sue her for “emotional damage” caused by her lies and we demand civil asset forfeiture of everything she and her family owns to make up for it. Okay. So I’m not a lawyer, but she should live the rest of her life poor and homeless on the streets in [PERSON] or"
2024-12-18T14:47:17.000Z,,,,,False,@pzaslut Heading down to [ORGANIZATION] to hand out staples bags to the homeless.
2024-12-18T09:43:05.000Z,"Baltimore, MD",,,,True,RT @wjz: [ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [ORGANIZATION]…
2024-12-18T08:49:02.000Z,United States,,,,False,"🗞️WBHP #BreakingNEWS 📰 

🫱🏾‍🫲🏻 Welcome Back Home Project

⚖️ Let’s Change #Baltimore 🏠 

🫱🏻‍🫲🏿Need a Job? Follow @GS_Consulting1

🫱🏻‍🫲🏿 🫱🏻‍🫲🏼🤝🏻🇺[PERSON]🫱🏾‍🫲🏻🫱🏿‍🫲🏻🇺[PERSON]🫱🏿‍🫲🏾🫱🏿‍🫲🏽🇺[PERSON]🎓🔑
#wbhp #[PERSON] #[PERSON] #WWJD #Repair🇺[PERSON] #HomeSweetHome #[PERSON] #Democrats #SuperBowl #DATE0 #WednesdayMotivation #X #hgsm [URL]"
2024-12-18T03:00:14.000Z,Baltimore,,,,False,[ORGANIZATION] Gov. [PERSON] announced a $50.8 million effort to create more affordable housing and rehabilitate vacant buildings in [PERSON] through [ORGANIZATION]. [URL]
2024-12-18T00:06:00.000Z,Annapolis Maryland,,,,True,"RT @98Rock: [PERSON] off a gift at [ORGANIZATION] before [ORGANIZATION] to support local homeless shelters, crisis centers, and families rig…"
2024-12-18T00:00:32.000Z,"Baltimore, MD",,,,True,"RT @98Rock: [PERSON] off a gift at [ORGANIZATION] before [ORGANIZATION] to support local homeless shelters, crisis centers, and families rig…"
2024-12-18T00:00:19.000Z,Baltimore,,,,False,"[PERSON] off a gift at [ORGANIZATION] before [ORGANIZATION] to support local homeless shelters, crisis centers, and families right here in the [ORGANIZATION] area.

You're out shopping anyway—why not pick up an extra gift and make a difference [URL]"
2024-12-17T23:38:48.000Z,Gravedigger Mountain,,,,False,@wiIIwyd can’t even be nice to homeless people in [ORGANIZATION] because they’re all cranky greedy ass junkies
2024-12-17T22:11:41.000Z,New York,,,,False,"[ORGANIZATION] also the progeny of a [ORGANIZATION] politician SEEMS like they inherit the job &amp; know how to stay in control for [ORGANIZATION]!  
Why is  [ORGANIZATION] reelected when [PERSON] is overrun with crime &amp; homelessness? Do they play tricks to win an election? 
WHY did [ORGANIZATION]’S Recall fail? [URL]"
2024-12-17T21:14:51.000Z,Maryland,,,,False,'There's no hope here' - Homeless family fights [ORGANIZATION] for st... [PERSON] via [ORGANIZATION]
2024-12-17T20:15:07.000Z,US,,,,True,RT @chrispapst: PERSON0: Viewers have been reaching out to me offering help for [ORGANIZATION]. But [ORGANIZATION] still will not approve he…
2024-12-17T20:01:22.000Z,Baltimore,,,,True,RT @chrispapst: PERSON0: Viewers have been reaching out to me offering help for [ORGANIZATION]. But [ORGANIZATION] still will not approve he…
2024-12-17T19:39:38.000Z,Baltimore,,,,True,RT @chrispapst: PERSON0: Viewers have been reaching out to me offering help for [ORGANIZATION]. But [ORGANIZATION] still will not approve he…
2024-12-17T19:39:02.000Z,"Baltimore, MD",,,,False,"UDPATE: Viewers have been reaching out to me offering help for [ORGANIZATION]. But [ORGANIZATION] still will not approve her request for a transfer after a fire rendered her family homeless.

@FOXBaltimore @Project_Bmore 

[URL]"
2024-12-17T16:12:18.000Z,,,,,False,@MustangLife66 @GovWesMoore @md_sbe How much interest on the debt does the [ORGANIZATION] taxpayer pay [ORGANIZATION] instead of using this money to help the homeless in [PERSON]?
2024-12-17T16:04:42.000Z,,,,,False,@HendricksTee @hisbagdifferent [PERSON] nobody with any real firepower live there everybody homeless. [PERSON] cool ig. GPE2 got bitched by a bunch of white people. I already said [PERSON] is valid. GPE4 has strict as fuck gun laws basically [PERSON]. [ORGANIZATION]…Don’t make me laugh. GPE6 is valid
2024-12-17T15:55:28.000Z,,,,,False,'There's no hope here' - Homeless family fights [ORGANIZATION] for student transfer #[PERSON] #[PERSON]
2024-12-17T15:54:02.000Z,"St. Croix, USVI",,,,False,I had a friend who worked with homeless people in [ORGANIZATION]. She'd go around getting them into motels that her org would rent for them when it was cold. The motel owners complained the guys would sit outside with the room doors open w/heat on. [ORGANIZATION]
2024-12-17T15:01:44.000Z,"Baltimore, MD",,,,True,"RT @wjz: [ORGANIZATION] expanded its emergency shelter to combat homelessness in [ORGANIZATION], increasing capacity…"
2024-12-17T14:30:01.000Z,Baltimore,,,,False,"[ORGANIZATION] expanded its emergency shelter to combat homelessness in [ORGANIZATION], increasing capacity by 40%. [URL]"
2024-12-17T12:33:59.000Z,,,,,False,@Pontifex Pope [PERSON]: many of us in [ORGANIZATION] are church homeless and joyless. We will not be celebrating [ORGANIZATION] in the church we chose and have supported. We need new leadership in the [ORGANIZATION] now and we demand that you rescind the decree to close FAC0 and…
2024-12-17T03:07:27.000Z,,,,,False,'There's no hope here' - Homeless family fights [ORGANIZATION] for student transfer [URL]
2024-12-17T02:45:06.000Z,Baltimore,,,,False,"DATE0 PERSON0 hasn’t been in school since DATE1. Instead, she’s been with her mom doing arts and crafts - trying to learn on her own, and heal. STORY: [URL] [URL]"
2024-12-17T00:29:13.000Z,International,,,,True,RT @Project_Bmore: A homeless family is pleading with [ORGANIZATION] to help them after a fire recently destroyed their apar…
2024-12-16T23:40:41.000Z,Home 😊.,,,,True,"RT @wjz: [ORGANIZATION] expanded its emergency shelter to combat homelessness in [ORGANIZATION], increasing capacity…"
2024-12-16T23:30:12.000Z,Baltimore,,,,False,"[ORGANIZATION] expanded its emergency shelter to combat homelessness in [ORGANIZATION], increasing capacity by 40%. [URL]"
2024-12-16T22:31:22.000Z,Baltimore,,,,True,RT @chrispapst: HEARTBREAKING: A homeless family is pleading with [ORGANIZATION] to help them after a fire recently destroye…
2024-12-16T22:27:54.000Z,"Baltimore, MD",,,,False,"HEARTBREAKING: A homeless family is pleading with [ORGANIZATION] to help them after a fire recently destroyed their apartment building.

The [ORGANIZATION] hasn’t been in school in [LOCATION]. 

@FOXBaltimore @Project_Bmore 

[URL]"
2024-12-16T22:20:14.000Z,Baltimore,,,,False,"A homeless family is pleading with [ORGANIZATION] to help them after a fire recently destroyed their apartment building.
@FOXBaltimore @chrispapst 
[URL]"
2024-12-16T15:43:08.000Z,"Baltimore, MD","Baltimore, MD",United States,city,False,… for helping so many sick and injured homeless cats.  You are animal heroes! 🐈 🐈‍⬛ 2/2 [URL]
2024-12-16T13:34:16.000Z,,,,,False,And this is the news [ORGANIZATION] in [LOCATION] I want to go get help MS to restate tried to help me they bullied me I used to work for the state of [ORGANIZATION] and also I am in the federal employee who's been homeless because my son was abused in [PERSON]
2024-12-16T13:31:16.000Z,"Maryland, USA",,,,True,"RT @wjz: DATE0 after a devastating fire, [ORGANIZATION] and [PERSON] (ORG2), a shelter for women and chi…"
2024-12-16T13:30:02.000Z,Baltimore,,,,False,"DATE0 after a devastating fire, [ORGANIZATION] and [PERSON] (ORG2), a shelter for women and children, are celebrating [LOCATION]. [URL]"
2024-12-16T03:59:04.000Z,"Baltimore, MD",,,,False,"[PERSON] to all kuddam who on [ORGANIZATION] helped prepare food for the homeless and needy to be distributed in [LOCATION], [ORGANIZATION].
@MKAUSATarbiyyat [URL]"
2024-12-16T00:07:37.000Z,"Austin, TX",,,,True,"RT @hierarchology: If you ever wonder why there's not more homelessness or eviction notices posted in cities like [ORGANIZATION] and [PERSON], he…"
2024-12-15T23:27:38.000Z,"Maryland, USA",,,,False,"PERSON0 Yes, I give [ORGANIZATION] to our GPE0 [PERSON].  We are holding a press conference [LOCATION] due to it being DATE2, and the city shelters are putting the homeless out of the shelters at [TIME]."
2024-12-15T11:52:11.000Z,,,,,False,"PERSON0: [ORGANIZATION] purchased [ORGANIZATION] located at 300 N. Front [STREET]; ORG1 located at 221 N. Gay [STREET] &amp; 332 N. Front [STREET], for unhoused [ORGANIZATION]; illegal immigrants. 

$15.2 Million for [ORGANIZATION]; $3.2 Million for the management agreement. [URL]"
2024-12-14T22:26:57.000Z,"Maryland, USA",,,,True,"RT @baltbeat: Best Ongoing Initiative: Affordable Housing: [ORGANIZATION] needs more affordable and mixed-income housing, plain and simple. http…"
2024-12-14T13:02:29.000Z,"DFW/College Station/Austin, TX",,,,False,"@ConservaMuse Nope!

[PERSON]. Great people, tons of culture, good food. And I spent [TIME] on FAC0, so it wasn't even that. 

[PERSON] has great museums, good food, lots of history. I made friends with a few of the homeless people. 

[ORGANIZATION]'s [PERSON] is great. Good"
2024-12-13T23:08:00.000Z,"Baltimore, Maryland",,,,False,"Hundreds of youth and young adults in [ORGANIZATION] face the harsh reality of homelessness, writes [ORGANIZATION], and a significant number of them identify as LGBTQ+. [LOCATION]"
2024-12-13T22:59:56.000Z,大阪,,,,False,"[ORGANIZATION] public bus is always late, in the worst situation, it was late for [TIME], those drivers are lazy and driving is awful, the bus is dirty, homeless people are everywhere. The metro is more dirty like [PERSON]. GPE2 people use own shuttles to avoid thugs."
2024-12-13T22:48:00.000Z,"Baltimore, Maryland",,,,False,The crisis of LGBTQ+ homelessness in [ORGANIZATION] | GUEST COMMENTARY [URL]
2024-12-13T19:14:06.000Z,"Philadelphia, PA",,,,False,&amp; [ORGANIZATION] shared their amazing work in a mixed-income affordable housing development; &amp; ORG1 provided a tour of a six-acre [INSTITUTION] highlighting the neighborhood’s revitalization and greening efforts.
2024-12-13T18:51:06.000Z,"Philadelphia, PA",,,,False,&amp; [ORGANIZATION] shared their amazing work in a mixed-income affordable housing development; &amp; ORG1 provided a tour of a six-acre [INSTITUTION] highlighting the neighborhood’s revitalization and greening efforts.
2024-12-13T16:00:29.000Z,"Baltimore, Maryland",,,,False,"[ORGANIZATION], [ORGANIZATION] reminds us of the power of love, liberation, and community care. Founded by leaders experiencing homelessness, [ORGANIZATION] uplifts [ORGANIZATION]’s most vulnerable—offering support, dignity, and healing [LOCATION].  [PERSON] more: [URL]"
2024-12-13T13:00:06.000Z,"Baltimore, MD",,,,False,"Best Ongoing Initiative: Affordable Housing: [ORGANIZATION] needs more affordable and mixed-income housing, plain and simple. [URL] [URL]"
2024-12-13T04:55:41.000Z,"California, USA",,,,False,"DATE0 after awarding $50 million to [ORGANIZATION]-based [ORGANIZATION], philanthropist [ORGANIZATION] has made a second major donation of $…

Source: ORG1 [URL]"
2024-12-12T22:43:41.000Z,,,,,False,"[PERSON] is a mess; public schools, crime, infrastructure, homelessness of [PERSON] and this is the hill he chooses to die on."
2024-12-12T22:34:44.000Z,Gag City,,,,False,I really don’t care with none of y’all say this video keeps pissing me off. I really wish somebody stood up and put his dumb ass on his neck. A homeless mf do this in [ORGANIZATION] the whole train would’ve been in an uproar women and all cussing him out and trying to swing too😭 [URL]
2024-12-12T22:24:12.000Z,Texas,,,,True,"[ORGANIZATION]: Once homeless, [PERSON] founded [ORGANIZATION] — an events company in [ORGANIZATION]. You're an inspiration! #SmallBusiness #[PERSON]…"
2024-12-12T16:30:56.000Z,,,,,False,"@MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have given your team the 25 billion he blew that he said was going to end homelessness in C"
2024-12-12T16:19:06.000Z,"Philadelphia, PA",,,,False,&amp; [ORGANIZATION] shared their amazing work in a mixed-income affordable housing development; and FAC0 provided a tour of a six-acre [INSTITUTION] highlighting the neighborhood’s revitalization and greening efforts.
2024-12-12T15:39:50.000Z,"New York,New York",,,,True,"RT @tracyrosenthal_: thank god for Red Emma’s GPE0 @redemmas 
[URL]"
2024-12-12T15:20:40.000Z,,,,,True,RT @BaltimoreMOHS: [ORGANIZATION] is activated &amp; several [PERSON] ([ORGANIZATION]) providers are operating as warming centers. For more infor…
2024-12-12T15:00:01.000Z,"Baltimore, MD",,,,False,"[ORGANIZATION] is activated &amp; several [PERSON] ([ORGANIZATION]) providers are operating as warming centers. For more information visit🔗[LOCATION]

☎ To get connected to [TIME] emergency shelter, please call ORG2 at [PHONE]. [LOCATION]"
2024-12-11T21:58:49.000Z,tracyrosenthal.com,,,,False,"thank god for [ORGANIZATION] [PERSON] 
[URL]"
2024-12-11T21:54:01.000Z,"Salisbury, Maryland",,,,False,@jemillerbalt [ORGANIZATION] never saw a tax they didn’t love! [PERSON] is going to look like the homeless slums of [PERSON] in the near future!
